        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3899352  3899352  3899352  3766364  3766364            5     0.289195     0.289195
     adpsfc_t181     9431      362      362      360      360       0.7528      1.23696      0.67374
     adpsfc_t183     9431      213      213      211      211   3.3726e+09    0.0579058    0.0390186
     adpsfc_t187     9431     2080     2080     2079     2079       2.2585     0.178554     0.147625
     adpsfc_q181     9431     3351     3351     3348     3348      944.079    0.0348597     0.018976
     adpsfc_q183     9431     3562     3562     3557     3557      969.206    0.0145918   0.00749039
     adpsfc_q187     9431     2389     2389     2386     2386      386.965     0.461564     0.264096
    adpsfc_ps181     9431      363      363      361      361      55.5353      1.88966     0.256482
    adpsfc_ps187     9431     1975     1975     1974     1974      55.0008      1.66357     0.316842
    adpsfc_uv281     9431      646      646      640      640      1.72352     0.743532     0.309804
    adpsfc_uv284     9431      422      422      404      404      1.28706      1.29803     0.474477
    adpsfc_uv287     9431     4140     4140     4126     4126       1.5874     0.553969     0.294131
     adpupa_t120     1426      328      328      328      328  6.99445e+19     0.208804     0.119753
     adpupa_q120     1426      105      105      105      105  0.000789251     0.272713    0.0801707
    adpupa_ps120     1426        1        1        1        1      74.8319      2.86515     0.440057
    adpupa_uv220     1426     1372     1372     1372     1372  1.07263e+20     0.612559       0.1961
     aircar_t133    11830     5032     5032     5023     5023     0.984098     0.424672     0.221346
     aircar_q133    11830      182      182      182      182     0.448755     0.451078      0.23735
    aircar_uv233    11830    10172    10172    10152    10152      2.33918     0.511307      0.21789
     sfcshp_t180     2938      556      556      554      554  7.35878e+08    0.0477096    0.0413179
     sfcshp_t183     2938       47       47       47       47  1.45865e+09    0.0579573    0.0578085
     sfcshp_q180     2938      352      352      350      350    0.0010773      0.42665     0.298316
     sfcshp_q183     2938      169      169      167      167      898.202    0.0743975    0.0746353
    sfcshp_ps180     2938     1141     1141     1132     1132      38.2779      3.89437     0.833292
    sfcshp_uv280     2938     1760     1760     1758     1758      2.65291     0.266053     0.145651
    sfcshp_uv282     2938       32       32       32       32      1.07924       1.7769     0.145609
    sfcshp_uv284     2938      250      250      238      238      1.13393      1.73764     0.512874
