loop1: max_iter=50, norm_reduction(target=0.001, final=0.00137199)
  i                   resNorm                         J                        Jb                      JoJc
  0         2045.743012596649       929110.337830446661            0.000000000000       929110.337830446661
  1         2016.058219396640       921638.663954360760           26.678638220702       921611.985316140112
  2         1585.036357962900       917255.630817936501           76.612895899889       917179.017922036583
  3         1331.819828918618       913460.886369749554          161.408731425536       913299.477638324024
  4          970.488907433566       911130.952658375725          244.794918998993       910886.157739376766
  5          995.529004302552       908579.109198250342          385.997903890496       908193.111294359900
  6          787.951522079781       906040.617424492026          604.295419774867       905436.322004717193
  7          647.064861620220       903875.609321088879          877.213247319051       902998.396073769778
  8          539.622953083770       901977.848710974329         1212.724047859513       900765.124663114781
  9          519.378004528225       900703.714512314065         1509.887417379458       899193.827094934648
 10          535.107495358083       899900.710359451361         1738.481518029657       898162.228841421660
 11          400.248697233851       898923.518207609537         2074.329338389198       896849.188869220321
 12          438.989572898362       898336.288939362043         2313.805436396121       896022.483502965886
 13          344.065136989062       897649.556892544380         2641.434161803289       895008.122730741045
 14          334.243789982491       897233.425235870294         2870.041447044897       894363.383788825362
 15          266.035401792904       896710.307207933394         3199.692046569148       893510.615161364200
 16          254.977593623776       896290.414316471433         3506.480684513672       892783.933631957741
 17          228.765353970482       896049.691471149679         3703.579763692942       892346.111707456759
 18          200.148490318646       895793.588017116999         3935.243906635743       891858.344110481208
 19          160.460671629436       895531.962592940778         4201.218287786144       891330.744305154658
 20          180.960473326214       895371.861444099923         4382.252204093197       890989.609240006772
 21          144.123653283791       895256.230939008296         4523.981973270444       890732.248965737876
 22          118.146291668871       895141.665344142355         4675.688518676635       890465.976825465681
 23          108.824643422596       895042.884163756273         4817.926522867293       890224.957640888984
 24           98.581098791888       894961.611667258665         4945.133274410512       890016.478392848163
 25           97.752688749342       894905.487096601282         5039.706067338252       889865.781029263046
 26           78.342377687716       894864.444944395567         5113.181248444464       889751.263695951086
 27           63.525059691626       894823.146354325465         5191.763600872453       889631.382753452985
 28           55.995470416691       894786.913817923167         5265.652965962634       889521.260851960513
 29           50.338618303890       894762.684747282183         5318.404325940051       889444.280421342119
 30           43.573918528688       894742.856242631562         5364.211293400590       889378.644949230948
 31           40.299668131257       894727.759793972829         5401.146586158980       889326.613207813818
 32           33.053661837974       894715.873339652782         5431.847248664786       889284.026090987958
 33           29.716914980257       894707.222526015481         5455.347038982422       889251.875487033045
 34           25.504187072341       894700.176102035912         5475.438013372389       889224.738088663551
 35           22.512374056599       894694.981112633599         5490.958372882425       889204.022739751148
 36           18.951343261454       894690.948959811009         5503.549050246666       889187.399909564294
 37           17.547682776575       894687.570680852397         5514.583426849458       889172.987254002946
 38           15.468166403594       894685.369287180831         5522.080662051756       889163.288625129033
 39           13.077093839270       894683.591444147285         5528.366413494557       889155.225030652713
 40           11.663518094698       894682.176331869443         5533.561539777969       889148.614792091423
 41           10.097563008362       894681.107942913775         5537.630502668282       889143.477440245450
 42            8.668538841895       894680.323436918203         5540.722924191472       889139.600512726698
 43            7.822169770314       894679.665051723365         5543.408853078660       889136.256198644754
 44            6.559898214029       894679.186176400632         5545.429809051764       889133.756367348833
 45            5.680751483283       894678.797356870491         5547.125843694358       889131.671513176174
 46            4.812214466041       894678.501164358691         5548.461636471444       889130.039527887246
 47            4.033326704800       894678.270836093114         5549.535415826521       889128.735420266632
 48            3.966373421247       894678.132739451597         5550.198727124632       889127.934012326994
 49            3.362332809130       894678.029402141925         5550.707923937456       889127.321478204452
 50            2.806730857901       894677.935483702458         5551.183153140930       889126.752330561518

loop2: max_iter=50, norm_reduction(target=0.001, final=0.0031904)
  i                   resNorm                         J                        Jb                      JoJc
  0           57.088559489120       894748.887894839165         5551.183153140930       889197.704741698224
  1           54.372895687752       894724.198303722194         5553.073673448487       889171.124630273669
  2           52.458009452505       894721.475497318665         5553.426850182319       889168.048647136311
  3           40.471835231441       894712.891807007953         5554.882683338876       889158.009123669122
  4           48.951802264802       894707.770815812633         5556.246496024197       889151.524319788441
  5           41.597833176014       894702.022086270619         5557.907469621718       889144.114616648876
  6           31.790539165686       894699.811037281528         5558.579555884339       889141.231481397175
  7           32.356983511852       894696.093146918574         5559.537553756067       889136.555593162542
  8           27.863497704358       894693.457920201006         5560.284785563168       889133.173134637880
  9           24.986546986132       894690.302661662223         5561.622025093278       889128.680636568926
 10           23.328417034516       894688.685994202737         5562.399940384493       889126.286053818301
 11           20.974733919630       894686.571656161570         5563.507031200459       889123.064624961116
 12           19.930832902527       894685.099492005189         5564.341483280516       889120.758008724661
 13           16.576412032618       894682.950867876876         5565.829096685187       889117.121771191712
 14           16.947866047602       894681.735793069587         5566.551535829306       889115.184257240267
 15           14.050651655402       894680.530319049140         5567.673806469833       889112.856512579252
 16           14.771182019335       894679.568892276264         5568.517689091687       889111.051203184528
 17           11.232828023187       894678.726300989743         5569.235868465651       889109.490432524122
 18           10.918429768119       894677.909585796180         5569.959650473596       889107.949935322627
 19           11.312719374428       894677.370168278227         5570.566683647089       889106.803484631120
 20            9.354886498149       894676.828711177455         5571.157936081275       889105.670775096165
 21            7.507524517449       894676.289162685280         5571.606973743232       889104.682188942097
 22            6.395858867690       894675.806203651940         5571.946081924012       889103.860121727921
 23            7.287286421014       894675.513849454233         5572.233729807087       889103.280119647156
 24            6.333703694415       894675.294977182755         5572.483137177234       889102.811840005568
 25            5.256822716476       894675.108935273136         5572.694918675496       889102.414016597671
 26            4.785853075098       894674.923916311702         5572.773953075472       889102.149963236181
 27            4.034628476357       894674.761890490423         5572.838630457591       889101.923260032781
 28            3.946554909321       894674.665364353452         5572.866057029595       889101.799307323876
 29            3.739749478901       894674.583477785345         5572.934194268468       889101.649283516919
 30            2.914020965751       894674.516719236155         5573.060737336124       889101.455981899984
 31            2.498055931663       894674.446941190283         5573.271888050484       889101.175053139799
 32            2.196415692658       894674.394588225172         5573.436031362158       889100.958556863014
 33            1.830756985180       894674.355312775471         5573.506333271319       889100.848979504197
 34            1.783009124807       894674.326318615698         5573.547867015889       889100.778451599763
 35            1.487223254922       894674.303701512865         5573.579788094455       889100.723913418362
 36            1.271504277035       894674.286377099459         5573.602151414721       889100.684225684730
 37            1.167331197117       894674.273521827883         5573.602888481304       889100.670633346541
 38            1.003502703123       894674.261842907406         5573.593894729323       889100.667948178132
 39            0.860120025335       894674.254219016060         5573.580279575337       889100.673939440749
 40            0.773454409924       894674.247946899268         5573.560709558435       889100.687237340841
 41            0.701170490989       894674.243332291837         5573.556293282117       889100.687039009761
 42            0.595378277291       894674.239882235066         5573.557234724846       889100.682647510199
 43            0.511799508336       894674.236959927250         5573.569356735652       889100.667603191570
