loop1: max_iter=50, norm_reduction(target=0.001, final=0.000880323)
  i                   resNorm                         J                        Jb                      JoJc
  0          908.261411683284      1068361.272664186079            0.000000000000      1068361.272664186079
  1          748.273978382429      1064597.714114686940           34.340421601405      1064563.373693085974
  2          528.500734217073      1062299.064486491028          107.971990752221      1062191.092495738994
  3          456.372759528688      1060653.857909352053          218.960669190851      1060434.897240160964
  4          416.889806963045      1059473.165514765074          355.896746421293      1059117.268768344074
  5          427.621028491742      1058612.452660491923          504.236782793004      1058108.215877698967
  6          317.595522811483      1057972.219422667054          651.990532711692      1057320.228889955906
  7          299.709156834251      1057429.926660771016          811.961062354322      1056617.965598416980
  8          280.344725112689      1056958.777519715019          986.939397891086      1055971.838121823967
  9          220.511244915461      1056573.322030744981         1162.697470091766      1055410.624560653931
 10          162.747406075366      1056193.544140744023         1374.565006280367      1054818.979134463007
 11          145.096562586457      1055869.453894943930         1598.398848547473      1054271.055046397028
 12          141.202040940580      1055676.475269865943         1758.106759270828      1053918.368510595988
 13          116.514478861386      1055521.430918108905         1906.335296423149      1053615.095621685963
 14          100.527908860777      1055410.626681800000         2026.587607529505      1053384.039074270986
 15           84.222698276980      1055316.525149828987         2141.495093364797      1053175.030056464020
 16           70.780335689763      1055238.133696760982         2249.362506864158      1052988.771189897088
 17           67.410987260606      1055188.141035581939         2325.901838126829      1052862.239197455114
 18           48.856557392851      1055145.191142078955         2398.263043820159      1052746.928098259028
 19           43.634171808768      1055114.605953108985         2454.829696533109      1052659.776256575948
 20           38.819463229585      1055093.582862281008         2497.136688693474      1052596.446173588047
 21           34.566118356454      1055078.782284098910         2529.216142732494      1052549.566141366959
 22           31.605068210801      1055070.125090273097         2549.142662243949      1052520.982428028947
 23           25.261892799143      1055061.362820188981         2570.499719436602      1052490.863100752002
 24           21.147074071855      1055054.809063659981         2587.489983262805      1052467.319080397021
 25           17.816984156252      1055049.701847346034         2601.556532141014      1052448.145315204980
 26           13.254465775787      1055045.881361118052         2612.730068633861      1052433.151292484021
 27           11.311596472995      1055043.044292155886         2621.547654926245      1052421.496637229109
 28            9.980411108773      1055041.148912606994         2627.800265749171      1052413.348646858009
 29            7.905290660511      1055039.856841786066         2632.300863464447      1052407.555978321936
 30            6.689711017862      1055038.921047254000         2635.733975216837      1052403.187072037021
 31            5.818346549168      1055038.340845006984         2637.967114011471      1052400.373730994994
 32            5.112575530479      1055037.944364807103         2639.559133527788      1052398.385231279070
 33            3.845502503585      1055037.611119237030         2640.955725682746      1052396.655393553898
 34            3.192268001789      1055037.369972143089         2642.013279568217      1052395.356692574918
 35            2.674372396414      1055037.224627986085         2642.678276810166      1052394.546351175988
 36            2.291286884601      1055037.114971248899         2643.200512024043      1052393.914459225023
 37            1.840453062249      1055037.049088143045         2643.526260930641      1052393.522827212000
 38            1.555860333726      1055036.995407737093         2643.801554725477      1052393.193853010889
 39            1.224767882191      1055036.958103907993         2644.000341444635      1052392.957762463018
 40            0.985094888443      1055036.933268377092         2644.137661412090      1052392.795606964966
 41            0.799563622548      1055036.915589541895         2644.239079439951      1052392.676510102116

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000882023)
  i                   resNorm                         J                        Jb                      JoJc
  0           33.606305250305      1055104.423153199954         2644.239079439951      1052460.184073759941
  1           42.864734710839      1055090.324589241995         2643.834862107391      1052446.489727135049
  2           31.914778428603      1055082.748560840031         2644.020260215229      1052438.728300624061
  3           44.921708273550      1055076.144522078102         2643.957319660626      1052432.187202417990
  4           20.928014302308      1055069.274385232013         2644.159427104367      1052425.114958127961
  5           29.511129476936      1055065.650113784941         2644.516802919329      1052421.133310866076
  6           17.761007066698      1055061.980830417946         2644.873553508172      1052417.107276909985
  7           16.851226574026      1055058.795890725916         2644.978941861014      1052413.816948865075
  8           13.625121607799      1055057.150255308021         2645.118819092477      1052412.031436216086
  9           11.394084011270      1055054.761463273084         2645.794958014376      1052408.966505259043
 10           15.141108607695      1055053.495035202010         2646.218891016813      1052407.276144185103
 11           11.802097358534      1055052.607613960048         2646.475668659950      1052406.131945299916
 12            8.820846514498      1055051.619343178114         2646.829039678861      1052404.790303498972
 13            8.179337308650      1055050.859828982968         2647.272726864589      1052403.587102119112
 14            7.002934173959      1055050.147694088984         2647.716006185940      1052402.431687902892
 15            6.590058643449      1055049.536794522079         2647.953389553773      1052401.583404968027
 16            5.457596689406      1055049.121534897946         2648.227838321099      1052400.893696577055
 17            4.889691782984      1055048.900188877946         2648.196727449863      1052400.703461427940
 18            4.512029656966      1055048.650854564970         2648.126266796552      1052400.524587767897
 19            3.428261632858      1055048.436942205066         2648.121032489321      1052400.315909714904
 20            3.259813658605      1055048.314324206905         2647.984622524338      1052400.329701683018
 21            2.502715666592      1055048.183520162012         2647.729059648794      1052400.454460513080
 22            2.401221331683      1055048.111539928010         2647.592465767623      1052400.519074161071
 23            1.763753848605      1055048.051021065097         2647.423798246769      1052400.627222818090
 24            1.512840348665      1055048.002090696944         2647.299390206967      1052400.702700489899
 25            1.482818455388      1055047.973062023055         2647.208951141279      1052400.764110882068
 26            1.268463364233      1055047.959783772938         2647.155717921743      1052400.804065851029
 27            0.888745647352      1055047.943502394948         2647.068339819780      1052400.875162574928
 28            0.841314361590      1055047.930027896073         2646.997446728293      1052400.932581166970
 29            0.649853751865      1055047.922099421034         2646.980464118786      1052400.941635302035
 30            0.559037436673      1055047.916656923015         2646.957134450993      1052400.959522471996
 31            0.531068480361      1055047.913265835028         2646.941110463179      1052400.972155371914
 32            0.394441264316      1055047.910155236954         2646.925664266675      1052400.984490971081
 33            0.307627036546      1055047.907458591973         2646.916672047406      1052400.990786544047
 34            0.270936488567      1055047.906014234992         2646.916819798231      1052400.989194435999
