loop1: max_iter=50, norm_reduction(target=0.001, final=0.000846382)
  i                   resNorm                         J                        Jb                      JoJc
  0          825.740484506077        25147.258683601889            0.000000000000        25147.258683601889
  1          646.108302817524        22029.581310371312           28.510522877577        22001.070787493740
  2          464.823088242490        19484.434861049169          125.095370000326        19359.339491048839
  3          382.241540657471        18031.640872018401          244.627324967022        17787.013547051381
  4          379.730874506308        16858.831901669691          412.240566013462        16446.591335656231
  5          269.155097624361        15845.115414931999          639.349002619155        15205.766412312851
  6          251.409244545633        15178.648634997930          850.798272677186        14327.850362320740
  7          226.821260482197        14660.217254326581         1068.103873218140        13592.113381108440
  8          176.146405564646        14226.568863908171         1300.033305884141        12926.535558024030
  9          152.724952490552        13923.867639087081         1499.632883150329        12424.234755936750
 10          128.972118487129        13640.951043409161         1727.365970730885        11913.585072678270
 11           96.533702142724        13453.567016903109         1908.231647428008        11545.335369475109
 12           89.374041825761        13317.044089736561         2062.273468812239        11254.770620924321
 13           82.101964332249        13234.520310511611         2168.439139594842        11066.081170916770
 14           60.939581806092        13160.944371768790         2274.784971646839        10886.159400121949
 15           47.930780701287        13102.755297741311         2369.721964457896        10733.033333283411
 16           40.110886175324        13064.838807494920         2439.078777824288        10625.760029670630
 17           36.773809363105        13042.107632909050         2484.863133323436        10557.244499585609
 18           28.739948280713        13026.128992614120         2519.791500384197        10506.337492229921
 19           25.267454146547        13014.493133134340         2547.259548145851        10467.233584988489
 20           23.290819555654        13005.906921275790         2569.101133229617        10436.805788046180
 21           15.991300219215        13000.209744724931         2584.596993801001        10415.612750923930
 22           14.156722712139        12995.928096562489         2597.007635588034        10398.920460974459
 23           11.689797774800        12993.073785305380         2605.817943397525        10387.255841907850
 24            9.530176491092        12990.829426520861         2613.189411193178        10377.640015327681
 25            7.419619243883        12989.370025511091         2618.283586654423        10371.086438856661
 26            6.615467849224        12988.460470046130         2621.637212315307        10366.823257730821
 27            5.400053831187        12987.862917073900         2623.951631229506        10363.911285844390
 28            4.233345899055        12987.416359369699         2625.765318044480        10361.651041325231
 29            3.550157871071        12987.087254243979         2627.170123568910        10359.917130675070
 30            2.940146091853        12986.897356561831         2628.019079896575        10358.878276665260
 31            2.479452199841        12986.768208245559         2628.620495221963        10358.147713023591
 32            1.925611047571        12986.674593009890         2629.074333196815        10357.600259813071
 33            1.832655712394        12986.610710544281         2629.396760750877        10357.213949793409
 34            1.404289651375        12986.574043974490         2629.588471963216        10356.985572011270
 35            1.102624799235        12986.541481624519         2629.764717148591        10356.776764475930
 36            0.915477194211        12986.520879417470         2629.880425957630        10356.640453459841
 37            0.698891985196        12986.505536413300         2629.969828773807        10356.535707639499

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000950015)
  i                   resNorm                         J                        Jb                      JoJc
  0           43.651331093152        13005.376501223471         2629.969828773807        10375.406672449661
  1           42.839115069040        12986.472701479850         2630.713744805171        10355.758956674679
  2           29.841967333698        12978.756617630321         2630.902530592716        10347.854087037609
  3           23.306744791399        12971.459758183941         2632.053946727375        10339.405811456560
  4           22.331934190886        12966.028912052619         2633.444508791007        10332.584403261610
  5           18.480085458928        12961.104561597680         2634.384330708845        10326.720230888841
  6           18.094165320458        12958.809042390860         2634.999034020737        10323.810008370130
  7           12.507903442932        12956.110544674060         2635.757136771252        10320.353407902810
  8           10.892851209320        12953.805211448571         2636.677782898113        10317.127428550461
  9           10.252291047422        12952.063248187849         2637.568434766644        10314.494813421201
 10            9.648273139313        12950.967067631071         2638.309347031419        10312.657720599649
 11            8.693509816915        12950.158832097030         2638.971719143060        10311.187112953970
 12            6.283749085380        12949.627076832259         2639.567885563244        10310.059191269011
 13            5.571153960698        12949.100066604051         2640.032790476878        10309.067276127171
 14            4.586487780571        12948.648196811480         2640.192421191155        10308.455775620330
 15            4.035766333427        12948.327340872380         2640.189898775073        10308.137442097310
 16            3.063106984871        12948.088221587410         2640.054210862662        10308.034010724750
 17            2.779704068958        12947.920245948100         2639.840754589723        10308.079491358380
 18            2.627463950226        12947.829030266890         2639.790000276483        10308.039029990410
 19            2.052564220731        12947.756222262400         2639.695754092897        10308.060468169500
 20            1.854789850194        12947.700583013520         2639.654172221827        10308.046410791700
 21            1.615721328715        12947.661535368930         2639.637301573108        10308.024233795821
 22            1.171546809253        12947.631406344701         2639.623051955607        10308.008354389100
 23            1.142994003385        12947.612671236900         2639.631189562999        10307.981481673900
 24            0.868366604962        12947.598256996600         2639.611851649347        10307.986405347259
 25            0.662838556145        12947.585080384541         2639.599301246959        10307.985779137580
 26            0.573270936625        12947.577092007710         2639.590298211629        10307.986793796081
 27            0.489258738075        12947.571558800941         2639.582410025928        10307.989148775010
 28            0.426402575534        12947.568573845219         2639.574207305972        10307.994366539249
 29            0.328512417291        12947.565701016179         2639.574645719016        10307.991055297171
 30            0.290290579127        12947.564210368850         2639.579221539566        10307.984988829279
 31            0.218255611946        12947.563043497810         2639.586095812159        10307.976947685651
 32            0.201777469105        12947.562235237119         2639.593554427280        10307.968680809839
 33            0.152356823614        12947.561652913970         2639.594049207853        10307.967603706120
 34            0.129486153859        12947.561330908660         2639.598932868113        10307.962398040539
 35            0.099305607231        12947.561047440890         2639.601958030014        10307.959089410870
 36            0.083947652678        12947.560857776070         2639.601684196234        10307.959173579840
 37            0.066738034541        12947.560738033470         2639.598561199457        10307.962176834020
 38            0.055101788823        12947.560664744700         2639.596043216395        10307.964621528310
 39            0.041469434034        12947.560610510671         2639.597924633269        10307.962685877401

