        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3891675  3891675  3891675  3758808  3758808            5     0.225815     0.225815
     adpsfc_t181     9585      368      368      362      362       0.7528      1.57793      0.76665
     adpsfc_t183     9585      216      216      214      214   3.2063e+09    0.0971215    0.0652104
     adpsfc_t187     9585     2026     2026     2026     2026       2.2585     0.210418     0.175162
     adpsfc_q181     9585     3201     3201     3199     3199      940.614    0.0508481    0.0239389
     adpsfc_q183     9585     3413     3413     3409     3409      967.741    0.0184614   0.00837976
     adpsfc_q187     9585     2334     2334     2332     2332      394.144     0.389118     0.244844
    adpsfc_ps181     9585      370      370      368      368      55.7249      1.17137     0.207525
    adpsfc_ps187     9585     1904     1904     1903     1903      55.1311      1.33101     0.287451
    adpsfc_uv281     9585      652      652      646      646      1.72197     0.452009     0.206706
    adpsfc_uv284     9585      428      428      418      418      1.28318     0.742343     0.296792
    adpsfc_uv287     9585     4042     4042     4034     4034       1.5874     0.447003     0.260801
     aircar_t133    13169     4971     4971     4970     4970     0.937015      0.39576      0.17028
     aircar_q133    13169      317      317      317      317     0.013561     0.497853     0.251021
    aircar_uv233    13169     9924     9924     9922     9922      2.32584     0.519157     0.179776
     sfcshp_t180     3235      666      666      666      666  9.49158e+08    0.0569632    0.0477761
     sfcshp_t183     3235       57       57       57       57  2.64906e+09     0.210917     0.175467
     sfcshp_q180     3235      462      462      462      462   0.00111472     0.426352     0.228015
     sfcshp_q183     3235      319      319      319      319      930.915    0.0545954    0.0344429
    sfcshp_ps180     3235     1282     1282     1274     1274      38.9637      3.50876     0.728413
    sfcshp_uv280     3235     2030     2030     2030     2030      2.65481     0.182942     0.111063
    sfcshp_uv282     3235       36       36       36       36      1.07921     0.643157     0.283353
    sfcshp_uv284     3235      292      292      292      292      1.12345     0.685454     0.240738
