        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3924141  3924141  3924141  3788840  3788840            5     0.429332     0.429332
     adpsfc_t181     9364      375      375      366      366       0.7528       2.3762     0.661369
     adpsfc_t183     9364      214      214      212      212  3.43401e+09     0.109865    0.0635786
     adpsfc_t187     9364     2084     2084     2078     2078       2.2585     0.226813     0.155832
     adpsfc_q181     9364     3251     3251     3248     3248      940.216    0.0587062    0.0342245
     adpsfc_q183     9364     3463     3463     3458     3458      968.191    0.0219069     0.012489
     adpsfc_q187     9364     2418     2418     2415     2415      391.556     0.487871      0.29573
    adpsfc_ps181     9364      376      376      371      371      55.3571      1.36508     0.355545
    adpsfc_ps187     9364     1960     1960     1960     1960       54.743      1.97869     0.323741
    adpsfc_uv281     9364      736      736      726      726      1.72076      1.05018     0.470341
    adpsfc_uv284     9364      424      424      396      396      1.29262      1.73632      0.62555
    adpsfc_uv287     9364     3962     3962     3938     3938       1.5874      0.75291      0.43813
     adpupa_t120       44       23       23       23       23      1.65693     0.125761    0.0668983
     adpupa_q120       44       23       23       23       23   0.00153284    0.0511011    0.0335432
    adpupa_ps120       44        1        1        1        1      69.2685     0.824412       1.1482
    adpupa_uv220       44       40       40       40       40      2.48648     0.268929     0.143686
     aircar_t133    57094    24692    24692    24679    24679     0.958599     0.387723      0.22552
     aircar_q133    57094     2088     2088     2088     2088     0.344451     0.277322     0.166473
    aircar_uv233    57094    50062    50062    50024    50024      2.33288     0.447478     0.238816
     sfcshp_t180     2800      527      527      525      525  7.55929e+08     0.108615    0.0752378
     sfcshp_t183     2800       45       45       45       45  2.10819e+09     0.273076     0.159985
     sfcshp_q180     2800      324      324      322      322    0.0011971     0.553587     0.397296
     sfcshp_q183     2800      222      222      220      220      923.492     0.200631     0.140185
    sfcshp_ps180     2800     1102     1102     1097     1097       38.339      4.17898     0.854227
    sfcshp_uv280     2800     1724     1724     1722     1722      2.65579     0.276022     0.165931
    sfcshp_uv282     2800       36       36       30       30      1.07925      1.49874     0.608214
    sfcshp_uv284     2800      240      240      238      238      1.13659      1.88248     0.595852
