loop1: max_iter=50, norm_reduction(target=0.001, final=0.00102153)
  i                   resNorm                         J                        Jb                      JoJc
  0         2194.850803312813      1106956.037023399957            0.000000000000      1106956.037023399957
  1         1462.413668251604      1100656.037668772042           16.477867162469      1100639.559801609023
  2         1148.266709142924      1093562.092074499000          121.540985311723      1093440.551089186920
  3         1189.756474606454      1089388.446095763007          273.278319976021      1089115.167775786947
  4          994.672857368848      1086494.323176610982          448.979991090698      1086045.343185520964
  5          960.375643470319      1083848.429124491988          686.502546322973      1083161.926578168990
  6          724.536335354284      1082352.021299041109          864.751875754623      1081487.269423285965
  7          689.459513025458      1080075.355189291993         1228.449158944988      1078846.906030347105
  8          594.806757160674      1078532.838398631895         1557.219691108404      1076975.618707523914
  9          605.086945846103      1077438.518644673983         1844.806315590603      1075593.712329084054
 10          453.303824703154      1076298.439047663007         2207.918653127914      1074090.520394535968
 11          425.597996173173      1075339.362441008911         2577.906171985681      1072761.456269023009
 12          341.173387754780      1074401.660810614005         3015.762524435950      1071385.898286178010
 13          359.553498010284      1073773.083642767975         3363.692127603480      1070409.391515163938
 14          269.365639861204      1073255.701995193027         3693.084273560461      1069562.617721633054
 15          277.379256108411      1072805.482218499063         4020.604309943238      1068784.877908556024
 16          224.909673380838      1072453.231601859909         4310.776874270279      1068142.454727590084
 17          196.992557241470      1072121.654995877994         4618.782618998226      1067502.872376879910
 18          182.262481656155      1071898.441062754951         4850.260100947794      1067048.180961807026
 19          158.502441701031      1071691.870901857037         5087.081364422875      1066604.789537434001
 20          133.605830316443      1071530.233559119981         5291.483427606750      1066238.750131512992
 21          125.457865621537      1071404.577401222894         5465.347624429660      1065939.229776792927
 22          107.562060063907      1071306.278595902026         5613.098991861620      1065693.179604040924
 23           99.231754577676      1071230.126333347987         5736.596581831896      1065493.529751515947
 24           89.992320798846      1071171.321539879078         5838.833772967264      1065332.487766911974
 25           77.168066404176      1071121.894222117029         5930.616388177496      1065191.277833939064
 26           71.167026512445      1071084.107250761939         6005.308725080661      1065078.798525681952
 27           56.479372093252      1071050.190006132005         6076.608308501111      1064973.581697630929
 28           50.455198723780      1071022.032180316048         6139.720605017393      1064882.311575297965
 29           46.802510273681      1071003.231882078107         6184.419155854881      1064818.812726222910
 30           40.916208487510      1070989.897292229114         6217.729525546352      1064772.167766683036
 31           35.026041840060      1070977.217181778979         6251.010190406803      1064726.206991371932
 32           33.170803855181      1070968.574388907989         6274.825784062416      1064693.748604845023
 33           28.016415983598      1070961.684109719936         6294.659379141826      1064667.024730578065
 34           22.130703208244      1070956.068752337946         6311.530319362984      1064644.538432975067
 35           20.019861293321      1070951.138499699999         6327.038760258422      1064624.099739442114
 36           17.584264194586      1070947.780778279062         6338.089919072136      1064609.690859206021
 37           16.313273033865      1070945.489827839890         6345.929907350607      1064599.559920489090
 38           14.608627019181      1070943.629455958027         6352.531046474702      1064591.098409483908
 39           12.434694152317      1070942.215249710949         6357.727716993148      1064584.487532718107
 40           11.029609875745      1070941.044227958890         6362.181424983862      1064578.862802975113
 41            8.631527633974      1070940.049264732981         6366.104300716098      1064573.944964017021
 42            7.661334858280      1070939.310116684064         6369.127156895669      1064570.182959788945
 43            6.654869389599      1070938.764414422913         6371.439235199452      1064567.325179222971
 44            5.527547242111      1070938.366118787089         6373.184389139268      1064565.181729648029
 45            4.729267131063      1070938.038645754103         6374.668877214446      1064563.369768538978
 46            4.224089813075      1070937.816657138988         6375.709455087390      1064562.107202050975
 47            3.745725858418      1070937.652707555098         6376.502134864593      1064561.150572689949
 48            3.103941208969      1070937.524017103016         6377.143509637668      1064560.380507464986
 49            2.706267351662      1070937.416543019935         6377.696489354422      1064559.720053666038
 50            2.242108751842      1070937.348294659983         6378.058467125335      1064559.289827534929

loop2: max_iter=50, norm_reduction(target=0.001, final=0.00231935)
  i                   resNorm                         J                        Jb                      JoJc
  0           54.150408900990      1070987.786416188115         6378.058467125335      1064609.727949063061
  1           67.192571828695      1070971.119233706966         6379.724032841425      1064591.395200865110
  2           48.632362174552      1070962.520552322967         6380.527319352007      1064581.993232971057
  3           36.044966514190      1070957.001245889114         6381.797672235214      1064575.203573653009
  4           40.087629226546      1070952.490085930098         6383.308072155441      1064569.182013774058
  5           35.846655829483      1070948.297699471004         6385.141481076726      1064563.156218393939
  6           30.990224147904      1070944.783680746099         6386.948936840356      1064557.834743906045
  7           33.974576843980      1070942.607075449079         6388.165553698632      1064554.441521750065
  8           24.044525536604      1070940.051270764088         6389.785256804049      1064550.266013959888
  9           26.791354892625      1070938.265338579891         6391.035523311646      1064547.229815267958
 10           20.359531456151      1070936.272503390908         6392.461191992775      1064543.811311397934
 11           17.238954173302      1070934.501121263020         6393.784970413461      1064540.716150850058
 12           14.656438634442      1070932.088277126895         6396.056008597475      1064536.032268529991
 13           12.568239044247      1070930.410506519955         6397.739538426256      1064532.670968093909
 14           14.874278443815      1070929.430993909016         6398.857052167846      1064530.573941740906
 15           11.739715509910      1070928.468349304050         6400.120862874062      1064528.347486430081
 16           11.973634537457      1070927.671372469980         6401.251213067879      1064526.420159402071
 17            9.879562791872      1070927.021079279948         6402.168792023104      1064524.852287257090
 18            8.925992242229      1070926.429413890000         6403.123315515194      1064523.306098375004
 19            8.413807575154      1070925.996126062004         6403.763363724614      1064522.232762336964
 20            7.522347182406      1070925.579183562892         6404.412605357526      1064521.166578206001
 21            6.525339698605      1070925.235952284886         6404.890626367962      1064520.345325917006
 22            5.816182022314      1070924.961477214005         6405.326866018117      1064519.634611194953
 23            5.413135684680      1070924.749580045929         6405.603792485017      1064519.145787561079
 24            4.579643077084      1070924.575249694986         6405.751304318463      1064518.823945377022
 25            4.026817801633      1070924.395548627945         6405.815696940032      1064518.579851687886
