        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3878270  3878270  3878270  3745539  3745539            5      0.37609      0.37609
     adpsfc_t181     9039      377      377      368      368       0.7528      2.15097     0.694774
     adpsfc_t183     9039      216      216      214      214  3.48562e+09    0.0667673    0.0322599
     adpsfc_t187     9039     2115     2115     2112     2112       2.2585     0.205547     0.147785
     adpsfc_q181     9039     3054     3054     3051     3051      936.118    0.0494373    0.0346253
     adpsfc_q183     9039     3268     3268     3263     3263      966.002    0.0114171   0.00744613
     adpsfc_q187     9039     2448     2448     2445     2445       389.67     0.443067     0.284021
    adpsfc_ps181     9039      378      378      376      376      55.5783     0.851538      0.25986
    adpsfc_ps187     9039     1950     1950     1950     1950       54.782      1.01525     0.296241
    adpsfc_uv281     9039      660      660      656      656      1.72338     0.692158     0.364126
    adpsfc_uv284     9039      428      428      424      424      1.28755      1.08393     0.501363
    adpsfc_uv287     9039     3902     3902     3892     3892       1.5874      0.65691     0.408227
     adpupa_t120     6018     1725     1725     1725     1725  7.97424e+19     0.186119     0.112614
     adpupa_q120     6018      301      301      301      301     0.339853     0.382361      0.15097
    adpupa_ps120     6018        2        2        2        2      75.6492      3.13299      1.77314
    adpupa_uv220     6018     4992     4992     4992     4992  1.11156e+20     0.553434     0.326878
     aircar_t133    46124    19217    19217    19204    19204     0.970352     0.355809     0.181467
     aircar_q133    46124     1509     1509     1509     1509     0.321002     0.207483     0.117337
    aircar_uv233    46124    38852    38852    38826    38826      2.33456     0.407231     0.191705
     sfcshp_t180     3133      646      646      646      646  9.63739e+08     0.108012    0.0919533
     sfcshp_t183     3133       43       43       43       43  1.52499e+09     0.227805     0.219239
     sfcshp_q180     3133      426      426      426      426   0.00107374     0.967684     0.612091
     sfcshp_q183     3133      263      263      263      263      938.278     0.190845     0.154271
    sfcshp_ps180     3133     1248     1248     1236     1235      38.2466      3.76279     0.803878
    sfcshp_uv280     3133     1964     1964     1964     1964      2.65169     0.247978     0.157151
    sfcshp_uv282     3133       42       42       40       40      1.07919      1.56254     0.308584
    sfcshp_uv284     3133      232      232      182      182       1.1369      3.06308      1.31931
