        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3855882  3855882  3855882       06       06     0.391218      3723849      3723849
     adpsfc_t181    10056      572      572      560      560       0.7528      1.99031       0.8801
     adpsfc_t183    10056      216      216      214      214      3.13258      0.15207    0.0977398
     adpsfc_t187    10056     2072     2072     2072     2072       2.2585     0.194119     0.148054
     adpsfc_q181    10056     3555     3555     3553     3553      915.672    0.0553769    0.0295398
     adpsfc_q183    10056     3768     3768     3764     3764      970.596    0.0128419   0.00711619
     adpsfc_q187    10056     2596     2596     2594     2594      467.471     0.468229     0.264825
    adpsfc_ps181    10056      571      571      563      562      55.1657      1.46146     0.463434
    adpsfc_ps187    10056     1939     1939     1939     1939      54.9608      1.40258     0.306197
    adpsfc_uv281    10056     1120     1120     1116     1116      1.70229     0.467747     0.229919
    adpsfc_uv284    10056      428      428      424      424      1.28377     0.772153     0.315412
    adpsfc_uv287    10056     4096     4096     4084     4084       1.5874     0.569479       0.2898
     adpupa_t120      857      384      384      384      384      2.86842    0.0640967    0.0296132
     adpupa_q120      857      213      213      213      213    0.0382747    0.0954162    0.0505181
    adpupa_ps120      857        3        3        3        3      72.1999     0.553555    0.0569688
    adpupa_uv220      857      942      942      942      942      2.61578     0.380219     0.181017
     aircar_t133    22128     9435     9435     9433     9433      1.07918     0.360914     0.178532
     aircar_q133    22128      639      639      639      639     0.435549     0.401813     0.273828
    aircar_uv233    22128    19062    19062    19040    19040      2.35028     0.456984     0.200814
     sfcshp_t180     3226      663      663      663      663      8.68417    0.0542294    0.0520793
     sfcshp_t183     3226       57       57       57       57      1.87317    0.0757061    0.0573089
     sfcshp_q180     3226      450      450      450      450   0.00102043     0.400001     0.271844
     sfcshp_q183     3226      301      301      301      301      924.894    0.0648568    0.0382957
    sfcshp_ps180     3226     1268     1268     1258     1258      38.2165      3.65915     0.774836
    sfcshp_uv280     3226     2014     2014     2014     2014      2.64835     0.239694     0.145088
    sfcshp_uv282     3226       46       46       46       46      1.07916     0.726674     0.221653
    sfcshp_uv284     3226      268      268      234      234      1.13024      1.56529     0.468009
