        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3909184  3909184  3909184  3775650  3775650            5     0.301043     0.301043
     adpsfc_t181     9679      588      588      577      577       0.7528      2.35584     0.658983
     adpsfc_t183     9679      217      217      215      215  3.34108e+09    0.0677186    0.0326618
     adpsfc_t187     9679     2121     2121     2117     2117       2.2585     0.221135     0.129444
     adpsfc_q181     9679     3399     3399     3396     3396      909.215    0.0695752    0.0424447
     adpsfc_q183     9679     3614     3614     3609     3609      969.072    0.0164063   0.00860891
     adpsfc_q187     9679     2663     2663     2660     2660      467.691     0.435509     0.257692
    adpsfc_ps181     9679      588      588      579      579      54.9318      1.95452     0.520683
    adpsfc_ps187     9679     1989     1989     1988     1988      54.7201      1.91517     0.301125
    adpsfc_uv281     9679     1110     1110     1106     1106      1.70752     0.799812     0.349076
    adpsfc_uv284     9679      430      430      420      420      1.28445      1.67783     0.557667
    adpsfc_uv287     9679     3898     3898     3892     3892       1.5874     0.625332      0.38892
     adpupa_t120    13383     6278     6278     6278     6278      3.13583     0.059506    0.0294364
     adpupa_q120    13383     3386     3386     3386     3386     0.651127    0.0808505    0.0276812
    adpupa_ps120    13383       37       37       37       37       74.179     0.888363     0.369873
    adpupa_uv220    13383    14140    14140    14140    14140      2.62686     0.532484     0.145184
     aircar_t133    58161    25404    25404    25389    25389     0.914201     0.346931     0.197178
     aircar_q133    58161     2159     2159     2159     2159     0.199257     0.250316     0.156345
    aircar_uv233    58161    50820    50820    50798    50798      2.32682     0.389783     0.197174
     sfcshp_t180     3186      706      706      706      706   7.5271e+08    0.0806184    0.0653144
     sfcshp_t183     3186       44       44       44       44  1.50756e+09     0.115106     0.101904
     sfcshp_q180     3186      493      493      493      493   0.00111549     0.534633     0.284672
     sfcshp_q183     3186      308      308      308      308      947.393     0.232161     0.198421
    sfcshp_ps180     3186      806      806      800      799      38.1105      4.05794     0.820797
    sfcshp_uv280     3186     1344     1344     1344     1344      2.64917     0.200575     0.133906
    sfcshp_uv282     3186       32       32       32       32      1.07908     0.810351     0.329932
    sfcshp_uv284     3186      224      224      214      214      1.14134      1.56458     0.697485
