loop1: max_iter=50, norm_reduction(target=0.001, final=0.000923291)
  i                   resNorm                         J                        Jb                      JoJc
  0         1351.459624709694      1190523.489888567012            0.000000000000      1190523.489888567012
  1         1216.346712970929      1183573.431585347978           52.893309364770      1183520.538275982952
  2          993.971236500352      1179483.908197038108          156.061147418275      1179327.847049619071
  3          781.785380267642      1177162.751651671948          261.933769043045      1176900.817882629111
  4          671.883367249768      1174833.955492696026          434.318908150929      1174399.636584545020
  5          487.461374759500      1172490.202894204063          716.949276291439      1171773.253617912997
  6          529.734666334934      1170949.544307101984          995.569136937804      1169953.975170163903
  7          408.674624722610      1169738.849413884105         1293.552336852700      1168445.297077031108
  8          346.563112436992      1168673.809417363023         1636.450505505125      1167037.358911857940
  9          295.962816248992      1167799.338742879918         1998.047881003569      1165801.290861876914
 10          249.068039969042      1167112.226973416051         2353.408239523584      1164758.818733893102
 11          204.102184711471      1166530.057568938006         2723.928386009814      1163806.129182928009
 12          202.288827676155      1166136.576068785042         3024.565121309071      1163112.010947475908
 13          169.663555648044      1165838.557403170969         3289.459831795804      1162549.097571375081
 14          145.011700702862      1165621.027664551977         3509.459953866013      1162111.567710686009
 15          121.406485480395      1165421.552451072028         3738.091414871960      1161683.461036199937
 16          123.472706996324      1165293.648918248015         3902.523749613860      1161391.125168634113
 17           95.252167100326      1165189.636212358950         4049.929474590269      1161139.706737769069
 18           92.594358949134      1165113.546584283002         4167.806451080391      1160945.740133203100
 19           78.218561305809      1165054.086243391037         4267.679400972454      1160786.406842418015
 20           68.836564850559      1165011.457309626043         4344.634158452647      1160666.823151173070
 21           60.082736345207      1164970.671253743116         4423.796570286517      1160546.874683456961
 22           50.982055138209      1164941.736821882892         4484.136585454225      1160457.600236427970
 23           41.685236580586      1164918.626486223890         4535.624378136901      1160383.002108087065
 24           37.939074536382      1164900.618131438969         4578.462990368091      1160322.155141070951
 25           33.173388284378      1164889.068412316032         4607.596775112113      1160281.471637204057
 26           28.139555332305      1164880.027239382034         4631.613733996124      1160248.413505386095
 27           23.406163213206      1164872.042945065070         4654.006977841704      1160218.035967223113
 28           19.765530219687      1164865.917162881000         4672.193354597396      1160193.723808282986
 29           17.538952924196      1164861.835371847963         4684.967595055463      1160176.867776792031
 30           15.557833463611      1164858.893507522997         4694.619488811173      1160164.274018712109
 31           14.154750916722      1164856.849054181017         4701.619756823486      1160155.229297358077
 32           12.035201520830      1164855.282737016911         4707.197300958002      1160148.085436058929
 33           10.423664066241      1164854.035905828932         4711.811453235282      1160142.224452594062
 34            8.349834744286      1164852.994745474076         4715.821107015563      1160137.173638457898
 35            7.240818459510      1164852.274029149907         4718.707814795825      1160133.566214354010
 36            6.003485311051      1164851.706606362946         4721.069170508589      1160130.637435855111
 37            5.179166665197      1164851.281945151044         4722.906507796391      1160128.375437354902
 38            4.603924388175      1164850.993609494995         4724.200945269228      1160126.792664225912
 39            3.590405689896      1164850.775807738071         4725.213266029163      1160125.562541707885
 40            3.115158928575      1164850.611511833034         4726.004125460735      1160124.607386372983
 41            2.735806364630      1164850.500638182973         4726.556294443435      1160123.944343739888
 42            2.495781466554      1164850.425386156887         4726.942775422197      1160123.482610733947
 43            1.958016882181      1164850.360595785081         4727.285907428945      1160123.074688355904
 44            1.692557257239      1164850.316831613891         4727.524937851316      1160122.791893762071
 45            1.485902005521      1164850.288503305987         4727.683975329204      1160122.604527977062
 46            1.247790411064      1164850.264341724105         4727.823366005446      1160122.440975717967

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000981345)
  i                   resNorm                         J                        Jb                      JoJc
  0           67.800120229379      1164869.708165347110         4727.823366005446      1160141.884799341904
  1           70.258660979941      1164850.437634865055         4729.208286472963      1160121.229348391993
  2           35.158339294111      1164831.560994154075         4731.176350660567      1160100.384643492987
  3           31.023420646129      1164825.122408478055         4732.756751565889      1160092.365656912094
  4           42.791044187136      1164820.891464595916         4734.246372529910      1160086.645092065912
  5           21.769631320253      1164816.795366419945         4735.879612854531      1160080.915753565961
  6           24.332982723538      1164813.195112307090         4737.684000814234      1160075.511111492990
  7           19.556900226184      1164810.853771070950         4738.969770696579      1160071.884000374936
  8           16.087477774578      1164808.085950592998         4740.781605116194      1160067.304345476907
  9           16.813198480547      1164806.162879589014         4742.093322120332      1160064.069557467941
 10           13.563484685993      1164804.294956373982         4743.805898868593      1160060.489057505969
 11           11.459725948589      1164802.629716255004         4745.042049313209      1160057.587666942040
 12           10.844389074958      1164801.445025942987         4746.103082329245      1160055.341943613952
 13            9.964097781520      1164800.549862714019         4746.862317720171      1160053.687544992892
 14            8.504417055128      1164799.690033796942         4747.724637497916      1160051.965396299027
 15            7.461986098710      1164798.970696455101         4748.436125325059      1160050.534571130062
 16            7.053751114061      1164798.542648591101         4748.854856903427      1160049.687791686971
 17            6.105879002119      1164798.169817466987         4749.309236833616      1160048.860580634093
 18            4.940771629904      1164797.816095079994         4749.643740780566      1160048.172354300041
 19            4.783308542727      1164797.560327867046         4749.889101556919      1160047.671226310078
 20            4.206564941438      1164797.384526151000         4750.138977425458      1160047.245548726059
 21            3.875211074195      1164797.265647151973         4750.269278802328      1160046.996368349995
 22            3.185111949404      1164797.156476507895         4750.338752760082      1160046.817723748041
 23            2.709854057977      1164797.072595827980         4750.356390178486      1160046.716205650009
 24            2.478390619948      1164797.016044710996         4750.342628750068      1160046.673415960977
 25            1.914828438334      1164796.959109792951         4750.260390866364      1160046.698718927102
 26            1.824687518781      1164796.914758986095         4750.158886454346      1160046.755872532027
 27            1.606335311007      1164796.886278982973         4750.075139066299      1160046.811139917001
 28            1.398982094046      1164796.864584987983         4750.004048607921      1160046.860536379972
 29            1.245398118722      1164796.848216414917         4749.950656472121      1160046.897559942910
 30            0.998184733844      1164796.835496255895         4749.905525468906      1160046.929970786907
 31            0.925800938439      1164796.825803202111         4749.880067147377      1160046.945736054098
 32            0.752908786816      1164796.818736718036         4749.872996074073      1160046.945740643889
 33            0.649163462025      1164796.812740225112         4749.869548710227      1160046.943191515049
 34            0.547470355240      1164796.808347081067         4749.862307851323      1160046.946039228933
 35            0.496491198863      1164796.805322505068         4749.863877439181      1160046.941445065895
 36            0.398364758490      1164796.803078405093         4749.869037615696      1160046.934040789027
 37            0.343694611694      1164796.801162814954         4749.881783958230      1160046.919378856895
 38            0.312572540948      1164796.799882214051         4749.891210266533      1160046.908671946963
 39            0.243445896841      1164796.798863464035         4749.896551027999      1160046.902312435908
 40            0.204737954448      1164796.798105590977         4749.906824564179      1160046.891281027114
 41            0.173174059387      1164796.797629704000         4749.917471514711      1160046.880158188986
 42            0.156856910378      1164796.797276264057         4749.923918884092      1160046.873357380042
 43            0.125955834318      1164796.797024766915         4749.929941692571      1160046.867083074059
 44            0.108699213771      1164796.796849817969         4749.937573850890      1160046.859275967116
 45            0.092748221080      1164796.796707297908         4749.944086931861      1160046.852620366029
 46            0.076954705056      1164796.796600749949         4749.950847076141      1160046.845753673930
 47            0.066535279075      1164796.796536945039         4749.958593643538      1160046.837943302002

