        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8647     3352      378      370      370       0.7528      2.42037     0.701756
     adpsfc_t183     8647     3352      216      214      214  3.34887e+09     0.095005    0.0456637
     adpsfc_t187     8647     2757     2123     2121     2121       2.2585     0.218128     0.158954
     adpsfc_q181     8647     3286     3031     3028     3028      935.272    0.0802467    0.0452206
     adpsfc_q183     8647     3286     3245     3240     3240      965.764    0.0176099    0.0104643
     adpsfc_q187     8647     2712     2459     2456     2456      389.841     0.434781     0.275248
    adpsfc_ps181     8647     6724      379      377      377      55.4169      1.14389     0.268548
    adpsfc_ps187     8647     2807     2002     2001     2001      54.6929      1.56778     0.286013
    adpsfc_uv281     8647     6116      662      652      652      1.72267     0.725451     0.299822
    adpsfc_uv284     8647     7708      428      416      416      1.28637      1.17697     0.404312
    adpsfc_uv287     8647     5058     3896     3884     3884       1.5874     0.755948     0.443014
     aircar_t133    52222    22389    22389    22370    22370     0.958932     0.328043     0.197003
     aircar_q133    52222     1807     1807     1807     1807     0.257585     0.230571     0.161104
    aircar_uv233    52222    45216    45216    45174    45174      2.33311     0.345333     0.190721
     sfcshp_t180     2169      896      679      677      677  8.59391e+08     0.124423    0.0843113
     sfcshp_t183     2169      395       55       55       55   2.3355e+09     0.269576     0.212716
     sfcshp_q180     2169      577      484      482      482   0.00124028     0.695156     0.355684
     sfcshp_q183     2169      314      304      302      302      935.804    0.0665722    0.0409524
    sfcshp_ps180     2169     2146      783      777      777      38.2399      3.47705       0.8318
    sfcshp_uv280     2169     1750     1284     1280     1280      2.65539     0.238495     0.130138
    sfcshp_uv282     2169     1750        6        6        6      1.08026      2.81348     0.262376
    sfcshp_uv284     2169     1750      244      236      236      1.12718      2.71802     0.766805
