        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8867     3419      382      376      376       0.7528      2.23248     0.672555
     adpsfc_t183     8867     3419      215      213      213  3.35673e+09    0.0948957     0.037849
     adpsfc_t187     8867     2759     2119     2117     2117       2.2585     0.235362     0.161287
     adpsfc_q181     8867     3346     3089     3086     3086      935.992    0.0664087    0.0390695
     adpsfc_q183     8867     3346     3302     3297     3297      966.505    0.0173627   0.00958211
     adpsfc_q187     8867     2711     2456     2453     2453       391.64      0.47904     0.293639
    adpsfc_ps181     8867     6907      383      380      380      55.1736       1.2191     0.399655
    adpsfc_ps187     8867     2808     1969     1968     1968      54.6881      1.83387     0.307962
    adpsfc_uv281     8867     6440      744      738      738      1.72034     0.809782     0.309653
    adpsfc_uv284     8867     8086      426      412      412      1.28763       1.2371     0.389145
    adpsfc_uv287     8867     5236     3988     3960     3960       1.5874      0.79495     0.460352
     adpupa_t120      122       53       53       53       53       1.6362     0.173546     0.136709
     adpupa_q120      122       22       22       22       22   0.00232383    0.0534264    0.0503058
    adpupa_ps120      122        1        1        1        1      82.3118      3.34668      2.09316
    adpupa_uv220      122      134      134      134      134      2.64092     0.306386     0.245605
     aircar_t133    53746    23098    23098    23072    23072     0.933175     0.341588     0.204925
     aircar_q133    53746     2134     2134     2134     2134     0.189653     0.334386     0.235654
    aircar_uv233    53746    46752    46752    46716    46716      2.32985     0.375713     0.201682
     sfcshp_t180     2864      740      538      536      536  8.63868e+08     0.141385      0.11082
     sfcshp_t183     2864      309       56       56       56  2.31455e+09     0.264373     0.215704
     sfcshp_q180     2864      434      344      342      342   0.00130929      0.82895     0.526395
     sfcshp_q183     2864      245      237      235      235      919.302     0.120594    0.0728908
    sfcshp_ps180     2864     2840     1122     1109     1109      38.4213      3.44306     0.830834
    sfcshp_uv280     2864     2442     1726     1722     1722      2.65752     0.356304     0.188202
    sfcshp_uv282     2864     2442       44       44       44      1.07917      1.59061     0.294658
    sfcshp_uv284     2864     2442      276      258      256      1.12378      2.57434     0.758653
