loop1: max_iter=50, norm_reduction(target=0.001, final=0.000913849)
  i                   resNorm                         J                        Jb                      JoJc
  0          774.745574737669        17349.049781312839            0.000000000000        17349.049781312839
  1          473.796888194304        14605.575380332430           25.079196112158        14580.496184220279
  2          320.214650982777        12713.136182123721          103.518703793939        12609.617478329779
  3          324.158126889147        11870.145599344791          180.548618090543        11689.596981254250
  4          222.008142363335        10818.044473434900          361.051796060936        10456.992677373970
  5          209.254428292301        10324.242529465249          494.429074326508         9829.813455138747
  6          164.018928475388         9831.039801743693          683.227424448814         9147.812377294878
  7          162.976618144139         9532.203767556191          836.695505551253         8695.508262004938
  8          125.074481103026         9266.301268142704         1010.315752090256         8255.985516052448
  9          119.039195437781         9119.160769479007         1126.581350609974         7992.579418869033
 10           83.583177948530         8956.782595571938         1279.442117837731         7677.340477734207
 11           66.126011399755         8838.394510024897         1413.373448657546         7425.021061367351
 12           78.723176279734         8783.339446651269         1485.082739918102         7298.256706733167
 13           47.267231208862         8734.438157333321         1556.153740420418         7178.284416912904
 14           42.898873036582         8694.024656243379         1622.205838639241         7071.818817604137
 15           30.018888017014         8671.052945465777         1663.989698976028         7007.063246489749
 16           29.067734374151         8652.264690008467         1701.775302009523         6950.489387998944
 17           21.754965396872         8640.678954099749         1727.442730787925         6913.236223311824
 18           15.872972936739         8631.070824301276         1750.786872904629         6880.283951396647
 19           13.815875010021         8625.290469104249         1766.200635032659         6859.089834071591
 20           10.430080539723         8621.587321295377         1776.933871074907         6844.653450220470
 21            8.308161974207         8619.302086693850         1784.075359817289         6835.226726876560
 22            6.168009257795         8617.778996081075         1789.187799525798         6828.591196555278
 23            5.226062658205         8616.782778499746         1792.780142575225         6824.002635924521
 24            3.916394064525         8616.173982853497         1795.130360530906         6821.043622322592
 25            3.217676735951         8615.810087217069         1796.624627987197         6819.185459229872
 26            2.578666739156         8615.598324194212         1797.543617193724         6818.054707000488
 27            1.883020051507         8615.462004428480         1798.165827029743         6817.296177398737
 28            1.473063510844         8615.364202349840         1798.636591111130         6816.727611238709
 29            1.229235701886         8615.313832190315         1798.891775146614         6816.422057043701
 30            1.006120332047         8615.283538585245         1799.052117198674         6816.231421386570
 31            0.708000554866         8615.262501869704         1799.168265549006         6816.094236320698

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000835614)
  i                   resNorm                         J                        Jb                      JoJc
  0           23.468448934054         8657.676134650734         1799.168265549006         6858.507869101727
  1           19.374888474456         8636.342300465434         1797.776172333889         6838.566128131544
  2           27.150166552123         8628.551302529413         1798.193710254271         6830.357592275142
  3           13.862314057916         8624.776799748151         1798.644607108417         6826.132192639735
  4           15.510007620641         8622.491230669410         1798.343305326538         6824.147925342872
  5           12.961551176680         8620.678058499361         1798.443002456935         6822.235056042426
  6           11.855385288184         8618.486466417540         1798.213817724340         6820.272648693200
  7           10.278605700690         8617.264878676073         1798.451712835842         6818.813165840231
  8            7.669600628646         8615.844475570433         1799.096560897806         6816.747914672627
  9            7.733894371604         8615.129686708608         1799.474536857820         6815.655149850787
 10            6.564972831099         8614.563868486623         1799.716071883025         6814.847796603597
 11            5.483120550433         8614.128817264376         1800.019394215927         6814.109423048449
 12            4.247537936739         8613.713169021776         1800.068217375427         6813.644951646349
 13            4.103166680150         8613.454898082739         1799.920310973583         6813.534587109156
 14            3.137151932014         8613.191708952332         1799.612255147977         6813.579453804356
 15            2.815785970912         8613.055047808124         1799.529043379158         6813.526004428966
 16            2.774999721492         8612.967509886428         1799.474883110520         6813.492626775907
 17            1.949435303819         8612.909835839300         1799.306165738604         6813.603670100696
 18            1.426319675743         8612.834581614852         1798.996436737592         6813.838144877260
 19            1.206228752180         8612.792512517944         1798.941461977985         6813.851050539960
 20            1.007621430326         8612.757594252720         1798.836380738751         6813.921213513969
 21            0.692606349955         8612.735952361154         1798.777590950687         6813.958361410468
 22            0.585039899142         8612.725532872606         1798.812616341127         6813.912916531479
 23            0.432480841159         8612.717579866467         1798.793672741662         6813.923907124805
 24            0.358295541304         8612.712462282108         1798.816419721072         6813.896042561037
 25            0.275648471912         8612.709346162206         1798.837882643497         6813.871463518710
 26            0.224785090144         8612.707829005383         1798.851811554061         6813.856017451322
 27            0.160675042571         8612.706798358337         1798.863631322776         6813.843167035560
 28            0.140372789162         8612.706190193359         1798.866110749321         6813.840079444039
 29            0.111198266516         8612.705760846578         1798.873268687150         6813.832492159429
 30            0.079834673237         8612.705480511517         1798.883364945191         6813.822115566325
 31            0.068652047642         8612.705330521854         1798.892084251531         6813.813246270323
 32            0.049732020278         8612.705243063554         1798.900080355980         6813.805162707575
 33            0.040423881751         8612.705183246799         1798.900065452567         6813.805117794232
 34            0.035317575613         8612.705140604430         1798.904313663084         6813.800826941346
 35            0.024764482554         8612.705119213781         1798.904291423101         6813.800827790679
 36            0.019610565268         8612.705104105169         1798.902736680430         6813.802367424740

