        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3921716  3921716  3921716  3785083  3785083            5     0.581656     0.581656
     adpsfc_t181     9134      381      381      373      373       0.7528      2.02361     0.586432
     adpsfc_t183     9134      215      215      213      213  3.28605e+09    0.0811529    0.0436244
     adpsfc_t187     9134     2117     2117     2115     2115       2.2585     0.266561     0.184985
     adpsfc_q181     9134     3127     3127     3124     3124      936.954    0.0579175    0.0365636
     adpsfc_q183     9134     3339     3339     3334     3334      967.026    0.0135527   0.00675437
     adpsfc_q187     9134     2455     2455     2452     2452        391.2     0.544449     0.330624
    adpsfc_ps181     9134      382      382      377      377      55.3112      1.56024      0.25648
    adpsfc_ps187     9134     1984     1984     1984     1984      54.8585      1.29787     0.299308
    adpsfc_uv281     9134      666      666      660      660      1.71262     0.871187     0.367018
    adpsfc_uv284     9134      426      426      414      414      1.28616      1.26539     0.437914
    adpsfc_uv287     9134     4110     4110     4068     4068       1.5874      0.81665     0.468136
     adpupa_t120      255      107      107      107      107  2.63604e+19     0.128514     0.122775
     adpupa_q120      255       78       78       78       78     0.397026     0.409706     0.133201
    adpupa_ps120      255        3        3        3        3      74.8147      1.62505      1.04786
    adpupa_uv220      255      290      290      290      290  5.80882e+19     0.392192     0.261986
     aircar_t133    56615    24781    24781    24768    24768      1.09203      0.37076     0.225099
     aircar_q133    56615     1931     1931     1931     1931     0.291538     0.367299     0.211514
    aircar_uv233    56615    49986    49986    49964    49964      2.35122     0.468664     0.254083
     sfcshp_t180     2680      482      482      481      481  9.11922e+08     0.136973     0.142385
     sfcshp_t183     2680       38       38       38       38  1.62221e+09      1.15431     0.528379
     sfcshp_q180     2680      287      287      286      286   0.00120743      0.68992     0.523393
     sfcshp_q183     2680      111      111      110      110      872.989     0.127658    0.0616079
    sfcshp_ps180     2680     1056     1056     1049     1048      38.3096      4.54772     0.963273
    sfcshp_uv280     2680     1618     1618     1614     1614      2.65356     0.314218     0.201681
    sfcshp_uv282     2680       32       32       32       32      1.07924      1.02448     0.193731
    sfcshp_uv284     2680      206      206      196      196      1.13155      1.40322     0.351567
