        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3889074  3889074  3889074  3757072  3757072            5     0.195128     0.195128
     adpsfc_t181    10490      587      587      576      576       0.7528      1.93246     0.579475
     adpsfc_t183    10490      224      224      222      222  3.35578e+09     0.103681     0.033139
     adpsfc_t187    10490     2096     2096     2096     2096       2.2585     0.186176      0.14682
     adpsfc_q181    10490     3519     3519     3517     3517      912.762    0.0660889    0.0314593
     adpsfc_q183    10490     3740     3740     3736     3736      969.278    0.0180221   0.00849591
     adpsfc_q187    10490     2624     2624     2622     2622      470.259     0.419259     0.254082
    adpsfc_ps181    10490      588      588      579      579      55.1408      1.61299     0.455024
    adpsfc_ps187    10490     1842     1842     1842     1842      55.0449      1.15691     0.298895
    adpsfc_uv281    10490     1146     1146     1142     1142      1.70478      0.43778     0.205556
    adpsfc_uv284    10490      452      452      438      438      1.28069     0.651583     0.269532
    adpsfc_uv287    10490     4142     4142     4134     4134       1.5874     0.439742     0.249047
     adpupa_t120    26935    12692    12692    12672    12672    5.347e+19    0.0659363    0.0355343
     adpupa_q120    26935     6584     6584     6582     6582       0.5973     0.148815    0.0549878
    adpupa_ps120    26935       78       78       78       78       70.115     0.644247     0.275948
    adpupa_uv220    26935    28380    28380    28336    28336  6.06616e+19     0.441494     0.146961
     aircar_t133    52202    23925    23925    23920    23920     0.928345     0.420606     0.196847
     aircar_q133    52202     1577     1577     1577     1577     0.283326     0.452406     0.235418
    aircar_uv233    52202    48014    48014    48000    48000       2.3267      0.50052     0.231534
     sfcshp_t180     6738     1935     1935     1934     1934   5.0846e+08    0.0757683    0.0437814
     sfcshp_t183     6738      105      105      105      105      6.56466     0.459778     0.216649
     sfcshp_q180     6738      920      920      919      919   0.00107285     0.470801     0.175865
     sfcshp_q183     6738      544      544      543      543      945.113    0.0740056    0.0425703
    sfcshp_ps180     6738     2192     2192     2180     2180      38.1433      3.75662     0.621185
    sfcshp_uv280     6738     3448     3448     3444     3444      2.64936     0.211748     0.112986
    sfcshp_uv282     6738      114      114      114      114      1.08547      1.18557      0.33135
    sfcshp_uv284     6738      476      476      476      476      1.11433      1.11751      0.32243
