loop1: max_iter=50, norm_reduction(target=0.001, final=0.00187394)
  i                   resNorm                         J                        Jb                      JoJc
  0         1743.630659500962      1179817.074625232955            0.000000000000      1179817.074625232955
  1         1520.174212663215      1175474.714395161951           12.404312498259      1175462.310082664015
  2          972.004721993076      1171246.721222426044           63.789824844975      1171182.931397581007
  3          884.576497751811      1168969.368407723028          125.014275934507      1168844.354131788947
  4          782.156645819751      1166759.884751500096          232.979060590638      1166526.905690910062
  5          670.551065794697      1165320.227603510022          342.654186714042      1164977.573416796979
  6          669.134579060834      1164266.665946933907          452.716491126556      1163813.949455807917
  7          489.945775197866      1162933.728138078004          644.159946926937      1162289.568191150902
  8          454.109207090853      1162006.760062600952          822.959143815014      1161183.800918786088
  9          440.750440707048      1161150.900452407077         1035.905127485105      1160114.995324922027
 10          345.849753372614      1160434.810699182097         1260.340171597768      1159174.470527583966
 11          384.445787365574      1159929.564384097001         1451.782680766807      1158477.781703330111
 12          355.693538373414      1159533.985216852045         1626.390774265720      1157907.594442585949
 13          270.332635653227      1159108.394273516024         1844.004999158465      1157264.389274356887
 14          255.671241388984      1158726.893074722029         2071.621753507307      1156655.271321214968
 15          233.711139057385      1158445.656693259021         2264.228325249549      1156181.428368008928
 16          216.963056368591      1158235.719116526889         2425.161923412200      1155810.557193114888
 17          167.813256639888      1158015.798799690092         2613.513641054727      1155402.285158634884
 18          170.764248893917      1157848.798717658967         2773.373111718295      1155075.425605941098
 19          163.261520340347      1157724.975624910090         2903.787233852784      1154821.188391057076
 20          128.763070543886      1157636.339641829021         3004.687852893507      1154631.651788935065
 21          111.793210804587      1157521.850093021989         3146.937158931271      1154374.912934090942
 22          111.270739766371      1157447.710357258096         3247.835751927531      1154199.874605331104
 23           89.706285280261      1157385.397453594021         3339.431755806965      1154045.965697787004
 24           87.755435715717      1157334.457762303064         3420.069991289952      1153914.387771012960
 25           73.666340928955      1157293.789410789032         3489.107325030422      1153804.682085759006
 26           64.591742248734      1157253.681183628971         3562.305899578189      1153691.375284049893
