        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3893237  3893237  3893237  3760528  3760528            5      0.30144      0.30144
     adpsfc_t181     9082      370      370      353      353       0.7528      2.93758      1.12454
     adpsfc_t183     9082      212      212      210      210  3.23669e+09     0.216773     0.121219
     adpsfc_t187     9082     2048     2048     2048     2048       2.2585     0.322649     0.204958
     adpsfc_q181     9082     3153     3153     3151     3151      939.191     0.111324    0.0613315
     adpsfc_q183     9082     3363     3363     3359     3359      967.575    0.0305598    0.0155581
     adpsfc_q187     9082     2374     2374     2372     2372      392.418      1.06824      0.42067
    adpsfc_ps181     9082      371      371      369      369       55.709      0.60153     0.199157
    adpsfc_ps187     9082     1893     1893     1893     1893      54.9362     0.887889     0.296407
    adpsfc_uv281     9082      660      660      656      656      1.72183     0.347981     0.186177
    adpsfc_uv284     9082      420      420      414      414      1.28368     0.730756     0.353839
    adpsfc_uv287     9082     4078     4078     4058     4058       1.5874     0.506312     0.282818
     aircar_t133    45759    18972    18972    18969    18969     0.936389     0.468395     0.242622
     aircar_q133    45759     1767     1767     1767     1767     0.227673      0.40238     0.178655
    aircar_uv233    45759    38330    38330    38292    38292      2.32906     0.579471     0.231443
     sfcshp_t180     3321      714      714      713      713  1.05925e+09    0.0906911    0.0589752
     sfcshp_t183     3321       56       56       56       56  1.33631e+09     0.259275     0.158279
     sfcshp_q180     3321      511      511      510      510     0.001331     0.880837     0.329004
     sfcshp_q183     3321      333      333      332      332      933.674      0.16758     0.147845
    sfcshp_ps180     3321     1333     1333     1326     1325      39.6388       2.7469     0.783378
    sfcshp_uv280     3321     2122     2122     2120     2120      2.66922     0.284419     0.140305
    sfcshp_uv282     3321       46       46       46       46      1.07916      1.62606     0.575352
    sfcshp_uv284     3321      284      284      284      284      1.12339      1.17599     0.507534
