        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3927127  3927127  3927127  3792255  3792255            5     0.462121     0.462121
     adpsfc_t181     9308      380      380      366      366       0.7528      2.08823     0.617981
     adpsfc_t183     9308      215      215      213      213  3.42594e+09    0.0898449    0.0416282
     adpsfc_t187     9308     2102     2102     2097     2097       2.2585     0.211189     0.145695
     adpsfc_q181     9308     3233     3233     3230     3230       939.22    0.0655036     0.031939
     adpsfc_q183     9308     3446     3446     3441     3441      967.886    0.0197365   0.00921382
     adpsfc_q187     9308     2440     2440     2437     2437       391.88     0.501876     0.317869
    adpsfc_ps181     9308      381      381      377      377      55.5515      1.81268     0.301329
    adpsfc_ps187     9308     1990     1990     1990     1990      54.7857      1.33869      0.31624
    adpsfc_uv281     9308      668      668      660      660      1.72415      1.12009     0.485913
    adpsfc_uv284     9308      426      426      408      408      1.28839      1.92118     0.624543
    adpsfc_uv287     9308     4072     4072     4054     4054       1.5874     0.805559     0.445841
     adpupa_t120       44       23       23       23       23      1.86824      0.11927    0.0737407
     adpupa_q120       44       23       23       23       23     0.567986     0.125381    0.0635425
    adpupa_ps120       44        1        1        1        1      69.3882      6.37099      3.73967
    adpupa_uv220       44       40       40       40       40      2.54808     0.389928     0.190088
     aircar_t133    55809    23847    23847    23840    23840     0.950047     0.405374     0.233711
     aircar_q133    55809     2106     2106     2106     2106     0.299815     0.258818     0.175451
    aircar_uv233    55809    47940    47940    47910    47910      2.33167     0.469669     0.238648
     sfcshp_t180     3169      664      664      663      663  6.72673e+08    0.0808593    0.0506675
     sfcshp_t183     3169       46       46       46       46  2.08514e+09     0.730703     0.396936
     sfcshp_q180     3169      451      451      450      450   0.00113931     0.636831     0.323071
     sfcshp_q183     3169      305      305      304      304      946.695     0.157618    0.0912559
    sfcshp_ps180     3169     1269     1269     1264     1264      38.2775      3.53438     0.797453
    sfcshp_uv280     3169     2020     2020     2018     2018      2.65167     0.275448      0.14811
    sfcshp_uv282     3169       34       34       26       26      1.07929      1.54311     0.923355
    sfcshp_uv284     3169      242      242      236      236      1.13737      1.75488     0.584978
