        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9505     3628      365      360      360       0.7528      1.70703      0.82393
     adpsfc_t183     9505     3628      216      214      214  3.34887e+09     0.107738    0.0625824
     adpsfc_t187     9505     2702     2072     2071     2071       2.2585     0.284486     0.243502
     adpsfc_q181     9505     3530     3267     3265     3265      942.155    0.0481096    0.0266517
     adpsfc_q183     9505     3530     3478     3474     3474      968.483    0.0175672    0.0104016
     adpsfc_q187     9505     2646     2387     2385     2385      388.665     0.439235     0.261784
    adpsfc_ps181     9505     7308      366      364      364      55.5329     0.912682     0.249007
    adpsfc_ps187     9505     2746     1940     1940     1940      55.1244      1.16878     0.290987
    adpsfc_uv281     9505     7108      652      648      648      1.72336     0.422132     0.219859
    adpsfc_uv284     9505     9070      428      422      422      1.28655     0.799346     0.314493
    adpsfc_uv287     9505     5296     4130     4118     4118       1.5874     0.472015     0.256189
     aircar_t133     9447     3334     3334     3326     3326     0.909162     0.459659     0.234323
     aircar_q133     9447      184      184      184      184     0.146541     0.173682     0.122023
    aircar_uv233     9447     6662     6662     6656     6656      2.32514     0.547939     0.198367
     sfcshp_t180     3350      938      699      695      695  8.48189e+08    0.0895964    0.0923474
     sfcshp_t183     3350      437       62       62       62     2.54e+09     0.426311     0.352924
     sfcshp_q180     3350      600      498      495      495   0.00107022     0.616481     0.280346
     sfcshp_q183     3350      338      330      327      327      931.002     0.113102     0.117495
    sfcshp_ps180     3350     3326     1326     1315     1315      38.2251      3.12235     0.711075
    sfcshp_uv280     3350     2870     2116     2110     2110       2.6504     0.242636     0.136924
    sfcshp_uv282     3350     2870       34       34       34      1.07915     0.521788    0.0744628
    sfcshp_uv284     3350     2870      304      304      304      1.12426     0.928471     0.282218
