        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9349     3559      585      577      577       0.7528      2.15764     0.677467
     adpsfc_t183     9349     3559      219      217      217  3.25562e+09    0.0788613    0.0342299
     adpsfc_t187     9349     2969     2119     2117     2117       2.2585     0.199058     0.136106
     adpsfc_q181     9349     3487     3223     3219     3219      904.362     0.076597     0.044778
     adpsfc_q183     9349     3487     3440     3434     3434      967.221     0.019482   0.00986023
     adpsfc_q187     9349     2920     2658     2654     2654      467.415     0.389315      0.24181
    adpsfc_ps181     9349     7179      584      577      577      55.0724      1.78948     0.503584
    adpsfc_ps187     9349     3017     1999     1998     1998      54.7967      1.72732     0.291162
    adpsfc_uv281     9349     6604     1102     1098     1098      1.70746     0.670458     0.321039
    adpsfc_uv284     9349     8412      432      426      426      1.28323      1.29641     0.463338
    adpsfc_uv287     9349     5542     3930     3920     3920       1.5874     0.676283     0.418023
     adpupa_t120    14799     6919     6919     6919     6919      3.21993    0.0576195    0.0244545
     adpupa_q120    14799     3743     3743     3743     3743      1.23768     0.122007    0.0367696
    adpupa_ps120    14799       40       40       40       40       74.025      1.86011     0.626648
    adpupa_uv220    14799    15692    15692    15692    15692      2.63385      0.44602     0.142564
     aircar_t133    50468    21900    21900    21885    21885     0.986307     0.339657     0.193637
     aircar_q133    50468     1951     1951     1950     1950     0.414858     0.251704     0.150341
    aircar_uv233    50468    44108    44108    44078    44078      2.33693       0.4033       0.2086
     sfcshp_t180     2853      770      541      540      540  7.45356e+08     0.149193     0.120351
     sfcshp_t183     2853      260       52       49       49  2.02031e+09     0.416561     0.277437
     sfcshp_q180     2853      437      346      345      345   0.00118617     0.557834     0.354221
     sfcshp_q183     2853      180      174      173      173      882.489     0.535201     0.311566
    sfcshp_ps180     2853     2827      624      618      618      38.2542      3.21307      1.04132
    sfcshp_uv280     2853     2482      982      978      978      2.65637     0.255806     0.178101
    sfcshp_uv282     2853     2482       38       38       38       1.0792      2.45326     0.560374
    sfcshp_uv284     2853     2482      246      228      228      1.14192      2.94505     0.717469
