        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3883567  3883567  3883567  3750923  3750923            5     0.307479     0.307479
     adpsfc_t181     9527      366      366      363      363       0.7528      2.05429       1.0966
     adpsfc_t183     9527      220      220      218      218  3.31801e+09     0.140575    0.0821292
     adpsfc_t187     9527     2030     2030     2030     2030       2.2585     0.166234     0.136175
     adpsfc_q181     9527     3268     3268     3266     3266       942.01    0.0607494    0.0315601
     adpsfc_q183     9527     3482     3482     3478     3478      968.075    0.0160982   0.00901487
     adpsfc_q187     9527     2344     2344     2342     2342      392.759     0.438553     0.273869
    adpsfc_ps181     9527      367      367      365      365      55.8095     0.891925      0.22725
    adpsfc_ps187     9527     1922     1922     1922     1922      54.9216      1.47531     0.286307
    adpsfc_uv281     9527      654      654      650      650      1.72445     0.378103     0.194583
    adpsfc_uv284     9527      436      436      432      432      1.28539     0.582088     0.246943
    adpsfc_uv287     9527     4014     4014     4014     4014       1.5874     0.460957     0.275126
     aircar_t133    12704     4710     4710     4706     4706     0.991031     0.528287      0.21766
     aircar_q133    12704      235      235      235      235     0.260505     0.155427    0.0878942
    aircar_uv233    12704     9518     9518     9510     9510      2.33836     0.493027      0.18354
     sfcshp_t180     3201      667      667      666      666  7.74984e+08    0.0446347    0.0369945
     sfcshp_t183     3201       50       50       50       50  2.44949e+09    0.0749981    0.0663333
     sfcshp_q180     3201      456      456      455      455  0.000999215     0.389565     0.247408
     sfcshp_q183     3201      295      295      294      294       935.84    0.0778318    0.0725096
    sfcshp_ps180     3201     1281     1281     1272     1270       38.254      3.99819     0.723099
    sfcshp_uv280     3201     2014     2014     2012     2012      2.65162     0.233758     0.138888
    sfcshp_uv282     3201       40       40       40       40        1.079      2.96047     0.404933
    sfcshp_uv284     3201      250      250      222      222       1.1284      1.18439      0.41084
