        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3897977  3897977  3897977  3764544  3764544            5      0.40517      0.40517
     adpsfc_t181    10067      590      590      581      581       0.7528      2.18786     0.560068
     adpsfc_t183    10067      225      225      223      223  3.34825e+09    0.0915944    0.0395532
     adpsfc_t187    10067     2111     2111     2107     2107       2.2585     0.203677     0.137981
     adpsfc_q181    10067     3513     3513     3509     3509      911.932     0.103988    0.0564668
     adpsfc_q183    10067     3736     3736     3730     3730      968.953    0.0303833    0.0139923
     adpsfc_q187    10067     2657     2657     2653     2653       469.11     0.617204     0.365308
    adpsfc_ps181    10067      593      593      586      586      55.1221      1.54583     0.538316
    adpsfc_ps187    10067     1903     1903     1902     1902      54.8236      1.58993      0.35756
    adpsfc_uv281    10067     1144     1144     1130     1130       1.7033     0.678497     0.320363
    adpsfc_uv284    10067      454      454      446      446      1.27907      1.27002     0.453412
    adpsfc_uv287    10067     4146     4146     4092     4092       1.5874     0.651819     0.415175
     adpupa_t120    46061    21414    21414    21383    21383  6.84184e+19    0.0572657      0.02996
     adpupa_q120    46061    10159    10159    10141    10141      1.37433     0.129139    0.0432207
    adpupa_ps120    46061      129      129      128      128      71.1266       1.0732     0.372441
    adpupa_uv220    46061    49198    49198    49138    49138  6.65374e+19     0.441754     0.152908
     aircar_t133    74215    31833    31833    31815    31815     0.982402     0.380175     0.236775
     aircar_q133    74215     2287     2287     2287     2287     0.422094     0.248659      0.16509
    aircar_uv233    74215    64514    64514    64442    64442      2.33747     0.522948     0.277437
     sfcshp_t180     6654     1473     1473     1470     1470  5.21641e+08    0.0794746    0.0663527
     sfcshp_t183     6654       91       91       91       91  1.81568e+09     0.162057     0.105035
     sfcshp_q180     6654      884      884      881      881   0.00110532     0.724084     0.247856
     sfcshp_q183     6654      510      510      507      507      949.498    0.0920498    0.0427981
    sfcshp_ps180     6654     2192     2192     2184     2184      38.1677      3.45447     0.733776
    sfcshp_uv280     6654     3424     3424     3410     3410      2.64705     0.280466     0.146698
    sfcshp_uv282     6654       86       86       86       86      1.09438       1.0282     0.227111
    sfcshp_uv284     6654      478      478      452      452      1.13568      1.43803     0.460125
