        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3893042  3893042  3893042  3759687  3759687            5     0.428154     0.428154
     adpsfc_t181     9240      382      382      374      374       0.7528      2.14301     0.561278
     adpsfc_t183     9240      215      215      213      213  3.49379e+09    0.0859664    0.0456603
     adpsfc_t187     9240     2071     2071     2068     2068       2.2585     0.238367        0.159
     adpsfc_q181     9240     3149     3149     3146     3146      937.233    0.0578909    0.0359326
     adpsfc_q183     9240     3361     3361     3356     3356      967.239    0.0137075   0.00852849
     adpsfc_q187     9240     2415     2415     2412     2412      394.955     0.463063     0.296043
    adpsfc_ps181     9240      382      382      379      379      55.3997      1.42692     0.303387
    adpsfc_ps187     9240     1936     1936     1936     1936       54.765      1.22038     0.298435
    adpsfc_uv281     9240      668      668      660      660      1.72343     0.821718     0.334825
    adpsfc_uv284     9240      426      426      404      404      1.28327      1.20277     0.488562
    adpsfc_uv287     9240     3886     3886     3876     3876       1.5874     0.808804     0.472019
     aircar_t133    52507    22597    22597    22579    22579     0.934292     0.341083     0.198361
     aircar_q133    52507     1959     1959     1957     1957     0.338754     0.271168     0.183731
    aircar_uv233    52507    45790    45790    45750    45750      2.32965     0.413836     0.214664
     sfcshp_t180     3175      661      661      660      660  9.53463e+08      0.17908     0.122251
     sfcshp_t183     3175       42       42       42       42  1.54303e+09     0.378651     0.222009
     sfcshp_q180     3175      447      447      447      447   0.00113943     0.635117     0.322947
     sfcshp_q183     3175      281      281      281      281      942.285     0.261155      0.18473
    sfcshp_ps180     3175     1272     1272     1267     1267      38.3013       3.6564     0.830613
    sfcshp_uv280     3175     2044     2044     2032     2032       2.6507     0.285262     0.166996
    sfcshp_uv282     3175       32       32       30       30      1.07925      1.44968     0.193558
    sfcshp_uv284     3175      228      228      226      226      1.12671      1.84558     0.420823
