        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3855589  3855589  3855589       06       06     0.401711      3723434      3723434
     adpsfc_t181     9216      370      370      367      367       0.7528      2.06386      1.05314
     adpsfc_t183     9216      215      215      213      213      3.06426     0.132798    0.0886873
     adpsfc_t187     9216     1946     1946     1946     1946       2.2585      0.17965     0.145663
     adpsfc_q181     9216     3031     3031     3029     3029      936.702     0.041842    0.0223183
     adpsfc_q183     9216     3242     3242     3238     3238      966.222    0.0170449    0.0100028
     adpsfc_q187     9216     2261     2261     2259     2259      402.113     0.497102      0.31298
    adpsfc_ps181     9216      371      371      368      367       55.692      1.23854     0.270626
    adpsfc_ps187     9216     1830     1830     1830     1830      55.0501      1.06548     0.269166
    adpsfc_uv281     9216      718      718      714      714      1.72096     0.499386     0.221815
    adpsfc_uv284     9216      426      426      422      422      1.28482     0.952018     0.349424
    adpsfc_uv287     9216     3842     3842     3836     3836       1.5874     0.552307     0.286632
     aircar_t133     8406     3277     3277     3277     3277     0.900233     0.378123     0.212772
     aircar_q133     8406       42       42       42       42    0.0016431      0.22376     0.159107
    aircar_uv233     8406     6636     6636     6636     6636      2.32429     0.557129     0.221318
     sfcshp_t180     2852      537      537      535      535      9.66736    0.0558639    0.0554888
     sfcshp_t183     2852       54       54       54       54      2.72166    0.0313299    0.0286883
     sfcshp_q180     2852      347      347      345      345   0.00104648      0.51085      0.35892
     sfcshp_q183     2852      232      232      230      230      910.371    0.0678046    0.0614761
    sfcshp_ps180     2852     1121     1121     1107     1107      38.2623      2.81224     0.843146
    sfcshp_uv280     2852     1710     1710     1706     1706      2.65178     0.260888     0.155778
    sfcshp_uv282     2852       46       46       46       46      1.07916      1.29605     0.231053
    sfcshp_uv284     2852      258      258      232      232       1.1298      2.04488     0.738749
