loop1: max_iter=50, norm_reduction(target=0.001, final=0.00098427)
  i                   resNorm                         J                        Jb                      JoJc
  0         2059.990493060762       908919.245594095904            0.000000000000       908919.245594095904
  1         1293.150970433558       905175.921225628117            6.604112858969       905169.317112769117
  2          817.804505470682       901760.388020761660           38.106274206592       901722.281746555120
  3          683.809332135766       900523.210940019693           63.691532490973       900459.519407528685
  4          607.434359550913       899474.423702087021          101.252379035516       899373.171323051560
  5          499.079901769066       898581.426006824011          153.049545028786       898428.376461795182
  6          364.544023840441       897833.222415400553          218.570766870795       897614.651648529805
  7          344.920815239149       897125.657566383248          311.125358668086       896814.532207715209
  8          285.024165695368       896557.340463527595          418.039048979063       896139.301414548536
  9          256.137589521132       896060.114146518172          546.405667821469       895513.708478696644
 10          199.123936232445       895644.314344515209          688.961019684315       894955.353324830881
 11          178.360698443989       895285.083383054240          849.075646641976       894436.007736412226
 12          145.352662761109       895034.204355148599          989.311211205795       894044.893143942812
 13          133.889164017927       894803.620117662009         1147.954694361288       893655.665423300699
 14          115.766568032799       894647.421292216866         1277.313598981152       893370.107693235739
 15          108.923031261598       894549.729607941816         1370.280729498088       893179.448878443683
 16           88.231095378996       894461.421720267273         1465.128265570579       892996.293454696657
 17           75.551326111538       894389.722735188552         1552.024001174171       892837.698734014411
 18           65.255072450276       894334.656025343109         1626.830473098779       892707.825552244321
 19           52.877599105884       894294.485022599460         1687.339607351966       892607.145415247534
 20           47.947542122979       894266.283836790593         1733.903987272156       892532.379849518416
 21           39.747807331887       894243.355795459123         1775.195366660700       892468.160428798408
 22           32.662817368714       894224.864394630655         1811.540513516253       892413.323881114367
 23           27.104620026049       894211.755362523370         1839.565239696242       892372.190122827073
 24           24.236714665410       894202.547713634558         1860.826139602838       892341.721574031748
 25           19.766913250309       894196.020448644762         1876.995238396134       892319.025210248656
 26           17.315854905935       894191.096003032057         1890.032893935092       892301.063109096955
 27           13.562014853733       894187.806959442329         1899.293646953384       892288.513312488911
 28           12.372550811884       894185.342172084609         1906.646621981766       892278.695550102857
 29           10.583777623596       894183.504834237392         1912.451226914999       892271.053607322392
 30            7.818834221208       894182.300382252201         1916.459628818639       892265.840753433527
 31            7.460209760924       894181.364711998729         1919.734849475620       892261.629862523056
 32            6.091738837392       894180.652146957233         1922.363601125847       892258.288545831339
 33            5.198716749715       894180.287201636471         1923.770164049056       892256.517037587473
 34            4.372775367310       894179.957327887998         1925.092882037066       892254.864445850952
 35            3.684628040813       894179.722020540619         1926.077152748212       892253.644867792376
 36            3.076213133782       894179.543476869701         1926.855829328958       892252.687647540704
 37            2.632906438135       894179.416702177026         1927.432047221690       892251.984654955333
 38            2.027587655427       894179.334031570354         1927.822346227512       892251.511685342877

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000787284)
  i                   resNorm                         J                        Jb                      JoJc
  0           59.645097263601       894110.966073848307         1927.822346227512       892183.143727620831
  1           48.046660462932       894107.058103177464         1927.985597639374       892179.072505538119
  2           52.502984615440       894101.074086879496         1928.035058875809       892173.039028003695
  3           57.753400857951       894092.189684574376         1928.403811795154       892163.785872779205
  4           55.829639200813       894083.013012656826         1928.780466968885       892154.232545687933
  5           36.239505481468       894078.168088144390         1929.010638919743       892149.157449224615
  6           24.330553902884       894073.223479112494         1929.567750800111       892143.655728312326
  7           26.486664201550       894066.221009356086         1929.653354834141       892136.567654521903
  8           17.644908416884       894061.120360072819         1930.402853436671       892130.717506636167
  9           18.907170380375       894057.437679171097         1930.135999441468       892127.301679729600
 10           18.521455811176       894055.236970102764         1930.141572610841       892125.095397491939
 11           20.723125956888       894052.827932853950         1930.610805496155       892122.217127357842
 12           14.518896447284       894051.343017291743         1931.069077233092       892120.273940058658
 13           12.048327430930       894049.681139639812         1931.113738480941       892118.567401158856
 14           10.306203384408       894048.371424141456         1931.863383669434       892116.508040472050
 15            8.697324246113       894046.979394932627         1932.434971539232       892114.544423393440
 16            8.076007266316       894046.128661148250         1932.820625905357       892113.308035242837
 17            7.339878791855       894045.625821420806         1933.110119402755       892112.515702018049
 18            6.647038223605       894045.251971505233         1933.246794481026       892112.005177024170
 19            5.464760091011       894044.834720447659         1933.507255494578       892111.327464953065
 20            4.180370315552       894044.516696818871         1933.499068226989       892111.017628591857
 21            3.679839633954       894044.295080152573         1933.408021994534       892110.887058158056
 22            3.401884219021       894044.156856819289         1933.439421233454       892110.717435585801
 23            3.075803536321       894044.031757399323         1933.407930592675       892110.623826806666
 24            2.306848764180       894043.959422650980         1933.478811257993       892110.480611392995
 25            2.130338779758       894043.889759349171         1933.608534061722       892110.281225287472
 26            1.872842278054       894043.832249328843         1933.769468053392       892110.062781275483
 27            1.544536890956       894043.796964163659         1933.915073127456       892109.881891036173
 28            1.233793919751       894043.772408165387         1933.979670067197       892109.792738098186
 29            1.133409479847       894043.752953101764         1934.055053061639       892109.697900040075
 30            0.938977050653       894043.736414837767         1934.119143838476       892109.617270999239
 31            0.764336891665       894043.723565696622         1934.183915862484       892109.539649834158
 32            0.614560087273       894043.716431292240         1934.194313875124       892109.522117417073
 33            0.555564720042       894043.710396597045         1934.209533012792       892109.500863584224
 34            0.482165542667       894043.707244828693         1934.213367328715       892109.493877499946
 35            0.400421417751       894043.704509941279         1934.216683552241       892109.487826389028
 36            0.323023640924       894043.702490268392         1934.234087429144       892109.468402839266
 37            0.262986230583       894043.701135832933         1934.266489226558       892109.434646606329
 38            0.234900555250       894043.700296841445         1934.291189586411       892109.409107255051
 39            0.180091877180       894043.699665221386         1934.317339285828       892109.382325935527
 40            0.155830734450       894043.699095715885         1934.330754000437       892109.368341715424
 41            0.120367578921       894043.698741848930         1934.340131684939       892109.358610164025
 42            0.104636718676       894043.698512261384         1934.340582544475       892109.357929716934
 43            0.087720357569       894043.698365700431         1934.338247455814       892109.360118244658
 44            0.070140259370       894043.698262664140         1934.338148232169       892109.360114431940
 45            0.060081081865       894043.698194036726         1934.335997311551       892109.362196725211
 46            0.046957608759       894043.698129590019         1934.334290614984       892109.363838975085

