        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3925377  3925377  3925377  3797874  3797874            5     0.232946     0.232946
     adpsfc_t181     9433      370      370      364      364       0.7528      1.66497     0.748712
     adpsfc_t183     9433      214      214      212      212  3.14733e+09     0.102142    0.0620783
     adpsfc_t187     9433     2072     2072     2072     2072       2.2585     0.258038      0.22168
     adpsfc_q181     9433     3247     3247     3245     3245      940.977    0.0470344     0.026661
     adpsfc_q183     9433     3457     3457     3453     3453      968.444    0.0197543    0.0117449
     adpsfc_q187     9433     2394     2394     2392     2392      390.774     0.479577     0.312782
    adpsfc_ps181     9433      371      371      368      368      55.4074      1.41985     0.335826
    adpsfc_ps187     9433     1981     1981     1977     1977      55.1366      2.64562     0.296136
    adpsfc_uv281     9433      718      718      714      714      1.71942     0.387241     0.187778
    adpsfc_uv284     9433      424      424      418      418       1.2825     0.732694     0.261288
    adpsfc_uv287     9433     4130     4130     4128     4128       1.5874     0.423481     0.245911
     aircar_t133     8854     3520     3520     3517     3517     0.997389      0.61935     0.312758
     aircar_q133     8854      188      188      188      188     0.759002     0.567284      0.30875
    aircar_uv233     8854     7136     7136     7130     7130      2.33855     0.622351     0.191938
     sfcshp_t180     2924      574      574      573      573  9.34131e+08    0.0925824     0.101532
     sfcshp_t183     2924       59       59       59       59  2.25494e+09     0.211602     0.262425
     sfcshp_q180     2924      365      365      364      364   0.00110161      0.64592     0.343973
     sfcshp_q183     2924      242      242      241      241      907.786     0.124891    0.0888465
    sfcshp_ps180     2924     1164     1164     1155     1153      38.2679      5.02151     0.696841
    sfcshp_uv280     2924     1804     1804     1800     1800      2.65448      0.25079      0.14038
    sfcshp_uv282     2924       38       38       38       38       1.0792      1.61238    0.0861289
    sfcshp_uv284     2924      292      292      292      292      1.11933     0.816178     0.301251
