loop1: max_iter=50, norm_reduction(target=0.001, final=0.000984686)
  i                   resNorm                         J                        Jb                      JoJc
  0          813.155377401596      1722601.096782535082            0.000000000000      1722601.096782535082
  1          842.592749532019      1718575.211219972000           49.023664384290      1718526.187555586919
  2          545.681720392860      1716540.683545828098          122.753802394133      1716417.929743434070
  3          456.498396884394      1713936.711348270066          333.223297489835      1713603.488050780026
  4          402.161030267748      1712169.635169182904          603.018483464601      1711566.616685718996
  5          389.982655670485      1710893.667425824096          903.991690538057      1709989.675735285971
  6          338.158943804436      1709997.177094230894         1193.257446493516      1708803.919647736941
  7          293.908957222764      1709184.197708616965         1533.389938665143      1707650.807769952109
  8          215.678080664192      1708473.463463464053         1913.008498219274      1706560.454965244979
  9          186.609075076158      1707904.211859039962         2295.339807873845      1705608.872051165905
 10          177.294077447000      1707515.007756118895         2614.427473876949      1704900.580282242037
 11          145.735484222078      1707260.979093973059         2857.638478819303      1704403.340615154011
 12          129.690282998810      1707042.897605214035         3096.895314285711      1703946.002290928038
 13          102.393764832904      1706879.513182909926         3300.916458691873      1703578.596724217990
 14           82.857337512373      1706741.183327056933         3496.727610668381      1703244.455716388999
 15           68.981860740724      1706639.814857831923         3659.156346881147      1702980.658510951092
 16           67.306027276532      1706580.767487396020         3764.211949097003      1702816.555538299028
 17           50.099263382546      1706536.386199312052         3850.322348062062      1702686.063851250103
 18           41.453304629422      1706504.505389353028         3917.387679028894      1702587.117710324004
 19           37.083378150698      1706479.292391380062         3974.917866071805      1702504.374525307911
 20           32.019778991027      1706463.203708983026         4014.510096004653      1702448.693612979027
 21           23.766293236250      1706450.035821168916         4049.265541234461      1702400.770279935095
 22           22.592990282835      1706441.365772301098         4073.774019374591      1702367.591752927052
 23           20.080876175577      1706435.879965184955         4090.231363709055      1702345.648601476103
 24           14.773302870368      1706431.845970582915         4102.975993912496      1702328.869976670016
 25           12.875517535387      1706428.611270590918         4113.751983024749      1702314.859287566971
 26           10.341992216436      1706426.358576823026         4121.673251731646      1702304.685325091006
 27            9.913422621730      1706424.895745475078         4127.078973395670      1702297.816772079095
 28            7.308253795781      1706423.924981616903         4130.826111069322      1702293.098870547023
 29            6.223711476389      1706423.033916979097         4134.427850785974      1702288.606066192966
 30            5.001555733433      1706422.502400836907         4136.679566464827      1702285.822834372986
 31            3.987848531315      1706422.079582792940         4138.553259935878      1702283.526322857011
 32            3.457788197883      1706421.818307308946         4139.764160032183      1702282.054147277027
 33            2.775662880119      1706421.633736869087         4140.656094649823      1702280.977642219048
 34            2.137985683806      1706421.509655965026         4141.280466075761      1702280.229189889971
 35            1.756606501849      1706421.425281137927         4141.722250354492      1702279.703030783916
 36            1.469975653356      1706421.369214762934         4142.027606339801      1702279.341608423041
 37            1.259721742466      1706421.333214794053         4142.231128616311      1702279.102086178027
 38            1.048484955105      1706421.312508078991         4142.352035198792      1702278.960472881095
 39            0.800702694290      1706421.294905008050         4142.458130132511      1702278.836774876108

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000835316)
  i                   resNorm                         J                        Jb                      JoJc
  0           35.078922074871      1706501.617731387028         4142.458130132511      1702359.159601253923
  1           28.026043841485      1706476.744201821974         4145.159019391297      1702331.585182430921
  2           30.868251429465      1706468.600312968949         4147.462530568371      1702321.137782400940
  3           23.189220189783      1706465.857939847047         4148.412198962716      1702317.445740883937
  4           18.473228186333      1706462.250622627093         4150.115140973351      1702312.135481653968
  5           17.209827155543      1706460.377178123919         4151.047580555364      1702309.329597569071
  6           14.513685430176      1706458.263349082088         4152.227388330623      1702306.035960750887
  7           11.266606984748      1706456.417297703912         4153.477693677431      1702302.939604026033
  8           10.456870274578      1706455.047107543098         4154.579616557177      1702300.467490985990
  9            8.897050815017      1706454.194903116906         4155.235058914372      1702298.959844202967
 10            7.131958003564      1706453.215954116080         4156.094232794238      1702297.121721321950
 11            6.677347852759      1706452.471238557948         4156.857168480239      1702295.614070076961
 12            6.933454831044      1706452.028046928113         4157.190819048299      1702294.837227880023
 13            4.942502977974      1706451.660961851012         4157.305221137864      1702294.355740713887
 14            4.890649140832      1706451.365575135918         4157.327712665421      1702294.037862469908
 15            4.033165552992      1706451.130282294936         4157.334312592724      1702293.795969703002
 16            3.331142480803      1706450.929908203892         4157.167166135376      1702293.762742067920
 17            2.780240113350      1706450.799230602104         4157.037185721168      1702293.762044881005
 18            2.321839767199      1706450.709684049943         4156.878094155710      1702293.831589893904
 19            2.092439982429      1706450.628367962083         4156.741499130032      1702293.886868831934
 20            1.743059178628      1706450.572174720932         4156.639752925294      1702293.932421795093
 21            1.464597084450      1706450.536912557902         4156.553136092103      1702293.983776465990
 22            1.226546700874      1706450.511134945089         4156.479658960681      1702294.031475984957
 23            1.048306265148      1706450.490243677981         4156.435888251597      1702294.054355425993
 24            0.940717211470      1706450.476789026987         4156.409023378314      1702294.067765648942
 25            0.791547153064      1706450.467718414031         4156.396550970372      1702294.071167442948
 26            0.628242101928      1706450.459665132919         4156.389123466263      1702294.070541665889
 27            0.514927235142      1706450.454174563056         4156.370575823567      1702294.083598739002
 28            0.411005869209      1706450.450432226062         4156.380868025421      1702294.069564200006
 29            0.406628374747      1706450.447616198100         4156.371103209329      1702294.076512987958
 30            0.322260499018      1706450.445945831947         4156.370933096492      1702294.075012736022
 31            0.248016435609      1706450.444657624001         4156.366770105812      1702294.077887518099
 32            0.231911396640      1706450.443707084982         4156.353599605816      1702294.090107478900
 33            0.166282454806      1706450.443031005096         4156.349329271813      1702294.093701733975
 34            0.134383714468      1706450.442558675073         4156.345502295269      1702294.097056380007
 35            0.104383461534      1706450.442207110114         4156.342703604810      1702294.099503505044
 36            0.083806989369      1706450.441981232027         4156.339332765317      1702294.102648465894
 37            0.071634822402      1706450.441846159985         4156.336109882262      1702294.105736277997
 38            0.060373520971      1706450.441767747048         4156.338036546771      1702294.103731200099
 39            0.050095819563      1706450.441711206920         4156.341547044441      1702294.100164161995
 40            0.036697893692      1706450.441671068082         4156.346550323131      1702294.095120745013
