        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3846938  3846938  3846938  3715403  3715403            5     0.452182     0.452182
     adpsfc_t181     8996      376      376      367      367       0.7528      1.79708     0.721574
     adpsfc_t183     8996      216      216      214      214  3.41793e+09    0.0432595    0.0261797
     adpsfc_t187     8996     2120     2120     2115     2115       2.2585     0.174161       0.1226
     adpsfc_q181     8996     3042     3042     3039     3039      935.862    0.0721386    0.0406737
     adpsfc_q183     8996     3256     3256     3251     3251      965.878     0.015348    0.0079428
     adpsfc_q187     8996     2452     2452     2449     2449      389.352     0.541447      0.30393
    adpsfc_ps181     8996      377      377      375      375      55.5426      1.38066     0.313117
    adpsfc_ps187     8996     1976     1976     1976     1976      54.7532      1.12578     0.322326
    adpsfc_uv281     8996      658      658      652      652      1.72261     0.738195     0.374608
    adpsfc_uv284     8996      428      428      418      418      1.28595      1.16934     0.530312
    adpsfc_uv287     8996     4074     4074     4056     4056       1.5874     0.728525     0.450153
     adpupa_t120        1        0        0        0        0            0            0            0
     adpupa_q120        1        0        0        0        0            0            0            0
    adpupa_ps120        1        0        0        0        0            0            0            0
    adpupa_uv220        1        0        0        0        0            0            0            0
     aircar_t133    55017    24244        0    24234    24234      1.06176     0.320607     0.198562
     aircar_q133    55017     1975        0     1975     1975     0.260917     0.256147      0.17167
    aircar_uv233    55017    48968        0    48944    48944      2.34801     0.409766     0.224393
     sfcshp_t180     2995      487        0      487      487  1.01326e+09     0.110111    0.0830988
     sfcshp_t183     2995       45        0       45       45  1.49071e+09     0.145955     0.117873
     sfcshp_q180     2995      430        0      430      430   0.00109667     0.521164     0.269881
     sfcshp_q183     2995      284        0      284      284      944.764    0.0316014    0.0237577
    sfcshp_ps180     2995     1262        0     1250     1250      38.2632      2.91805     0.856885
    sfcshp_uv280     2995     1734        0     1734     1734      2.65064     0.222905     0.147855
    sfcshp_uv282     2995       38        0       38       38       1.0792      2.32565     0.193789
    sfcshp_uv284     2995      228        0      204      204      1.13191       2.5258      1.04385
