        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3870593  3870593  3870593  3738858  3738858            5     0.479044     0.479044
     adpsfc_t181     9508      385      385      377      377       0.7528      3.31959     0.586245
     adpsfc_t183     9508      216      216      214      214  3.34887e+09     0.138673    0.0302953
     adpsfc_t187     9508     1990     1990     1989     1989       2.2585     0.331963     0.177214
     adpsfc_q181     9508     3271     3271     3268     3268      938.962     0.107478    0.0455258
     adpsfc_q183     9508     3483     3483     3478     3478      968.371    0.0283989   0.00976878
     adpsfc_q187     9508     2332     2332     2329     2329      404.058     0.857174     0.391074
    adpsfc_ps181     9508      386      386      384      384      55.4404     0.768287     0.211086
    adpsfc_ps187     9508     1835     1835     1835     1835       54.822     0.909476     0.242446
    adpsfc_uv281     9508      674      674      668      668      1.72276      0.50521     0.274727
    adpsfc_uv284     9508      428      428      422      422      1.28489     0.942019      0.43927
    adpsfc_uv287     9508     3720     3720     3718     3718       1.5874     0.641875      0.36151
     aircar_t133    57684    24224    24224    24208    24208     0.930107     0.453248      0.21658
     aircar_q133    57684     1673     1673     1673     1673    0.0392939     0.288453     0.156109
    aircar_uv233    57684    49056    49056    48946    48946      2.32871     0.616904     0.234218
     sfcshp_t180     3197      667      667      665      665   8.6711e+08     0.117886    0.0826425
     sfcshp_t183     3197       56       56       56       56  2.31455e+09    0.0916202     0.050603
     sfcshp_q180     3197      447      447      445      445   0.00107898      1.06811     0.399052
     sfcshp_q183     3197      302      302      300      300      926.434     0.164431    0.0484536
    sfcshp_ps180     3197     1272     1272     1257     1257       38.211      3.79755     0.836691
    sfcshp_uv280     3197     2000     2000     1996     1996      2.64935     0.271006     0.164093
    sfcshp_uv282     3197       48       48       34       34      1.07922      3.21433     0.323131
    sfcshp_uv284     3197      264      264      228      228      1.13057      2.38942     0.882876
