        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3881857  3881857  3881857  3751335  3751335            5     0.361265     0.361265
     adpsfc_t181     9388      373      373      361      361       0.7528      1.92206     0.635647
     adpsfc_t183     9388      211      211      209      209  3.31735e+09    0.0977691    0.0638155
     adpsfc_t187     9388     2108     2108     2101     2101       2.2585     0.217328     0.153447
     adpsfc_q181     9388     3259     3259     3255     3255      940.672    0.0687839      0.04237
     adpsfc_q183     9388     3468     3468     3462     3462      968.674    0.0195807   0.00937702
     adpsfc_q187     9388     2436     2436     2432     2432      389.132     0.472447     0.313866
    adpsfc_ps181     9388      374      374      371      371      55.5197       1.0584     0.387313
    adpsfc_ps187     9388     1994     1994     1993     1993      54.6641      1.11369     0.309611
    adpsfc_uv281     9388      722      722      714      714      1.71691     0.694159     0.303261
    adpsfc_uv284     9388      418      418      406      406       1.2815      1.36753      0.44496
    adpsfc_uv287     9388     3886     3886     3844     3844       1.5874     0.724708     0.431099
     aircar_t133    58242    24627    24627    24607    24607     0.955533     0.320519     0.192197
     aircar_q133    58242     2102     2102     2102     2102     0.391023     0.250443     0.160021
    aircar_uv233    58242    49736    49736    49688    49688      2.33191     0.355914     0.197379
     sfcshp_t180     2943      566      566      566      566  8.40663e+08     0.113062    0.0850214
     sfcshp_t183     2943       58       58       58       58  1.85695e+09     0.123197     0.113032
     sfcshp_q180     2943      363      363      363      363   0.00118962     0.586702     0.385498
     sfcshp_q183     2943      234      234      234      234      904.916     0.269603     0.208516
    sfcshp_ps180     2943     1152     1152     1148     1148      38.3169      3.04162     0.828341
    sfcshp_uv280     2943     1812     1812     1812     1812      2.65338     0.256847     0.147071
    sfcshp_uv282     2943       36       36       36       36      1.07921     0.600359     0.238044
    sfcshp_uv284     2943      298      298      298      298      1.12612      1.64367     0.430302
