loop1: max_iter=50, norm_reduction(target=0.001, final=0.000984818)
  i                   resNorm                         J                        Jb                      JoJc
  0          937.513468758782      1624813.308362629032            0.000000000000      1624813.308362629032
  1          721.746260795441      1620209.725408192957           48.224408658499      1620161.500999534968
  2          527.599788770363      1617335.422623794060          158.962094690410      1617176.460529102944
  3          580.679015553650      1615276.581756749889          330.844200239932      1614945.737556509906
  4          410.328589097770      1614092.327842999948          489.109782434484      1613603.218060564948
  5          348.847590962045      1612216.193824358983          892.070277219250      1611324.123547139112
  6          341.964400036677      1611324.608752781060         1173.399601070985      1610151.209151709918
  7          298.251181197097      1610570.624695762061         1480.023231088788      1609090.601464672945
  8          231.966982720693      1609867.171604857082         1843.502125176725      1608023.669479680015
  9          192.600882562635      1609302.060176840983         2209.831192645534      1607092.228984195972
 10          174.054469729107      1608864.562531007919         2558.277909893210      1606306.284621115075
 11          140.578830850425      1608600.997115833918         2805.711498429799      1605795.285617405083
 12          120.384258218998      1608346.624006581958         3083.241322056945      1605263.382684526034
 13           95.677294948233      1608182.730636430904         3289.441494747181      1604893.289141684072
 14           88.407191473122      1608058.327645065961         3466.677105832370      1604591.650539232884
 15           73.914525767166      1607979.240558059886         3592.248456476422      1604386.992101582931
 16           59.732271113010      1607915.313159181969         3704.002714832632      1604211.310444349889
 17           51.878214803783      1607867.970114954980         3794.995602054488      1604072.974512899993
 18           40.829792516059      1607831.368433450116         3872.129189276922      1603959.239244173048
 19           35.215458760250      1607807.045030571986         3927.991365865982      1603879.053664705949
 20           26.178695535300      1607788.462937199045         3974.276047780580      1603814.186889419099
 21           25.121880561487      1607777.236833255040         4004.426440836214      1603772.810392419109
 22           18.879765791911      1607769.682389805093         4026.082415194799      1603743.599974609911
 23           18.341134099318      1607764.307355755940         4042.453992409418      1603721.853363346076
 24           13.311222272217      1607760.227723679971         4055.639964384951      1603704.587759295013
 25           10.822878015100      1607757.361083450960         4065.457776166254      1603691.903307284927
 26            9.942365681775      1607755.738286264939         4071.310985910137      1603684.427300354932
