        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3890697  3890697  3890697  3757079  3757079            5     0.297748     0.297748
     adpsfc_t181     9614      364      364      361      361       0.7528      1.48112      0.72529
     adpsfc_t183     9614      218      218      216      216  3.33333e+09     0.075479    0.0497966
     adpsfc_t187     9614     2069     2069     2069     2069       2.2585     0.200197     0.171992
     adpsfc_q181     9614     3299     3299     3297     3297      942.883    0.0458123    0.0254856
     adpsfc_q183     9614     3514     3514     3510     3510      968.214    0.0143309   0.00813127
     adpsfc_q187     9614     2380     2380     2378     2378      388.697     0.464118     0.313755
    adpsfc_ps181     9614      365      365      363      363      55.6443      1.38404     0.230273
    adpsfc_ps187     9614     1956     1956     1955     1955      55.0322      2.35574     0.275786
    adpsfc_uv281     9614      648      648      644      644      1.72312     0.464769     0.229791
    adpsfc_uv284     9614      432      432      426      426      1.28341     0.892358     0.393443
    adpsfc_uv287     9614     4094     4094     4072     4072       1.5874     0.488633     0.290631
     aircar_t133     8623     2985     2985     2981     2981     0.885181     0.315801     0.164935
     aircar_q133     8623       31       31       31       31    0.0025199    0.0108529   0.00900225
    aircar_uv233     8623     6034     6034     6024     6024       2.3222     0.483059     0.168078
     sfcshp_t180     3411      731      731      730      730  9.06597e+08    0.0591823    0.0494832
     sfcshp_t183     3411       59       59       59       59  2.91111e+09      0.21161     0.210584
     sfcshp_q180     3411      520      520      519      519   0.00103321     0.514582     0.289439
     sfcshp_q183     3411      336      336      335      335       934.28    0.0477735    0.0450965
    sfcshp_ps180     3411     1347     1347     1336     1335      38.2458      2.78367      0.74319
    sfcshp_uv280     3411     2164     2164     2164     2164      2.64997     0.190532     0.121672
    sfcshp_uv282     3411       38       38       28       28      1.07927     0.520834      0.16687
    sfcshp_uv284     3411      294      294      294      294      1.11944      1.13916     0.416781
