loop1: max_iter=50, norm_reduction(target=0.001, final=0.000903053)
  i                   resNorm                         J                        Jb                      JoJc
  0          791.825689935264        42414.296656695333            0.000000000000        42414.296656695333
  1          540.449431273369        35972.247835779883          132.378923015001        35839.868912764883
  2          406.938222373196        32454.620914481809          401.144557249741        32053.476357232070
  3          341.457612188526        30201.179251622380          765.179550560474        29435.999701061912
  4          286.745012514541        28725.644935179229         1162.572876637093        27563.072058542140
  5          248.897501335149        27625.510945578739         1599.571782004022        26025.939163574720
  6          179.567772477464        26713.235267270549         2105.564826920290        24607.670440350259
  7          147.324649894053        26084.664022974070         2571.567425047974        23513.096597926091
  8          123.981093150976        25684.525025587569         2947.968277173740        22736.556748413830
  9           99.857329613759        25428.016425726932         3239.937727108301        22188.078698618629
 10           85.397246293120        25282.010146445740         3432.746276770528        21849.263869675211
 11           70.813150882677        25164.568457979301         3609.584193400992        21554.984264578310
 12           58.311634976732        25091.646757617749         3733.375498486242        21358.271259131499
 13           48.838091688851        25030.973451741840         3848.702367250717        21182.271084491120
 14           37.337973657586        24993.773543967171         3927.278289082563        21066.495254884609
 15           34.286514737770        24969.086205583269         3984.394134729717        20984.692070853551
 16           24.089040326992        24952.898368827871         4025.014523627988        20927.883845199889
 17           21.555086280198        24940.568616643479         4058.522868415100        20882.045748228378
 18           17.491816121256        24933.693994990401         4078.632271813781        20855.061723176619
 19           13.855154686688        24928.391508698202         4095.202755203800        20833.188753494400
 20           11.840442406217        24924.994465529940         4106.533018105625        20818.461447424321
 21            8.727082651259        24922.563619367062         4115.157399404042        20807.406219963021
 22            7.784549250318        24921.223116373279         4120.186976801793        20801.036139571490
 23            6.182446041958        24920.180335965699         4124.311957289096        20795.868378676601
 24            4.774757623982        24919.466395464970         4127.293300994411        20792.173094470560
 25            4.052190170275        24919.035199877620         4129.187456770562        20789.847743107061
 26            3.205679164890        24918.740840299481         4130.543207215735        20788.197633083750
 27            2.607734255344        24918.559594782440         4131.415915781623        20787.143679000819
 28            2.096412749127        24918.437384027231         4132.029548275833        20786.407835751401
 29            1.697400028785        24918.350681291169         4132.483792587985        20785.866888703182
 30            1.434041947229        24918.299415957539         4132.763464627546        20785.535951329992
 31            1.102771242550        24918.266006912090         4132.952477989298        20785.313528922790
 32            0.892358825384        24918.241416033681         4133.096841777402        20785.144574256279
 33            0.715060358753        24918.226180154332         4133.189672911540        20785.036507242789

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000894307)
  i                   resNorm                         J                        Jb                      JoJc
  0           49.151448001486        24909.933942318501         4133.189672911540        20776.744269406961
  1           24.306015595765        24879.774878469419         4133.976458797725        20745.798419671690
  2           16.678119250294        24871.381970065220         4134.205569633225        20737.176400431999
  3           14.421948196047        24866.545307611090         4134.502645464968        20732.042662146119
  4           11.603589260030        24863.443023890610         4135.074030932796        20728.368992957810
  5            9.988173918438        24860.984806126551         4136.288847421702        20724.695958704840
  6            8.267083753286        24859.746852555079         4136.712498807829        20723.034353747251
  7            7.224768203400        24858.549589854811         4137.433850886497        20721.115738968310
  8            6.914797651654        24857.787621282670         4138.210277736971        20719.577343545701
  9            5.244397465010        24857.269087525059         4138.551108924223        20718.717978600831
 10            4.755256459527        24856.799844136040         4138.902565830151        20717.897278305889
 11            3.538473168031        24856.442478067362         4139.264390960252        20717.178087107110
 12            3.302150139967        24856.193201470851         4139.280520061734        20716.912681409121
 13            2.706079916886        24856.040651741259         4139.277159237476        20716.763492503778
 14            2.033802855949        24855.919141166349         4139.394531278232        20716.524609888111
 15            1.717249024795        24855.835597564510         4139.366605510408        20716.468992054099
 16            1.392021579220        24855.782379160020         4139.301504658129        20716.480874501889
 17            1.167733470175        24855.746729876540         4139.221597655128        20716.525132221421
 18            0.934067070335        24855.723162522809         4139.136681245380        20716.586481277420
 19            0.796922169948        24855.707247691309         4139.091108395414        20716.616139295900
 20            0.637620590052        24855.695982119931         4139.057471369457        20716.638510750468
 21            0.542298943814        24855.689014360119         4139.042207192988        20716.646807167130
 22            0.399065349034        24855.684248925849         4139.018327650493        20716.665921275358
 23            0.362397215540        24855.681338049970         4139.011829933114        20716.669508116851
 24            0.293182669440        24855.679439043030         4139.009957139757        20716.669481903278
 25            0.247854743944        24855.678063752050         4139.012749741715        20716.665314010330
 26            0.210700677343        24855.677183488919         4139.002196109283        20716.674987379629
 27            0.155826032877        24855.676440482031         4139.007686708581        20716.668753773451
 28            0.128309571092        24855.675974087160         4139.011755520377        20716.664218566792
 29            0.109250793951        24855.675678278360         4139.019351803945        20716.656326474411
 30            0.079044018758        24855.675467775109         4139.030659296810        20716.644808478301
 31            0.062541496802        24855.675341673799         4139.035869984241        20716.639471689559
 32            0.054211480453        24855.675257387211         4139.040964608859        20716.634292778352
 33            0.043956483117        24855.675206711239         4139.042065142843        20716.633141568400

