        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3896278  3896278  3896278  3763334  3763334            5     0.233089     0.233089
     adpsfc_t181     9461      384      384      375      375       0.7528      2.12828     0.585247
     adpsfc_t183     9461      212      212      210      210  3.45033e+09    0.0619283    0.0362683
     adpsfc_t187     9461     2137     2137     2133     2133       2.2585     0.214183     0.129602
     adpsfc_q181     9461     3406     3406     3403     3403      941.728    0.0495149    0.0310809
     adpsfc_q183     9461     3616     3616     3611     3611      969.801    0.0118158   0.00656745
     adpsfc_q187     9461     2478     2478     2475     2475      390.929     0.489221      0.28569
    adpsfc_ps181     9461      385      385      383      383      55.3504      1.45708     0.245723
    adpsfc_ps187     9461     1981     1981     1981     1981      54.6307      1.99958     0.286716
    adpsfc_uv281     9461      670      670      666      666      1.72296     0.487634     0.255758
    adpsfc_uv284     9461      420      420      412      412       1.2884     0.821221     0.382151
    adpsfc_uv287     9461     3996     3996     3990     3990       1.5874     0.554395     0.361487
     adpupa_t120      150       91       91       91       91      2.43891    0.0913293    0.0648206
     adpupa_q120      150       74       74       74       74    0.0158251     0.129237     0.106449
    adpupa_ps120      150        2        2        2        2      70.0266       2.4292      1.04224
    adpupa_uv220      150      112      112      112      112      2.54208     0.277448     0.206665
     aircar_t133    57415    25065    25065    25007    25007      0.92512     0.385461     0.203071
     aircar_q133    57415     2210     2210     2210     2210     0.236361     0.240369     0.149447
    aircar_uv233    57415    50308    50308    50260    50260      2.32914     0.425558     0.204263
     sfcshp_t180     3308      714      714      714      714  8.36827e+08     0.115247    0.0899732
     sfcshp_t183     3308       59       59       57       57  1.32453e+09    0.0816686    0.0747277
     sfcshp_q180     3308      482      482      482      482   0.00119724     0.595119     0.347532
     sfcshp_q183     3308      312      312      312      312      932.766    0.0995614    0.0958912
    sfcshp_ps180     3308     1319     1319     1311     1311      38.2274      4.20514      0.72523
    sfcshp_uv280     3308     2120     2120     2120     2120      2.65066     0.281508     0.140157
    sfcshp_uv282     3308       44       44       44       44      1.07917      1.69696     0.493982
    sfcshp_uv284     3308      272      272      258      258      1.13499      1.83779      0.86249
