        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3896805  3896805  3896805  3760977  3760977            5     0.338529     0.338529
     adpsfc_t181     9846      365      365      362      362       0.7528       1.3594     0.725606
     adpsfc_t183     9846      214      214      212      212  3.29379e+09    0.0667689    0.0431966
     adpsfc_t187     9846     2060     2060     2060     2060       2.2585     0.186494     0.152367
     adpsfc_q181     9846     3411     3411     3409     3409      944.625    0.0415346    0.0175494
     adpsfc_q183     9846     3623     3623     3619     3619      969.582    0.0210498   0.00917189
     adpsfc_q187     9846     2367     2367     2365     2365      390.304     0.443191     0.259543
    adpsfc_ps181     9846      366      366      364      364      55.7223      1.15576     0.267252
    adpsfc_ps187     9846     1905     1905     1900     1900      55.0938      1.64565     0.286743
    adpsfc_uv281     9846      652      652      646      646      1.72388     0.519712     0.223508
    adpsfc_uv284     9846      424      424      412      412      1.28799     0.889956     0.335652
    adpsfc_uv287     9846     4108     4108     4084     4084       1.5874     0.511527     0.280432
     aircar_t133     8626     3193     3193     3186     3186       1.0483     0.558397      0.22931
     aircar_q133     8626      192      192      192      192     0.383448      0.66208      0.18413
    aircar_uv233     8626     6452     6452     6436     6436      2.34666     0.632561      0.21239
     sfcshp_t180     3136      688      688      686      686  8.53735e+08    0.0687718    0.0965593
     sfcshp_t183     3136       45       45       44       44  2.13201e+09     0.228148     0.202983
     sfcshp_q180     3136      485      485      483      483   0.00107882     0.437425      0.21007
     sfcshp_q183     3136      306      306      304      304      943.221     0.148012     0.127531
    sfcshp_ps180     3136      800      800      786      786      38.0375      3.44619     0.666016
    sfcshp_uv280     3136     1308     1308     1294     1294      2.64572     0.209109     0.114165
    sfcshp_uv282     3136       30       30       30       30      1.07925     0.768929     0.246485
    sfcshp_uv284     3136      220      220      220      220      1.13735      1.32871     0.373314
