loop1: max_iter=50, norm_reduction(target=0.001, final=0.000771395)
  i                   resNorm                         J                        Jb                      JoJc
  0         1125.334625499062      1228361.046552682063            0.000000000000      1228361.046552682063
  1         1323.418058084151      1225865.761799796019            9.833471369308      1225855.928328427020
  2          736.901478377961      1224198.341630598065           30.541283778410      1224167.800346819917
  3          621.926216243101      1223200.341608890099           53.842590371813      1223146.499018518021
  4          402.675537288728      1222193.529088736977           95.517982786628      1222098.011105950922
  5          512.277970699387      1221541.344411118887          140.284393082758      1221401.060018036980
  6          341.865649399850      1220964.934297623113          199.313776443492      1220765.620521178935
  7          353.240031392909      1220397.200521415100          283.451733448957      1220113.748787966091
  8          236.180999510051      1219840.978097696090          401.252960796397      1219439.725136898924
  9          218.170258508911      1219362.478950324934          542.822397380316      1218819.656552944100
 10          202.222053426715      1219051.274737351108          663.670264567765      1218387.604472784093
 11          186.964859311066      1218797.106068681926          786.013008854324      1218011.093059827108
 12          153.051677156131      1218557.933669121005          927.000317565963      1217630.933351554908
 13          147.386462798823      1218392.603227057960         1043.423036795943      1217349.180190261919
 14          117.747555101246      1218263.899190291995         1148.220650134501      1217115.678540156921
 15          114.645124979136      1218147.080830574036         1257.530514349896      1216889.550316224108
 16           97.685878586593      1218069.167061354965         1340.013928075400      1216729.153133280110
 17           80.681417312550      1218005.337337851990         1414.978276518088      1216590.359061334049
 18           78.114972552408      1217946.385136886034         1492.028992006675      1216454.356144879945
 19           64.283368594290      1217910.496514491038         1543.576135512702      1216366.920378977899
 20           53.183420038124      1217876.241674649063         1597.109997850480      1216279.131676798919
 21           51.834181568473      1217853.789540706901         1635.166366077392      1216218.623174630105
 22           42.663038056639      1217833.821618082933         1671.645112130197      1216162.176505953074
 23           32.957708432396      1217817.259911637055         1704.321594631704      1216112.938317005057
 24           29.916424499038      1217805.219703050097         1729.928622818647      1216075.291080232011
 25           27.440399752256      1217795.765719800023         1751.544203768441      1216044.221516032005
 26           20.823429782134      1217790.092762768967         1765.344970662287      1216024.747792107053
 27           17.303280330943      1217783.749778501922         1781.825106149171      1216001.924672353081
 28           14.575230437262      1217779.946330788080         1792.419106884462      1215987.527223903919
 29           12.223652330749      1217777.466820912901         1799.735813608710      1215977.731007304974
 30           10.865489701566      1217775.603867284954         1805.538799284115      1215970.065068000928
 31            8.854485659132      1217774.346358783077         1809.660900062526      1215964.685458720895
 32            8.234133055460      1217773.432986899046         1812.799866925094      1215960.633119974053
 33            7.309236565524      1217772.803145013051         1815.061547538334      1215957.741597475018
 34            5.959268234322      1217772.334141063970         1816.814404724766      1215955.519736340037
 35            4.631087475128      1217771.951117736986         1818.304701365693      1215953.646416370990
 36            4.398576285177      1217771.636291701114         1819.585278493146      1215952.051013207994
 37            4.003831418577      1217771.456629648106         1820.346444685434      1215951.110184961930
 38            2.925962315019      1217771.316521140048         1820.960753639804      1215950.355767499888
 39            2.408272760949      1217771.214153006906         1821.425255124157      1215949.788897881983
 40            2.005010747829      1217771.124091892038         1821.849987029340      1215949.274104862008
 41            1.695477257376      1217771.063762787031         1822.146391961158      1215948.917370826006
