        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3898534  3898534  3898534  3765909  3765909            5     0.320933     0.320933
     adpsfc_t181     9866      366      366      363      363       0.7528      1.14074     0.576443
     adpsfc_t183     9866      213      213      211      211   3.3726e+09    0.0550677    0.0214561
     adpsfc_t187     9866     2084     2084     2084     2084       2.2585      0.16123     0.138204
     adpsfc_q181     9866     3368     3368     3366     3366      943.753    0.0331108    0.0171732
     adpsfc_q183     9866     3579     3579     3575     3575      969.359    0.0131866   0.00613515
     adpsfc_q187     9866     2393     2393     2391     2391      388.714     0.409739     0.247566
    adpsfc_ps181     9866      367      367      364      364      55.3007       1.4849       0.3612
    adpsfc_ps187     9866     1972     1972     1972     1972      54.9962      1.79349     0.296832
    adpsfc_uv281     9866      710      710      706      706      1.72159     0.542523     0.260468
    adpsfc_uv284     9866      422      422      412      412      1.28434      1.06746     0.446212
    adpsfc_uv287     9866     4164     4164     4150     4150       1.5874     0.514821     0.295907
     aircar_t133     8663     3326     3326     3324     3324     0.935007     0.446796     0.238233
     aircar_q133     8663       33       33       33       33    0.0011641     0.384828      0.25531
    aircar_uv233     8663     6772     6772     6768     6768      2.32858     0.604825     0.244963
     sfcshp_t180     2971      585      585      584      584  9.25292e+08    0.0501716    0.0423182
     sfcshp_t183     2971       57       57       57       57  1.87317e+09    0.0699225    0.0475605
     sfcshp_q180     2971      388      388      387      387   0.00107845     0.472017     0.285752
     sfcshp_q183     2971      249      249      248      248      910.486     0.118178    0.0922636
    sfcshp_ps180     2971     1169     1169     1162     1162      38.2764      3.43609     0.767582
    sfcshp_uv280     2971     1816     1816     1812     1812      2.65398     0.245855     0.134546
    sfcshp_uv282     2971       46       46       44       44      1.07917     0.980017     0.202539
    sfcshp_uv284     2971      288      288      264      264      1.12037        1.903     0.709668
