        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3898993  3898993  3898993  3766288  3766288            5     0.315325     0.315325
     adpsfc_t181     9308      364      364      362      362       0.7528      1.16183     0.561621
     adpsfc_t183     9308      213      213      211      211  3.30159e+09    0.0381874    0.0226475
     adpsfc_t187     9308     2076     2076     2076     2076       2.2585     0.168868     0.146241
     adpsfc_q181     9308     3222     3222     3220     3220      941.501    0.0347776     0.017569
     adpsfc_q183     9308     3433     3433     3429     3429      968.077    0.0144667   0.00763201
     adpsfc_q187     9308     2385     2385     2383     2383      388.289     0.438983      0.25952
    adpsfc_ps181     9308      365      365      363      363      55.5234      1.37734     0.253599
    adpsfc_ps187     9308     1942     1942     1941     1941      55.0146       1.4039     0.298309
    adpsfc_uv281     9308      650      650      646      646      1.72256     0.646359     0.295013
    adpsfc_uv284     9308      422      422      410      410      1.28483      1.13248     0.447805
    adpsfc_uv287     9308     4136     4136     4128     4128       1.5874     0.530466      0.30608
     aircar_t133     9270     3661     3661     3659     3659     0.906399      0.42063     0.211356
     aircar_q133     9270       84       84       84       84   0.00173735      0.11718    0.0747975
    aircar_uv233     9270     7368     7368     7358     7358      2.32275     0.620918     0.239635
     sfcshp_t180     3314      709      709      708      708  8.40366e+08    0.0440105    0.0367043
     sfcshp_t183     3314       49       49       49       49  1.42857e+09    0.0971592    0.0658381
     sfcshp_q180     3314      501      501      500      500   0.00106402     0.404606     0.214824
     sfcshp_q183     3314      315      315      314      314      941.679    0.0666737    0.0509535
    sfcshp_ps180     3314     1321     1321     1314     1314      38.2072       4.2097     0.767334
    sfcshp_uv280     3314     2116     2116     2114     2114      2.64991     0.260989     0.139945
    sfcshp_uv282     3314       44       44       44       44      1.07917      1.59067     0.350853
    sfcshp_uv284     3314      256      256      238      238      1.13412      2.30909     0.732328
