loop1: max_iter=50, norm_reduction(target=0.001, final=0.000932274)
  i                   resNorm                         J                        Jb                      JoJc
  0         1659.924124440259       828219.744274770841            0.000000000000       828219.744274770841
  1          956.837348072451       825271.032649138826            6.311289854529       825264.721359284245
  2          605.555957261149       822002.200294239796           51.402284961662       821950.798009278136
  3          626.188732086159       821256.414103065967           73.437150871160       821182.976952194818
  4          412.629428144201       820125.853197036311          131.103610572883       819994.749586463440
  5          460.363680851612       819288.996986556333          204.184949541584       819084.812037014752
  6          358.917905493443       818581.440161256003          298.249400387412       818283.190760868602
  7          293.374892508673       817826.139050549478          445.800950293051       817380.338100256398
  8          273.950541788412       817392.770491878153          560.671726536016       816832.098765342147
  9          231.220531659536       816961.292526140925          707.396944898489       816253.895581242396
 10          209.841182343756       816610.814872700605          858.595226855678       815752.219645844889
 11          185.930013599281       816368.733192697633          985.412246029394       815383.320946668275
 12          156.020722858235       816124.486070740037         1138.539429476330       814985.946641263668
 13          125.621468564883       815934.387548257131         1280.565814700167       814653.821733556921
 14          125.826354189932       815788.340796973323         1408.235801564532       814380.104995408794
 15          104.934438092982       815693.761536257807         1502.277375371893       814191.484160885913
 16           93.716331019062       815611.793521625223         1593.334665916904       814018.458855708363
 17           80.943779595089       815556.795509341406         1660.826979311153       813895.968530030223
 18           62.486227772336       815496.301489126752         1743.064950122432       813753.236539004371
 19           63.097988818610       815456.803710912354         1802.655961253900       813654.147749658441
 20           52.479384306840       815427.362007458578         1851.169758104794       813576.192249353742
 21           46.601356958906       815403.623973115231         1893.604268991997       813510.019704123260
 22           40.813199851986       815388.404833151842         1922.820832545154       813465.584000606672
 23           31.992096905618       815373.600229340838         1953.261507879182       813420.338721461711
 24           25.371808227206       815360.985850635450         1981.291935625339       813379.693915010081
 25           22.720882562535       815353.037305989885         2000.312313230750       813352.724992759177
 26           21.694864217615       815347.578458291362         2014.237993990259       813333.340464301058
 27           18.184002525287       815343.395557732321         2025.551225324801       813317.844332407578
 28           14.596073847002       815340.440577269648         2033.982971046371       813306.457606223295
 29           11.659075714776       815337.768767391681         2042.040343500265       813295.728423891473
 30            9.575359588902       815335.795936044655         2048.356542569786       813287.439393474837
 31            8.890354466507       815334.546242168988         2052.586881678896       813281.959360490087
 32            6.977485662543       815333.734869834967         2055.467678688522       813278.267191146500
 33            5.661979558773       815333.058221391635         2057.985204492491       813275.073016899172
 34            5.105542415119       815332.616629505879         2059.707844281619       813272.908785224310
 35            4.314768970278       815332.327596344869         2060.883804561353       813271.443791783531
 36            3.878323795082       815332.114543252741         2061.785011011760       813270.329532240983
 37            3.079154502183       815331.948730673059         2062.514122116005       813269.434608557029
 38            2.510063150520       815331.835965985782         2063.028868828104       813268.807097157696
 39            2.114596825030       815331.743659734842         2063.466696057745       813268.276963677141
 40            1.758703380162       815331.681575073511         2063.772912765524       813267.908662308007
