        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3897810  3897810  3897810  3761850  3761850            5       0.3132       0.3132
     adpsfc_t181     8310      364      364      362      362       0.7528      1.39138     0.682775
     adpsfc_t183     8310      217      217      215      215  3.19884e+09    0.0490208    0.0309364
     adpsfc_t187     8310     2064     2064     2064     2064       2.2585     0.145675     0.121651
     adpsfc_q181     8310     2653     2653     2651     2651      928.695    0.0489188    0.0264561
     adpsfc_q183     8310     2866     2866     2862     2862       961.47    0.0203216    0.0116687
     adpsfc_q187     8310     2364     2364     2362     2362      390.011     0.408087     0.261484
    adpsfc_ps181     8310      365      365      363      363      55.6236      1.24449     0.279114
    adpsfc_ps187     8310     1925     1925     1922     1922      55.0213      1.93286     0.310473
    adpsfc_uv281     8310      640      640      632      632      1.72368     0.570842     0.260256
    adpsfc_uv284     8310      430      430      422      422      1.28443     0.944949     0.379489
    adpsfc_uv287     8310     4092     4092     4076     4076       1.5874     0.486749     0.271745
     aircar_t133    19454     8614     8614     8611     8611     0.967022     0.640251     0.259616
     aircar_q133    19454      430      430      430      430     0.222247     0.569208     0.242158
    aircar_uv233    19454    17380    17380    17366    17366      2.33382     0.630728     0.218419
     sfcshp_t180     3194      654      654      652      652  5.53849e+08    0.0648758    0.0536541
     sfcshp_t183     3194       45       45       43       43  1.52499e+09     0.161016     0.094439
     sfcshp_q180     3194      440      440      438      438   0.00105203     0.395558     0.201326
     sfcshp_q183     3194      279      279      277      277      937.606     0.259225     0.130698
    sfcshp_ps180     3194     1280     1280     1271     1271       38.229      4.14795     0.664934
    sfcshp_uv280     3194     2050     2050     2042     2042      2.64981     0.381532     0.144936
    sfcshp_uv282     3194       32       32       28       28      1.07927      3.46045     0.354863
    sfcshp_uv284     3194      234      234      234      234      1.13451      1.13268     0.374686
