        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9378     3678      382      374      374       0.7528       2.7068     0.692959
     adpsfc_t183     9378     3678      214      212      212  3.29379e+09     0.121866    0.0562529
     adpsfc_t187     9378     2770     2133     2130     2130       2.2585       0.2104     0.145464
     adpsfc_q181     9378     3595     3341     3338     3338      940.737      0.07541    0.0432193
     adpsfc_q183     9378     3595     3552     3547     3547      969.121    0.0188128   0.00965785
     adpsfc_q187     9378     2722     2471     2468     2468      390.966     0.564875     0.309015
    adpsfc_ps181     9378     7377      383      379      379      55.4044      1.34699     0.227474
    adpsfc_ps187     9378     2813     1986     1986     1986      54.7019       1.9928      0.28473
    adpsfc_uv281     9378     6592      664      660      660      1.72363     0.635641     0.269999
    adpsfc_uv284     9378     8222      424      418      418      1.28911      1.13923     0.406142
    adpsfc_uv287     9378     5024     3862     3856     3856       1.5874     0.591923     0.380369
     adpupa_t120      118       56       56       56       56      1.63393     0.192602     0.162324
     adpupa_q120      118       28       28       28       28   0.00195299      0.05677    0.0385915
    adpupa_ps120      118        1        1        1        1      82.0639      4.21906      3.85346
    adpupa_uv220      118      122      122      122      122      2.63503     0.304545     0.244689
     aircar_t133    56047    24450    24450    24429    24429      0.96151     0.295533     0.186745
     aircar_q133    56047     2204     2204     2204     2204     0.566124     0.268558     0.174476
    aircar_uv233    56047    49078    49078    49036    49036      2.33298     0.363828     0.169084
     sfcshp_t180     3246      963      721      720      720  8.33333e+08      0.10627    0.0843288
     sfcshp_t183     3246      439       60       59       59  1.30189e+09    0.0839213     0.102776
     sfcshp_q180     3246      607      505      504      504    0.0012157     0.834142     0.332916
     sfcshp_q183     3246      337      328      327      327       932.64    0.0782969    0.0594154
    sfcshp_ps180     3246     3233      828      820      818      38.1523      3.79398      0.74052
    sfcshp_uv280     3246     2866     1356     1354     1354      2.64974       0.2984     0.158888
    sfcshp_uv282     3246     2866       44       36       36      1.07907      2.00396     0.376634
    sfcshp_uv284     3246     2866      276      270      270        1.122      1.23475     0.506704
