        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3918726  3918726  3918726  3783486  3783486            5     0.469464     0.469464
     adpsfc_t181     9143      371      371      360      360       0.7528       1.8891     0.521734
     adpsfc_t183     9143      213      213      211      211  3.30159e+09    0.0459114    0.0218933
     adpsfc_t187     9143     2106     2106     2099     2098       2.2585     0.187668     0.129575
     adpsfc_q181     9143     3156     3156     3152     3152      939.042    0.0654852    0.0369098
     adpsfc_q183     9143     3366     3366     3360     3360      967.585    0.0189568   0.00909549
     adpsfc_q187     9143     2431     2431     2427     2427      388.475     0.466458     0.299807
    adpsfc_ps181     9143      372      372      370      370      55.4838      1.14239     0.291455
    adpsfc_ps187     9143     1969     1969     1968     1968      54.7259      1.51267     0.319746
    adpsfc_uv281     9143      652      652      648      648      1.71203      0.75617     0.335317
    adpsfc_uv284     9143      422      422      410      410      1.28852      1.14932      0.45638
    adpsfc_uv287     9143     4054     4054     4028     4028       1.5874     0.792859     0.446937
     adpupa_t120        1        0        0        0        0            0            0            0
     adpupa_q120        1        0        0        0        0            0            0            0
    adpupa_ps120        1        0        0        0        0            0            0            0
    adpupa_uv220        1        0        0        0        0            0            0            0
     aircar_t133    52556    22358    22358    22347    22347     0.955143     0.354681     0.212514
     aircar_q133    52556     1954     1954     1954     1954     0.336122     0.285604     0.177816
    aircar_uv233    52556    45314    45314    45278    45278      2.33256     0.440631     0.234589
     sfcshp_t180     3213      674      674      674      674  9.43508e+08     0.111196    0.0685421
     sfcshp_t183     3213       42       42       42       42  2.67261e+09     0.249038    0.0821042
     sfcshp_q180     3213      474      474      474      474   0.00114057       0.6322     0.315989
     sfcshp_q183     3213      304      304      304      304      948.427     0.138629     0.044985
    sfcshp_ps180     3213     1283     1283     1272     1272      38.7763       3.3024     0.872646
    sfcshp_uv280     3213     2030     2030     2026     2026      2.65014     0.260669     0.138983
    sfcshp_uv282     3213       46       46       46       46      1.07916     0.900254     0.184123
    sfcshp_uv284     3213      226      226      226      226      1.12743      1.79873     0.307296
