loop1: max_iter=50, norm_reduction(target=0.001, final=0.000860175)
  i                   resNorm                         J                        Jb                      JoJc
  0         1497.248754573167       777186.377520723850            0.000000000000       777186.377520723850
  1          977.326819300180       774891.772514544777            4.697404377509       774887.075110167265
  2          722.960808609706       771718.035880761454           47.768760535526       771670.267120225937
  3          674.766554908931       770595.348130316124           82.231225677625       770513.116904638475
  4          490.611313142292       769603.177706840332          131.306087548515       769471.871619291836
  5          433.234375068922       768742.292397936224          197.920586087560       768544.371811848716
  6          381.180982086878       768016.815596604371          282.123945423005       767734.691651181318
  7          335.409051594209       767258.674084741389          411.965242062733       766846.708842678694
  8          253.800340377206       766676.464358827448          551.987291508354       766124.477067319094
  9          214.232130884924       766174.906153771095          713.968535478121       765460.937618292985
 10          175.758218565234       765686.477167662466          926.959299456811       764759.517868205672
 11          177.803265851048       765420.188267368823         1075.072134946431       764345.116132422350
 12          127.202244806724       765143.511438966380         1264.013504539706       763879.497934426647
 13          127.091505920067       764969.736720792018         1407.108323166214       763562.628397625755
 14          108.947083960145       764843.120200409088         1528.111355531556       763315.008844877477
 15           97.104955699617       764746.013903244399         1633.619608793027       763112.394294451340
 16           82.773604611660       764673.810159142362         1721.492651835959       762952.317507306347
 17           74.985271801017       764613.313776967581         1803.349878267496       762809.963898700080
 18           68.127515904951       764567.224362032022         1872.286490958094       762694.937871073955
 19           58.258327851147       764538.864727812703         1918.302410584591       762620.562317228061
 20           42.151885404059       764507.833696737187         1972.852576882552       762534.981119854609
 21           38.753773593310       764486.976574559347         2012.778164085951       762474.198410473415
 22           33.256352065424       764471.851275043446         2044.042281303959       762427.808993739542
 23           28.098567634897       764460.389165922184         2069.501198564209       762390.887967357994
 24           23.622819158195       764451.555035698693         2090.544572716593       762361.010462982114
 25           21.367017762373       764445.506185709382         2105.926933021923       762339.579252687516
 26           17.853007405091       764440.799714962486         2118.647796508576       762322.151918453863
 27           14.185689510211       764437.515349065303         2128.047274210568       762309.468074854696
 28           12.475311589512       764434.946294425754         2135.820078376858       762299.126216048840
 29           10.247538879592       764433.108723709011         2141.694701003106       762291.414022705867
 30            9.851581811824       764431.762880756170         2146.230534553949       762285.532346202177
 31            7.765655584735       764430.837048682617         2149.506107011852       762281.330941670807
 32            6.659328655881       764430.158706753864         2152.014953111649       762278.143753642216
 33            5.437115363612       764429.681309470325         2153.856655382683       762275.824654087657
 34            4.511412178348       764429.296407490736         2155.406085061646       762273.890322429128
 35            3.960001306690       764429.042821115232         2156.470777397049       762272.572043718188
 36            3.508911176526       764428.870283629163         2157.223258378192       762271.647025250946
 37            2.830946515632       764428.750899143983         2157.762193878330       762270.988705265685
