        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3920248  3920248  3920248  3786824  3786824            5     0.347516     0.347516
     adpsfc_t181     9190      371      371      364      364       0.7528      1.95598     0.565565
     adpsfc_t183     9190      215      215      213      213  3.35673e+09    0.0515138    0.0275272
     adpsfc_t187     9190     2110     2110     2107     2107       2.2585     0.225537     0.157617
     adpsfc_q181     9190     3274     3274     3270     3270      941.272    0.0545028    0.0356416
     adpsfc_q183     9190     3487     3487     3481     3481       968.25    0.0130266   0.00741866
     adpsfc_q187     9190     2435     2435     2431     2431      388.156     0.481137     0.309285
    adpsfc_ps181     9190      372      372      370      370      55.7109      1.23505     0.271561
    adpsfc_ps187     9190     1990     1990     1988     1988      54.7602      1.49291     0.286943
    adpsfc_uv281     9190      650      650      646      646      1.72139     0.659742     0.328031
    adpsfc_uv284     9190      426      426      418      418      1.28246      1.31077     0.576393
    adpsfc_uv287     9190     3994     3994     3976     3976       1.5874     0.786935     0.484362
     aircar_t133    52884    22853    22853    22834    22834     0.937221      0.34873     0.193997
     aircar_q133    52884     2000     2000     2000     2000    0.0019307     0.299492     0.181051
    aircar_uv233    52884    46050    46050    46006    46006      2.32859      0.40605     0.208196
     sfcshp_t180     3294      703      703      702      702   6.5372e+08     0.116348    0.0814909
     sfcshp_t183     3294       47       47       47       47  2.06284e+09      0.10282      0.07375
     sfcshp_q180     3294      495      495      494      494   0.00113046     0.651686     0.316289
     sfcshp_q183     3294      304      304      303      303      948.256    0.0902968    0.0585128
    sfcshp_ps180     3294     1314     1314     1309     1309      38.2916      3.69162      0.71192
    sfcshp_uv280     3294     2108     2108     2106     2106      2.64948     0.336783     0.180369
    sfcshp_uv282     3294       40       40       38       38      1.07956      1.68166     0.472283
    sfcshp_uv284     3294      254      254      228      228      1.13931      2.32759     0.864899
