loop1: max_iter=50, norm_reduction(target=0.001, final=0.00172632)
  i                   resNorm                         J                        Jb                      JoJc
  0         2150.045456314308      1180792.131771766115            0.000000000000      1180792.131771766115
  1         2103.163978240695      1169886.330333183985           51.457642381332      1169834.872690802906
  2         1504.089348290254      1160773.694304133998          210.925129165156      1160562.769174969057
  3         1428.322438701864      1156016.299630708061          372.570100326641      1155643.729530381970
  4         1009.871983496560      1151699.900737411110          606.775540980724      1151093.125196429901
  5         1062.014922814044      1148046.575516002020          911.222980593355      1147135.352535407990
  6          801.822842846710      1145254.948088851990         1242.427765651402      1144012.520323199918
  7          773.098358630454      1143924.049328099005         1441.411649852729      1142482.637678246014
  8          696.070379543634      1141988.543079732917         1803.983540947373      1140184.559538786067
  9          564.773692790009      1140552.558265268104         2144.144399817180      1138408.413865451002
 10          480.680392903943      1138962.789949933998         2618.684561838416      1136344.105388096068
 11          541.099777823777      1138123.214161589043         2922.998391269449      1135200.215770319104
 12          474.485956444262      1137345.144450445892         3249.423772172016      1134095.720678274054
 13          405.337377951121      1136717.905237152008         3550.289230611546      1133167.616006539902
 14          337.263024276871      1136009.796462978004         3941.161105132514      1132068.635357846040
 15          353.807460347709      1135465.632776194019         4287.548866066332      1131178.083910126938
 16          293.607263795803      1135093.943191718077         4552.725483553676      1130541.217708163895
 17          252.077508639427      1134684.174510702025         4878.886405706955      1129805.288104996085
 18          249.400287841958      1134377.988199661020         5151.120138388495      1129226.868061272893
 19          201.463377287486      1134120.738149522105         5403.440660279104      1128717.297489243094
 20          189.601609741898      1133919.336525830906         5619.633948037284      1128299.702577793971
 21          170.808368017204      1133723.380178753985         5849.992023139846      1127873.388155614026
 22          141.680227054591      1133564.731307964073         6054.262075619931      1127510.469232344069
 23          150.401637741801      1133456.363651080057         6205.197679100057      1127251.165971979033
 24          123.496779413956      1133367.426930357004         6337.724528430192      1127029.702401926974
 25           98.821415441395      1133279.563231559936         6478.081041054673      1126801.482190506067
 26           88.308206508653      1133209.341428606072         6598.735754808607      1126610.605673797894
 27           76.438352461077      1133154.401075972943         6699.943666472092      1126454.457409501076
 28           69.803807746167      1133111.899737644009         6783.552572545528      1126328.347165097948
 29           61.054559072593      1133077.474200808909         6855.671245895308      1126221.802954914048
 30           54.763214186141      1133051.242202665890         6913.996767506831      1126137.245435158955
 31           48.588948509241      1133031.670304745901         6959.941918480471      1126071.728386264993
 32           43.644770602244      1133014.915118044941         7001.393645303637      1126013.521472740918
 33           37.087758555559      1133001.529921998037         7036.284772914489      1125965.245149082970
 34           32.933937361328      1132991.571763464017         7063.546210032539      1125928.025553430896
 35           27.517247468149      1132983.391720023006         7087.018992144081      1125896.372727877926
 36           25.149343006811      1132977.016429874115         7106.189193950845      1125870.827235922916
 37           21.260710166166      1132972.272066470003         7121.102895591835      1125851.169170879060
 38           18.598278872085      1132968.616774246097         7133.084838043515      1125835.531936201965
 39           15.971953967671      1132965.913922494045         7142.305103695091      1125823.608818799024
 40           14.123686024352      1132963.773037947016         7149.896199811305      1125813.876838135999
 41           12.911508967724      1132962.121607502922         7155.980401167605      1125806.141206335975
 42           11.339900982256      1132960.959594547050         7160.415526707269      1125800.544067838928
 43           10.135974210753      1132960.079181883018         7163.885293668524      1125796.193888215115
 44            8.328217585306      1132959.378238697071         7166.734594765331      1125792.643643931020
 45            7.410981776096      1132958.748468986014         7169.380750896098      1125789.367718090070
 46            6.581028104063      1132958.299857537961         7171.330139865701      1125786.969717672095
 47            5.740747676599      1132957.963797444012         7172.836387641426      1125785.127409802983
 48            4.849166808553      1132957.695822624024         7174.074301387124      1125783.621521235909
 49            4.290034523648      1132957.504533919971         7174.984029905879      1125782.520504014101
 50            3.711669584490      1132957.359243622981         7175.694230708741      1125781.665012913989

loop2: max_iter=50, norm_reduction(target=0.001, final=0.00311122)
  i                   resNorm                         J                        Jb                      JoJc
  0           83.700494193558      1132924.687708331039         7175.694230708741      1125748.993477622047
  1           69.131929119364      1132914.805019710911         7176.033658387832      1125738.771361324005
  2           61.466018205569      1132888.427774247946         7177.913774821693      1125710.513999426039
  3           51.368955439018      1132880.658137464896         7178.819663819509      1125701.838473645039
  4           51.863249423172      1132873.987539103953         7180.080227067875      1125693.907312036026
  5           48.769576816182      1132867.884032882983         7181.684514527442      1125686.199518355075
  6           48.802411550547      1132861.395276397932         7183.799495959453      1125677.595780438045
  7           39.751625863730      1132854.544795023045         7186.830640027466      1125667.714154995978
