        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3878345  3878345  3878345  3742259  3742259            5     0.293575     0.293575
     adpsfc_t181     9137      380      380      374      374       0.7528      3.37501     0.746206
     adpsfc_t183     9137      214      214      212      212  3.29379e+09     0.108309    0.0373501
     adpsfc_t187     9137     2132     2132     2131     2131       2.2585     0.254677     0.143246
     adpsfc_q181     9137     3158     3158     3155     3155      937.584     0.079698    0.0353708
     adpsfc_q183     9137     3370     3370     3365     3365      967.325    0.0187513   0.00739999
     adpsfc_q187     9137     2470     2470     2467     2467      390.009     0.752463     0.359219
    adpsfc_ps181     9137      381      381      379      379      55.4392      1.18732     0.272297
    adpsfc_ps187     9137     1969     1969     1969     1969       54.664      1.20098     0.285715
    adpsfc_uv281     9137      664      664      656      656      1.72244     0.614377     0.300317
    adpsfc_uv284     9137      424      424      414      414      1.28731      1.08651     0.420688
    adpsfc_uv287     9137     4002     4002     3994     3994       1.5874     0.567131      0.36995
     adpupa_t120      277      113      113      113      113  2.59901e+19     0.136606    0.0952967
     adpupa_q120      277       84       84       84       84     0.202263     0.176955     0.129705
    adpupa_ps120      277        3        3        2        2      77.2096     0.687852     0.872466
    adpupa_uv220      277      322      322      322      322  8.01482e+19     0.300785     0.237552
     aircar_t133    54741    23663    23663    23654    23654      0.99833     0.366915     0.215128
     aircar_q133    54741     2019     2019     2019     2019     0.130243     0.269636     0.158321
    aircar_uv233    54741    47656    47656    47632    47632      2.33821     0.502598     0.225556
     sfcshp_t180     3002      625      625      625      625   6.9282e+08     0.126035    0.0955008
     sfcshp_t183     3002       44       44       44       44  2.13201e+09     0.303109     0.221543
     sfcshp_q180     3002      427      427      427      427   0.00110465      1.04906      0.39439
     sfcshp_q183     3002      284      284      284      284      942.902     0.194031    0.0726004
    sfcshp_ps180     3002     1217     1217     1216     1215      38.2739      3.54404      0.96935
    sfcshp_uv280     3002     1944     1944     1944     1944       2.6493     0.206075     0.134232
    sfcshp_uv282     3002       30       30       30       30      1.07925     0.516437    0.0946548
    sfcshp_uv284     3002      198      198      186      186      1.14641      1.39942     0.748744
