        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3882467  3882467  3882467  3747014  3747014            5     0.273104     0.273104
     adpsfc_t181    10745      595      595      587      587       0.7528      1.73527     0.510868
     adpsfc_t183    10745      226      226      224      224  3.27327e+09     0.114654    0.0481876
     adpsfc_t187    10745     2093     2093     2093     2093       2.2585     0.162299     0.134082
     adpsfc_q181    10745     3650     3650     3648     3648      914.953    0.0891684    0.0352552
     adpsfc_q183    10745     3872     3872     3868     3868      970.174    0.0274937    0.0104101
     adpsfc_q187    10745     2629     2629     2627     2627      472.633      0.41264     0.261243
    adpsfc_ps181    10745      596      596      588      588      55.0234      1.45659     0.484804
    adpsfc_ps187    10745     1929     1929     1929     1929      55.0079      1.33776     0.313357
    adpsfc_uv281    10745     1156     1156     1146     1146      1.69814     0.479207      0.23159
    adpsfc_uv284    10745      456      456      448      448       1.2816      0.84868     0.372971
    adpsfc_uv287    10745     4130     4130     4124     4124       1.5874     0.437414     0.253432
     adpupa_t120    29117    13764    13764    13761    13761  4.83251e+19    0.0618581    0.0315231
     adpupa_q120    29117     7331     7331     7331     7331      1.20556     0.113519    0.0405391
    adpupa_ps120    29117       85       85       83       83      70.2828     0.678972     0.314047
    adpupa_uv220    29117    30622    30622    30608    30608  5.51421e+19     0.535473     0.147931
     aircar_t133    44602    20477    20477    20472    20472      1.04181     0.360336      0.18772
     aircar_q133    44602     1199     1199     1199     1199     0.234939     0.453742     0.291267
    aircar_uv233    44602    41012    41012    40984    40984      2.34102     0.476348     0.196172
     sfcshp_t180     6479     1804     1804     1802     1802  5.26754e+08    0.0490977    0.0378645
     sfcshp_t183     6479       95       95       95       95  2.05196e+09     0.217553     0.153806
     sfcshp_q180     6479      847      847      845      845   0.00109912     0.409092     0.237986
     sfcshp_q183     6479      492      492      490      490      946.659    0.0582207    0.0283553
    sfcshp_ps180     6479     2541     2541     2529     2529      38.1548      4.69199     0.706882
    sfcshp_uv280     6479     4076     4076     4076     4076      2.64778     0.195127    0.0992618
    sfcshp_uv282     6479       80       80       80       80      1.08591      2.17519     0.214937
    sfcshp_uv284     6479      434      434      400      400       1.1429      1.22411     0.262363
