        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8842     3373      377      368      368       0.7528       2.9361     0.772594
     adpsfc_t183     8842     3373      211      209      209  3.31735e+09    0.0882888    0.0384619
     adpsfc_t187     8842     2765     2135     2133     2133       2.2585     0.222371      0.16322
     adpsfc_q181     8842     3298     3043     3040     3040      935.532    0.0601987    0.0365808
     adpsfc_q183     8842     3298     3253     3248     3248      966.483    0.0186543    0.0108612
     adpsfc_q187     8842     2718     2467     2464     2464      389.207     0.433801     0.267573
    adpsfc_ps181     8842     6769      378      375      375      55.6456      1.23125     0.274359
    adpsfc_ps187     8842     2811     1918     1918     1918      54.6196      1.69048     0.296974
    adpsfc_uv281     8842     6160      662      654      654      1.72441     0.800419     0.331372
    adpsfc_uv284     8842     7892      418      402      402      1.28568      1.29791     0.521356
    adpsfc_uv287     8842     5072     3918     3892     3892       1.5874     0.738836     0.446245
     adpupa_t120       71       34       34       34       34      1.43139     0.121574    0.0939064
     adpupa_q120       71       28       28       28       28      0.33376    0.0984905    0.0901794
    adpupa_ps120       71        1        1        1        1      69.9608      4.89737      2.71026
    adpupa_uv220       71       70       70       70       70      2.55796     0.140505     0.107334
     aircar_t133    58514    24465    24465    24446    24446     0.940213     0.323311     0.195623
     aircar_q133    58514     2340     2340     2340     2340      0.20067     0.206831     0.132613
    aircar_uv233    58514    49532    49532    49490    49490      2.32967     0.350182      0.18906
     sfcshp_t180     1521      624      447      447      447    6.689e+08      0.17858     0.148462
     sfcshp_t183     1521      192       29       29       29  2.62613e+09     0.107038     0.115465
     sfcshp_q180     1521      289      250      250      250   0.00130718     0.611799     0.411518
     sfcshp_q183     1521      106      102      102      102      922.625     0.273467     0.234455
    sfcshp_ps180     1521     1497      504      500      500       38.351      4.58929      1.12551
    sfcshp_uv280     1521     1162      766      762      762      2.65969     0.310268     0.219529
    sfcshp_uv282     1521     1162       40       40       40      1.07919     0.994076     0.139771
    sfcshp_uv284     1521     1162      114      110      110      1.16936      2.51292     0.989578
