        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3898919  3898919  3898919  3766182  3766182            5     0.293163     0.293163
     adpsfc_t181     7365      376      376      355      355       0.7528      3.84576     0.723858
     adpsfc_t183     7365      206      206      204      204  3.20844e+09     0.106217    0.0372976
     adpsfc_t187     7365     1987     1987     1983     1983       2.2585     0.270406     0.163736
     adpsfc_q181     7365     2402     2402     2399     2399      918.284     0.112878    0.0621051
     adpsfc_q183     7365     2606     2606     2601     2601      959.424    0.0269912    0.0121075
     adpsfc_q187     7365     2320     2320     2317     2317      400.289     0.599607     0.333475
    adpsfc_ps181     7365      378      378      376      376      55.8406      1.40243     0.274743
    adpsfc_ps187     7365     1869     1869     1868     1868      54.6626      1.92382     0.285027
    adpsfc_uv281     7365      658      658      650      650      1.72164     0.769571     0.326253
    adpsfc_uv284     7365      412      412      406      406      1.28313      1.33248     0.449812
    adpsfc_uv287     7365     3518     3518     3494     3494       1.5874     0.748241     0.423115
     aircar_t133    41652    17229    17229    17222    17222     0.937725     0.340319     0.182242
     aircar_q133    41652     1448     1448     1448     1448     0.302497     0.378849     0.199468
    aircar_uv233    41652    34694    34694    34680    34680      2.32968     0.401746     0.192686
     sfcshp_t180     1673      546      546      546      546  9.56949e+08     0.109647    0.0779696
     sfcshp_t183     1673       31       31       30       29  4.08248e+09    0.0762189     0.093176
     sfcshp_q180     1673      335      335      335      335   0.00117967     0.750926     0.488217
     sfcshp_q183     1673      181      181      181      181      950.929      2.33771      1.70528
    sfcshp_ps180     1673      620      620      615      614      38.3215      3.13114      0.85872
    sfcshp_uv280     1673      978      978      978      978      2.65604     0.254814     0.163056
    sfcshp_uv282     1673       22       22       22       22      1.07928      1.25474     0.267433
    sfcshp_uv284     1673      198      198      198      198      1.13948      2.08583      0.74151
