loop1: max_iter=50, norm_reduction(target=0.001, final=0.0008998)
  i                   resNorm                         J                        Jb                      JoJc
  0         1301.610501954752      1340679.174838236999            0.000000000000      1340679.174838236999
  1         1183.859955730207      1336124.024477076950           24.494768653128      1336099.529708423885
  2          684.405310808611      1334057.420806031907           57.856930656904      1333999.563875375083
  3          484.952432509341      1332583.370058849920          104.539603041017      1332478.830455808900
  4          458.763132998985      1331158.390281210886          195.346954782594      1330963.043326427927
  5          382.867589086795      1330466.433581419056          266.523318851676      1330199.910262566991
  6          339.187485217867      1329618.140586748021          396.112225856103      1329222.028360892087
  7          296.712236140037      1328865.264412032906          567.423315069461      1328297.841096963966
  8          230.337863308108      1328357.967491104966          724.444642817305      1327633.522848288063
  9          213.952008732686      1327935.860467022052          892.661004239750      1327043.199462781893
 10          170.787014111919      1327573.815645789960         1075.693228417083      1326498.122417372884
 11          178.088892538912      1327340.828744444065         1219.386052999838      1326121.442691443954
 12          135.730796635101      1327145.010352177080         1361.767362047979      1325783.242990128929
 13          127.870074130952      1326981.537653862033         1500.660522217162      1325480.877131643938
 14          105.369943412325      1326880.234783072956         1598.721437725902      1325281.513345347019
 15           93.961864660971      1326783.953532342101         1703.531625241244      1325080.421907101059
 16           89.158309035230      1326722.854840199929         1777.644873263543      1324945.209966937080
 17           76.351644574241      1326672.039294688031         1845.218540576742      1324826.820754111046
 18           59.228606035410      1326627.626261075959         1909.948991676731      1324717.677269398933
 19           55.688158545292      1326591.975318246987         1966.983273116101      1324624.992045130115
 20           41.307405000665      1326563.722658199957         2016.477164374926      1324547.245493825059
 21           35.879996086998      1326540.651171085890         2060.761633278177      1324479.889537808020
 22           29.268408985393      1326523.389548595995         2097.080200531198      1324426.309348064940
 23           29.453809119325      1326514.033913274994         2118.329667565832      1324395.704245709116
 24           21.302454867064      1326505.798376302933         2138.321319229856      1324367.477057073032
 25           19.523606689808      1326499.965253392002         2153.460336569028      1324346.504916823003
 26           17.543227711162      1326496.411688832100         2163.233415729008      1324333.178273102967
 27           13.734784690890      1326493.464619603008         2171.773479221037      1324321.691140383016
 28           11.128399270909      1326491.084724707063         2179.062905959757      1324312.021818747977
 29            9.634038084961      1326489.353321210947         2184.676845347781      1324304.676475863904
 30            8.724906343180      1326488.367161883973         2188.037406910198      1324300.329754973995
 31            6.636852173873      1326487.442371211015         2191.343070453954      1324296.099300757051
 32            5.280442033163      1326486.791842289967         2193.790930518438      1324293.000911772018
 33            4.456905809803      1326486.353905766038         2195.522295626682      1324290.831610138994
 34            3.620956454665      1326486.042104083113         2196.815733391461      1324289.226370691089
 35            3.214651739703      1326485.831807527924         2197.729832567071      1324288.101974961115
 36            2.290280180285      1326485.700685678050         2198.324203203306      1324287.376482473919
 37            2.170808330815      1326485.600845731096         2198.795902793626      1324286.804942938033
 38            1.718350288932      1326485.538960918086         2199.100375353813      1324286.438585564028
 39            1.458603995866      1326485.495737228077         2199.320981265231      1324286.174755963031
 40            1.171189720485      1326485.464780165115         2199.484813589914      1324285.979966575047

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000939967)
  i                   resNorm                         J                        Jb                      JoJc
  0           22.884915007233      1326535.813061414985         2199.484813589914      1324336.328247826081
