        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3870852  3870852  3870852  3738100  3738100            5     0.352093     0.352093
     adpsfc_t181     9945      368      368      350      350       0.7528        2.022     0.805038
     adpsfc_t183     9945      220      220      218      218  3.38643e+09     0.127686    0.0694132
     adpsfc_t187     9945     2064     2064     2064     2064       2.2585     0.183347     0.149547
     adpsfc_q181     9945     3367     3367     3365     3365      943.422      0.04302    0.0249657
     adpsfc_q183     9945     3584     3584     3580     3580      968.538    0.0162313   0.00911678
     adpsfc_q187     9945     2378     2378     2376     2376      391.015     0.512224     0.319313
    adpsfc_ps181     9945      369      369      367      367      55.8326      1.11068     0.221954
    adpsfc_ps187     9945     1935     1935     1935     1935      54.9609      1.75438     0.289453
    adpsfc_uv281     9945      658      658      654      654      1.72429     0.462276     0.232791
    adpsfc_uv284     9945      436      436      426      426      1.28709     0.985795      0.33769
    adpsfc_uv287     9945     4106     4106     4100     4100       1.5874     0.520944     0.282616
     aircar_t133    14235     5317     5317     5303     5303     0.949111     0.452117     0.212744
     aircar_q133    14235      108      108      108      108   0.00164875     0.283134     0.181398
    aircar_uv233    14235    10798    10798    10790    10790      2.33256     0.464724       0.1689
     sfcshp_t180     3274      699      699      699      699  1.00072e+09    0.0621299    0.0479086
     sfcshp_t183     3274       54       54       54       54  1.36083e+09    0.0607141    0.0322069
     sfcshp_q180     3274      493      493      493      493   0.00110826     0.549101     0.342851
     sfcshp_q183     3274      325      325      325      325      932.217    0.0364288    0.0231464
    sfcshp_ps180     3274     1309     1309     1293     1293      38.7093      5.15149     0.781315
    sfcshp_uv280     3274     2054     2054     2054     2054      2.64928     0.294847     0.150865
    sfcshp_uv282     3274       44       44       44       44      1.07917     0.797371     0.245185
    sfcshp_uv284     3274      260      260      256      256      1.12159     0.981167     0.335601
