        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3938035  3938035  3938035  3801568  3801568            5     0.424193     0.424193
     adpsfc_t181    10303      595      595      582      582       0.7528      1.41982     0.511023
     adpsfc_t183    10303      224      224      222      222  3.48743e+09    0.0396769    0.0218009
     adpsfc_t187    10303     2130     2130     2127     2127       2.2585     0.202868     0.146079
     adpsfc_q181    10303     3575     3575     3572     3572      912.775    0.0654459    0.0397188
     adpsfc_q183    10303     3797     3797     3792     3792      969.588    0.0128049   0.00685474
     adpsfc_q187    10303     2677     2677     2674     2674      469.257     0.549937     0.335874
    adpsfc_ps181    10303      598      598      590      590      55.2763      1.59453     0.531529
    adpsfc_ps187    10303     1984     1984     1984     1984      54.9191      1.67512     0.330077
    adpsfc_uv281    10303     1154     1154     1146     1146      1.70292     0.671897     0.315845
    adpsfc_uv284    10303      452      452      444      444       1.2831     0.839199     0.368491
    adpsfc_uv287    10303     4174     4174     4144     4144       1.5874     0.718692     0.430233
     adpupa_t120    40989    19161    19161    19161    19161  5.96299e+19    0.0717823    0.0375056
     adpupa_q120    40989     9413     9413     9413     9413      1.58686     0.123136    0.0485296
    adpupa_ps120    40989      118      118      115      115       71.097      1.28482     0.238336
    adpupa_uv220    40989    43524    43524    43524    43524  6.08847e+19     0.537956     0.180206
     aircar_t133    78076    33557    33557    33542    33542      1.06556     0.400569     0.251662
     aircar_q133    78076     2622     2622     2622     2622     0.253645     0.435937     0.261985
    aircar_uv233    78076    67732    67732    67672    67672      2.34735     0.581345     0.316067
     sfcshp_t180     6502     1457     1457     1454     1454  6.42382e+08     0.136419     0.075244
     sfcshp_t183     6502       79       79       77       77  1.97386e+09     0.248629     0.177913
     sfcshp_q180     6502      846      846      843      843   0.00115701     0.382442     0.176723
     sfcshp_q183     6502      491      491      489      489      941.144     0.103363     0.037376
    sfcshp_ps180     6502     2184     2184     2171     2171      38.1683      3.75406     0.634202
    sfcshp_uv280     6502     3418     3418     3412     3412      2.64753       0.2935     0.134685
    sfcshp_uv282     6502       76       76       76       76      1.08391      1.34816     0.442302
    sfcshp_uv284     6502      406      406      390      390      1.13611        1.848     0.410249
