        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3867939  3867939  3867939  3734455  3734455            5     0.347818     0.347818
     adpsfc_t181     9722      379      379      369      369       0.7528      3.02384     0.566221
     adpsfc_t183     9722      218      218      216      216  3.46944e+09     0.115013     0.035859
     adpsfc_t187     9722     2117     2117     2115     2115       2.2585     0.289977     0.170031
     adpsfc_q181     9722     3413     3413     3410     3410      942.625    0.0725746     0.035218
     adpsfc_q183     9722     3628     3628     3623     3623      969.189    0.0238034    0.0093725
     adpsfc_q187     9722     2449     2449     2446     2446      390.637     0.612881     0.324461
    adpsfc_ps181     9722      380      380      378      378      55.3877      0.99053     0.286866
    adpsfc_ps187     9722     1973     1973     1973     1973      54.7985      1.33073     0.287547
    adpsfc_uv281     9722      660      660      656      656       1.7234     0.655608     0.299374
    adpsfc_uv284     9722      432      432      422      422      1.28788      1.21707     0.539744
    adpsfc_uv287     9722     4002     4002     3994     3994       1.5874      0.51948     0.342496
     aircar_t133    57034    24846    24846    24825    24825     0.934977     0.350862     0.189855
     aircar_q133    57034     2198     2198     2198     2198     0.368409     0.303969     0.174009
    aircar_uv233    57034    50100    50100    50062    50062      2.32976     0.456237     0.197482
     sfcshp_t180     3155      650      650      650      650   1.1094e+09     0.108556    0.0825658
     sfcshp_t183     3155       56       56       56       56  2.31455e+09     0.268223     0.234906
     sfcshp_q180     3155      441      441      441      441   0.00109649      0.94252     0.422884
     sfcshp_q183     3155      309      309      309      309      930.366     0.201766     0.171618
    sfcshp_ps180     3155     1254     1254     1250     1250      38.3318      2.67734     0.879082
    sfcshp_uv280     3155     1986     1986     1986     1986      2.65399     0.339133     0.177893
    sfcshp_uv282     3155       46       46       46       46      1.07916      1.70466     0.261727
    sfcshp_uv284     3155      268      268      256      256      1.13543      1.44926      0.49769
