        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3891885  3891885  3891885  3758503  3758503            5     0.214732     0.214732
     adpsfc_t181     9158      362      362      359      359       0.7528      1.58426     0.754657
     adpsfc_t183     9158      209      209      207      207  3.33333e+09    0.0754658    0.0439372
     adpsfc_t187     9158     2071     2071     2071     2071       2.2585     0.215069     0.179036
     adpsfc_q181     9158     3156     3156     3154     3154      940.596    0.0415864    0.0236085
     adpsfc_q183     9158     3362     3362     3358     3358       968.18    0.0157871   0.00863351
     adpsfc_q187     9158     2372     2372     2370     2370      388.269     0.416666     0.263711
    adpsfc_ps181     9158      363      363      361      361      55.5576      1.31565     0.253917
    adpsfc_ps187     9158     1972     1972     1971     1971      55.0573      1.35432     0.291064
    adpsfc_uv281     9158      644      644      638      638      1.72417     0.559483     0.274016
    adpsfc_uv284     9158      414      414      402      402      1.28977       0.9248     0.349994
    adpsfc_uv287     9158     4100     4100     4078     4078       1.5874     0.437993     0.240288
     adpupa_t120     1094      318      318      318      318  8.04903e+19     0.207654     0.111574
     adpupa_q120     1094       73       73       73       73     0.661857     0.178156    0.0728171
    adpupa_ps120     1094        2        2        2        2      78.7678     0.895947     0.316821
    adpupa_uv220     1094     1184     1184     1184     1184   1.2271e+20     0.438264     0.224143
     aircar_t133    12272     5006     5006     5003     5003      1.06462     0.569464     0.271836
     aircar_q133    12272      247      247      247      247     0.410546     0.280415     0.145896
    aircar_uv233    12272    10156    10156    10150    10150      2.35012     0.685174     0.268316
     sfcshp_t180     3260      702      702      701      701   7.5539e+08     0.049994    0.0406557
     sfcshp_t183     3260       50       50       48       48      2.5e+09     0.118803     0.125075
     sfcshp_q180     3260      474      474      473      473   0.00104575      0.31297     0.186687
     sfcshp_q183     3260      308      308      307      307      943.782     0.085048    0.0695864
    sfcshp_ps180     3260     1308     1308     1301     1300       38.207      3.44329     0.695686
    sfcshp_uv280     3260     2078     2078     2074     2074      2.64969     0.200321     0.113127
    sfcshp_uv282     3260       34       34       34       34      1.07922     0.500069     0.306427
    sfcshp_uv284     3260      246      246      246      246      1.13471     0.758633     0.337388
