        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3910482  3910482  3910482  3774184  3774184            5     0.539953     0.539953
     adpsfc_t181    10422      595      595      588      588       0.7528      1.51932      0.55617
     adpsfc_t183    10422      224      224      222      222  3.28798e+09    0.0784158    0.0491425
     adpsfc_t187    10422     2121     2121     2120     2120       2.2585     0.215905     0.150225
     adpsfc_q181    10422     3589     3589     3586     3586      913.127    0.0722761    0.0379781
     adpsfc_q183    10422     3810     3810     3805     3805      969.825    0.0152477   0.00665185
     adpsfc_q187    10422     2671     2671     2668     2668      469.784     0.579658     0.351836
    adpsfc_ps181    10422      597      597      586      585      55.0353      1.80788     0.434938
    adpsfc_ps187    10422     1986     1986     1986     1986      54.9804      1.28463     0.325171
    adpsfc_uv281    10422     1154     1154     1140     1140      1.70407     0.750974     0.359763
    adpsfc_uv284    10422      452      452      436      436      1.28529      1.17902     0.476755
    adpsfc_uv287    10422     4198     4198     4160     4160       1.5874     0.718279     0.433596
     adpupa_t120    44692    20892    20892    20830    20830   3.7961e+19    0.0611016    0.0318195
     adpupa_q120    44692    10714    10714    10714    10714     0.815983     0.118622    0.0431981
    adpupa_ps120    44692      127      127      127      127      71.4194      1.10197     0.349018
    adpupa_uv220    44692    47434    47434    47298    47298  4.58319e+19     0.541676     0.166801
     aircar_t133    82403    34970    34970    34954    34954      1.42874     0.380613     0.234121
     aircar_q133    82403     3215     3215     3215     3215     0.613612     0.383844     0.254095
    aircar_uv233    82403    70864    70864    70814    70814      2.40397     0.509137     0.283849
     sfcshp_t180     6517     1471     1471     1469     1469  4.51908e+08    0.0648603    0.0461048
     sfcshp_t183     6517       89       89       89       89  1.83597e+09      1.36067     0.817256
     sfcshp_q180     6517      874      874      873      873   0.00116401     0.572827     0.252847
     sfcshp_q183     6517      501      501      500      500      949.838    0.0910011    0.0522225
    sfcshp_ps180     6517     2190     2190     2172     2171      38.3562      4.16892     0.602573
    sfcshp_uv280     6517     3418     3418     3416     3416      2.64647     0.247067       0.1474
    sfcshp_uv282     6517       80       80       80       80      1.07933     0.891927     0.127416
    sfcshp_uv284     6517      434      434      402      402      1.14282      1.26501     0.360841
