        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3896968  3896968  3896968  3764178  3764178            5     0.249934     0.249934
     adpsfc_t181     8737      364      364      356      356       0.7528      2.02794     0.930367
     adpsfc_t183     8737      212      212      210      210  3.16228e+09      0.14217     0.089069
     adpsfc_t187     8737     2058     2058     2058     2058       2.2585     0.259263     0.206196
     adpsfc_q181     8737     3013     3013     3011     3011      937.378    0.0671089    0.0438607
     adpsfc_q183     8737     3223     3223     3219     3219      966.185    0.0264974     0.016502
     adpsfc_q187     8737     2374     2374     2372     2372      389.188     0.604685     0.338347
    adpsfc_ps181     8737      365      365      363      363       55.661      1.04569     0.241152
    adpsfc_ps187     8737     1972     1972     1970     1970      55.0624      2.13456     0.296453
    adpsfc_uv281     8737      650      650      646      646       1.7224      0.35222     0.174897
    adpsfc_uv284     8737      420      420      414      414      1.28197     0.709726     0.306822
    adpsfc_uv287     8737     4088     4088     4062     4062       1.5874     0.482715     0.265361
     aircar_t133    32971    13512    13512    13502    13502      1.09065     0.479938     0.235893
     aircar_q133    32971     1030     1030     1030     1030     0.601352     0.312973     0.176775
    aircar_uv233    32971    27286    27286    27262    27262      2.35438     0.509912     0.197237
     sfcshp_t180     3270      692      692      689      689  1.00795e+09    0.0496178     0.051185
     sfcshp_t183     3270       48       48       48       48  2.04124e+09     0.208164      0.17055
     sfcshp_q180     3270      488      488      485      485   0.00117976     0.477846      0.24009
     sfcshp_q183     3270      310      310      307      307      945.502    0.0902802    0.0810772
    sfcshp_ps180     3270     1312     1312     1305     1303      38.4413      3.89061     0.747496
    sfcshp_uv280     3270     2080     2080     2072     2072      2.65759     0.208412      0.10878
    sfcshp_uv282     3270       44       44       44       44      1.07948      0.61658     0.217384
    sfcshp_uv284     3270      250      250      246      246      1.12885      1.10406     0.405936
