loop1: max_iter=50, norm_reduction(target=0.001, final=0.000733265)
  i                   resNorm                         J                        Jb                      JoJc
  0          635.071802217556       985405.714595456608            0.000000000000       985405.714595456608
  1          563.287715917726       982468.638198520988           42.777443060162       982425.860755460802
  2          354.982297707512       981232.462641213438           95.996452822139       981136.466188391321
  3          387.433360497263       980140.206069081905          190.597146776739       979949.608922305168
  4          271.383187652533       979199.611227515270          335.732384070732       978863.878843444516
  5          257.051341401126       978441.162976485910          520.518640005248       977920.644336480647
  6          209.090494661871       978011.929441356449          665.141554587190       977346.787886769278
  7          161.505578620706       977548.182140765712          871.766352461946       976676.415788303711
  8          139.486981178728       977257.164274853421         1039.472580205663       976217.691694647772
  9          125.667565396962       977011.266679963679         1216.478489825968       975794.788190137711
 10          111.553299548362       976862.298944681650         1345.526478120038       975516.772466561641
 11           80.193743848647       976723.263661606587         1487.085755920425       975236.177905686200
 12           78.670506571771       976644.444293052307         1579.750306928435       975064.693986123893
 13           59.679908943294       976574.490271857241         1673.163422972286       974901.326848884928
 14           43.768878017158       976514.246402332094         1765.410255922623       974748.836146409507
 15           38.953846373324       976482.232295114896         1820.835523585065       974661.396771529806
 16           32.428071008596       976459.888518713531         1863.638455906136       974596.250062807347
 17           26.304546402558       976445.031943285372         1894.821912144670       974550.210031140712
 18           22.883061699774       976434.525428440655         1918.811344987296       974515.714083453408
 19           18.906918844004       976426.882327040657         1937.728892983667       974489.153434057022
 20           14.077059455344       976421.437046486652         1952.283306434458       974469.153740052250
 21           13.913239573184       976417.997853961890         1962.156576925271       974455.841277036583
 22           11.713994628019       976415.945636847406         1968.412433328463       974447.533203518949
 23            9.019543028233       976414.263879859587         1973.823870074599       974440.440009785001
 24            6.996943994819       976412.889173435629         1978.518028130326       974434.371145305340
 25            5.731443662607       976412.014030522318         1981.691129875448       974430.322900646832
 26            4.947788416673       976411.463367771823         1983.799473160685       974427.663894611178
 27            3.812355406907       976411.073254608898         1985.371497214755       974425.701757394127
 28            3.102130725498       976410.831058866228         1986.395566288943       974424.435492577264
 29            2.658450456527       976410.656052378123         1987.171038553029       974423.485013825120
 30            2.044967842699       976410.543078583083         1987.694992001127       974422.848086581915
 31            1.606684744329       976410.455262901029         1988.121644197320       974422.333618703764
 32            1.357744364384       976410.409062711755         1988.356231871665       974422.052830840112
 33            1.076511880740       976410.376334290369         1988.529112329429       974421.847221960896
 34            0.913513332412       976410.355543661746         1988.643271584568       974421.712272077217
 35            0.722885778940       976410.342476262129         1988.717624237996       974421.624852024135
 36            0.643871562912       976410.333282882581         1988.771761672043       974421.561521210591
 37            0.465676108537       976410.326745643164         1988.811613384317       974421.515132258879

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000922065)
  i                   resNorm                         J                        Jb                      JoJc
  0           22.287306745313       976469.401476366562         1988.811613384317       974480.589862982277
  1           22.119856068019       976454.297837801510         1988.363518443846       974465.934319357621
  2           22.942584676934       976448.779874264961         1988.843448791518       974459.936425473425
  3           22.661159874711       976445.433543528081         1989.270780767795       974456.162762760301
  4           19.042031451904       976441.825821710285         1989.941831519553       974451.883990190690
  5           16.749624410840       976439.907416690374         1990.584851046731       974449.322565643699
  6           11.349353458672       976437.752717164811         1991.400591218881       974446.352125945967
  7           10.709797643040       976435.799733405351         1992.419691517675       974443.380041887634
  8           10.809377383764       976434.627583331894         1993.216523716497       974441.411059615435
  9            7.666898725168       976433.806452968391         1993.666429161357       974440.140023807064
 10            6.650929312895       976433.001397774322         1993.934911999051       974439.066485775285
 11            6.340518287221       976432.381315191509         1994.316009306908       974438.065305884578
 12            4.765999429503       976431.974461602396         1994.693873436152       974437.280588166206
 13            4.339932946614       976431.597954157507         1994.857814105510       974436.740140052047
 14            3.249610522752       976431.343794488697         1994.710033689900       974436.633760798839
 15            3.941511187982       976431.174906908651         1994.613627338015       974436.561279570684
 16            2.552437862050       976431.058124060510         1994.603897674456       974436.454226386035
 17            2.217827577624       976430.961505086743         1994.648344626901       974436.313160459860
 18            1.826293192736       976430.894416661118         1994.687114953351       974436.207301707822
 19            1.556010215326       976430.847341279732         1994.755543768857       974436.091797510860
 20            1.267555601247       976430.810614206712         1994.837258291533       974435.973355915165
 21            1.027809515761       976430.781446060282         1994.903547044490       974435.877899015788
 22            0.950232507773       976430.767985260929         1994.913536370533       974435.854448890430
 23            0.805339239062       976430.757834422635         1994.910153888783       974435.847680533887
 24            0.622730902993       976430.748409877182         1994.881547292639       974435.866862584488
 25            0.519121312684       976430.742480987567         1994.826285445996       974435.916195541620
 26            0.413616721176       976430.738151398604         1994.779257544163       974435.958893854404
 27            0.320403495925       976430.735181811848         1994.752819717801       974435.982362094102
 28            0.265208326585       976430.733181116986         1994.707417351354       974436.025763765676
 29            0.216842663820       976430.731938189710         1994.669992340594       974436.061945849098
 30            0.163912551441       976430.731034103315         1994.654675718436       974436.076358384918
 31            0.130420526771       976430.730484041036         1994.647280063116       974436.083203977905
 32            0.114750911309       976430.730086101219         1994.640611831123       974436.089474270120
 33            0.096116515590       976430.729902324034         1994.637892708693       974436.092009615386
 34            0.071800125261       976430.729750825092         1994.639157694216       974436.090593130910
 35            0.057748829224       976430.729653521441         1994.641908845505       974436.087744675926
 36            0.046017300657       976430.729584853514         1994.644425564329       974436.085159289185
 37            0.036703207261       976430.729542661109         1994.647761264773       974436.081781396293
 38            0.028622010451       976430.729515299667         1994.649748164201       974436.079767135438
 39            0.024969579320       976430.729499902693         1994.651849684224       974436.077650218504
 40            0.020550348987       976430.729489610298         1994.651779799013       974436.077709811274

