        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181    10289     3933      597      590      590       0.7528      1.97026     0.671234
     adpsfc_t183    10289     3933      226      224      224  3.34077e+09     0.101145    0.0393689
     adpsfc_t187    10289     2974     2111     2111     2111       2.2585      0.21705     0.181691
     adpsfc_q181    10289     3834     3569     3567     3567      912.495    0.0692706    0.0344987
     adpsfc_q183    10289     3834     3793     3789     3789      969.292    0.0171357    0.0101053
     adpsfc_q187    10289     2917     2654     2652     2652      471.599     0.475865     0.299983
    adpsfc_ps181    10289     7944      599      592      591      54.9143      1.50537     0.466935
    adpsfc_ps187    10289     3021     1961     1961     1961      54.9643      1.55056     0.303095
    adpsfc_uv281    10289     7702     1168     1162     1162      1.70478     0.420864     0.207814
    adpsfc_uv284    10289     9764      456      450      450      1.28109     0.853987     0.351621
    adpsfc_uv287    10289     5850     4164     4160     4160       1.5874     0.410616      0.24539
     adpupa_t120    26558    12657    12657    12655    12655  5.98981e+19    0.0647032    0.0360102
     adpupa_q120    26558     6633     6633     6633     6633     0.831027     0.110782    0.0432737
    adpupa_ps120    26558       79       79       78       78      70.1562     0.745668     0.271301
    adpupa_uv220    26558    27744    27744    27728    27728  5.85059e+19     0.446354     0.164262
     aircar_t133    54178    24982    24982    24977    24977     0.966326     0.363626     0.196123
     aircar_q133    54178     2253     2253     2253     2253     0.200952     0.394491     0.213428
    aircar_uv233    54178    50266    50266    50248    50248       2.3334     0.402292     0.179758
     sfcshp_t180     6710     1980     1514     1513     1513  5.14174e+08     0.110543    0.0727853
     sfcshp_t183     6710     1079       96       96       96  1.76777e+09     0.402937     0.237204
     sfcshp_q180     6710     1057      876      875      875   0.00100609     0.498768     0.194629
     sfcshp_q183     6710      553      513      512      512      945.882     0.110563    0.0612037
    sfcshp_ps180     6710     6673     2241     2223     2223      38.2039      2.69571     0.589372
    sfcshp_uv280     6710     5726     3496     3494     3494      2.64678     0.267808     0.113022
    sfcshp_uv282     6710     5726       90       86       86      1.08129      1.83463     0.363593
    sfcshp_uv284     6710     5726      482      482      482      1.13404      1.13696     0.348801
