loop1: max_iter=50, norm_reduction(target=0.001, final=0.000966833)
  i                   resNorm                         J                        Jb                      JoJc
  0         1067.291798342200        27632.588981230721            0.000000000000        27632.588981230721
  1          766.775081288123        23979.447118131571           23.431318459412        23956.015799672161
  2          549.501528882143        21473.651596800020           87.959367570568        21385.692229229451
  3          471.184724700611        19512.109364634300          209.151204643534        19302.958159990769
  4          368.790245418943        18324.016400200380          339.357462241153        17984.658937959230
  5          344.370266899216        17217.834012737148          531.341961596272        16686.492051140882
  6          260.465930788959        16544.283730599080          698.440403161072        15845.843327438000
  7          279.803846978695        15906.785837461070          912.336962556360        14994.448874904710
  8          233.935634338352        15473.876856832710         1100.299819424983        14373.577037407729
  9          183.004923736474        15064.912797635860         1320.950801429857        13743.961996206001
 10          160.127442205770        14768.130372090031         1516.482481174736        13251.647890915299
 11          151.201433546301        14543.029392159850         1692.663963811231        12850.365428348619
 12          119.996586219865        14369.250712913499         1850.841553385215        12518.409159528281
 13          116.710087085760        14239.577898650770         1985.733575023785        12253.844323626980
 14          107.044964554823        14155.065925804591         2083.891683407739        12071.174242396850
 15           79.666787520427        14079.003629371920         2181.243752892085        11897.759876479829
 16           65.214625751162        14000.282733592259         2294.057303895954        11706.225429696309
 17           66.041342599304        13957.280750959020         2362.543076204637        11594.737674754380
 18           58.340106075816        13927.228160977569         2414.364771571495        11512.863389406069
 19           40.988502822684        13895.988344381960         2472.777114799324        11423.211229582639
 20           35.770446441036        13871.821385873420         2522.222924294052        11349.598461579360
 21           33.454747696459        13858.564103473460         2551.533007025765        11307.031096447699
 22           25.249765420306        13847.516536661220         2577.629637673286        11269.886898987939
 23           20.916424158029        13838.610884326939         2600.195092063354        11238.415792263580
 24           19.829673067292        13832.802966192390         2615.949076699682        11216.853889492710
 25           14.846125647637        13827.788093679939         2630.489072090718        11197.299021589221
 26           12.270996916811        13824.640267335390         2640.219510984377        11184.420756351010
 27           10.416588663391        13822.424217694441         2647.480452226257        11174.943765468181
 28            9.059618639059        13821.121431658081         2651.974503024257        11169.146928633831
 29            7.611438038455        13820.079886506810         2655.742239246090        11164.337647260720
 30            7.144093732880        13819.451501686421         2658.118375981239        11161.333125705190
 31            5.222281888332        13818.952127301120         2660.083849927381        11158.868277373729
 32            4.318755022081        13818.526979234370         2661.832875462422        11156.694103771950
 33            3.884133915319        13818.287032449130         2662.863226675393        11155.423805773729
 34            3.198503040304        13818.073775142500         2663.817805200102        11154.255969942400
 35            2.716773454566        13817.943626947879         2664.424778706210        11153.518848241671
 36            2.179504421918        13817.851327799681         2664.871248334714        11152.980079464969
 37            1.812964157764        13817.791319649539         2665.171613229268        11152.619706420281
 38            1.485810306559        13817.743492864720         2665.419408790759        11152.324084073960
 39            1.315015716947        13817.710440364401         2665.596907885908        11152.113532478499
 40            1.031892857195        13817.690091174560         2665.709789409931        11151.980301764630

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000882926)
  i                   resNorm                         J                        Jb                      JoJc
  0           26.210936090803        13888.487492751259         2665.709789409931        11222.777703341329
  1           27.852568426399        13870.727325689160         2667.741637055960        11202.985688633200
  2           35.925122608554        13865.162493487431         2668.903846096152        11196.258647391280
  3           25.289066951541        13859.995068712429         2669.660143407169        11190.334925305260
  4           22.469536411854        13855.109610781479         2670.346137695208        11184.763473086270
  5           20.173132307765        13850.993928144961         2671.008067725772        11179.985860419190
  6           16.702044794260        13847.808289959639         2672.354333762225        11175.453956197411
  7           17.089024911039        13845.891082492841         2673.239900345189        11172.651182147651
  8           13.647687099865        13843.920034785109         2674.084523789037        11169.835510996070
  9           11.776503272008        13841.700929111579         2675.683872257554        11166.017056854020
 10           12.726478888380        13840.556093412770         2676.482462654963        11164.073630757801
 11           11.164337448951        13839.464048154650         2677.146505995693        11162.317542158949
 12            9.617664590428        13838.703884459481         2677.650126758302        11161.053757701180
 13            8.759963259837        13838.043624534670         2678.058080185611        11159.985544349060
 14            6.926698620078        13837.425574313740         2678.458811536545        11158.966762777200
 15            5.685863109156        13836.898104857029         2678.509465438770        11158.388639418259
 16            5.285678142359        13836.561587110191         2678.529438947434        11158.032148162751
 17            5.295345579518        13836.329703207330         2678.462812293510        11157.866890913820
 18            3.956524768529        13836.126572334890         2678.300056292884        11157.826516042011
 19            3.845923732936        13835.955659550340         2678.284588870897        11157.671070679449
 20            3.309856230773        13835.881720693749         2678.266083380621        11157.615637313131
 21            2.619964546407        13835.773900014350         2678.227227773642        11157.546672240711
 22            2.258726437054        13835.699785328670         2678.159953052470        11157.539832276199
 23            1.947201780479        13835.636838498611         2678.095708210040        11157.541130288570
 24            1.665468835370        13835.601902428511         2678.013661827468        11157.588240601041
 25            1.238545912982        13835.566998333459         2677.931938098214        11157.635060235250
 26            1.166833415673        13835.543789126121         2677.842449629649        11157.701339496471
 27            0.934841190186        13835.529154797430         2677.783265230913        11157.745889566520
 28            0.821849741018        13835.515744940391         2677.720920001379        11157.794824939010
 29            0.739366005040        13835.506463870821         2677.673263366721        11157.833200504099
 30            0.592082082267        13835.500852512851         2677.623462497159        11157.877390015690
 31            0.558984440736        13835.496606627379         2677.591316383073        11157.905290244311
 32            0.403808611112        13835.493746777531         2677.569524357690        11157.924222419841
 33            0.340303486573        13835.491206407130         2677.554250093312        11157.936956313821
 34            0.280459317758        13835.489424690310         2677.546408249430        11157.943016440880
 35            0.237682492408        13835.488391351390         2677.539973842950        11157.948417508440
 36            0.192295029642        13835.487647291149         2677.540325135286        11157.947322155860
 37            0.158396925203        13835.487111750659         2677.544146270659        11157.942965480001
 38            0.146964720485        13835.486683767331         2677.558364363075        11157.928319404249
 39            0.110679724939        13835.486458157300         2677.566803718221        11157.919654439080
 40            0.088644117167        13835.486253350180         2677.580658944893        11157.905594405291
 41            0.079100724995        13835.486140947331         2677.592631788669        11157.893509158661
 42            0.062242307494        13835.486066822201         2677.599031833237        11157.887034988969
 43            0.050797112865        13835.486008255069         2677.605020503571        11157.880987751500
 44            0.044433079473        13835.485973593601         2677.606654176214        11157.879319417390
 45            0.036179867214        13835.485947874400         2677.607191058828        11157.878756815569
 46            0.028516008808        13835.485928846279         2677.606747170700        11157.879181675580
 47            0.023142309082        13835.485915284000         2677.606514958566        11157.879400325430

