        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9367     3593      370      363      363       0.7528      2.19631      1.04573
     adpsfc_t183     9367     3593      209      207      207  3.47524e+09     0.112623    0.0634347
     adpsfc_t187     9367     2715     2088     2087     2087       2.2585     0.335953     0.255783
     adpsfc_q181     9367     3510     3255     3252     3252      941.106    0.0541462     0.028071
     adpsfc_q183     9367     3510     3462     3457     3457      968.927    0.0159921   0.00722677
     adpsfc_q187     9367     2667     2414     2411     2411      389.231     0.562432     0.313397
    adpsfc_ps181     9367     7230      371      369      369      55.8084      1.40906     0.233951
    adpsfc_ps187     9367     2756     2001     2000     2000      55.1047      1.71368     0.316316
    adpsfc_uv281     9367     7052      662      658      658       1.7233     0.490608     0.233543
    adpsfc_uv284     9367     8960      414      408      408       1.2869     0.874163     0.421402
    adpsfc_uv287     9367     5320     4160     4138     4138       1.5874     0.542724     0.290739
     aircar_t133    22410     9450     9450     9436     9436      1.08512     0.419157     0.220583
     aircar_q133    22410      829      829      829      829     0.535727     0.130662    0.0807209
    aircar_uv233    22410    19128    19128    19114    19114      2.35606     0.417808     0.178869
     sfcshp_t180     3274      922      700      696      696  7.58098e+08     0.112677    0.0887486
     sfcshp_t183     3274      409       50       50       50        2e+09     0.234647      0.25592
     sfcshp_q180     3274      580      491      487      487   0.00103794     0.666889     0.244678
     sfcshp_q183     3274      319      309      305      305      945.142     0.129929     0.127235
    sfcshp_ps180     3274     3262     1316     1305     1305      38.2645      3.34885     0.766193
    sfcshp_uv280     3274     2792     2082     2074     2074      2.64937     0.248402     0.131999
    sfcshp_uv282     3274     2792       36       36       36      1.07921      1.36866      0.10888
    sfcshp_uv284     3274     2792      262      262      262       1.1245     0.809828     0.379337
