        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3928249  3928249  3928249  3791659  3791659            5     0.239867     0.239867
     adpsfc_t181     9542      362      362      353      353       0.7528      1.87408     0.909988
     adpsfc_t183     9542      216      216      214      214  3.34887e+09    0.0987121    0.0657804
     adpsfc_t187     9542     2073     2073     2073     2073       2.2585     0.267434     0.224298
     adpsfc_q181     9542     3290     3290     3288     3288      943.047    0.0402227    0.0216345
     adpsfc_q183     9542     3502     3502     3498     3498      968.549    0.0155084    0.0103356
     adpsfc_q187     9542     2388     2388     2386     2386      386.965     0.510879     0.327836
    adpsfc_ps181     9542      363      363      361      361      55.7095      1.44149     0.233934
    adpsfc_ps187     9542     1965     1965     1964     1964       55.122      2.22868      0.28899
    adpsfc_uv281     9542      646      646      642      642      1.72307     0.377949      0.16684
    adpsfc_uv284     9542      428      428      424      424      1.28369     0.679962     0.242095
    adpsfc_uv287     9542     4138     4138     4132     4132       1.5874     0.435212     0.250835
     aircar_t133     8200     3207     3207     3201     3201     0.968702     0.510936     0.202384
     aircar_q133     8200      167      167      167      167     0.221429     0.165308     0.114904
    aircar_uv233     8200     6424     6424     6412     6412      2.33649     0.572803     0.185026
     sfcshp_t180     3378      728      728      726      726  9.09091e+08    0.0835849     0.108288
     sfcshp_t183     3378       61       61       61       61  2.21766e+09     0.117606     0.132141
     sfcshp_q180     3378      497      497      495      495   0.00110536     0.482226     0.269055
     sfcshp_q183     3378      334      334      332      332      930.449    0.0738345    0.0450731
    sfcshp_ps180     3378     1345     1345     1335     1334      38.2374      4.62359     0.644926
    sfcshp_uv280     3378     2140     2140     2138     2138      2.65161     0.293562     0.121275
    sfcshp_uv282     3378       40       40       40       40      1.07919      1.78719     0.126924
    sfcshp_uv284     3378      296      296      296      296      1.11227     0.655285     0.273762
