loop1: max_iter=50, norm_reduction(target=0.001, final=0.000929521)
  i                   resNorm                         J                        Jb                      JoJc
  0         1689.277293105322       932094.192373240832            0.000000000000       932094.192373240832
  1         1334.448863718113       928186.223333949107           10.703611453731       928175.519722495344
  2          787.369812432661       925242.220886733849           42.639044990712       925199.581841743086
  3          668.717546777034       924296.470168442931           62.493648681668       924233.976519761258
  4          500.463187293652       923137.304096436012          105.159873976106       923032.144222459872
  5          402.019367616143       922132.160773953423          170.940013109641       921961.220760843833
  6          408.318624750002       921645.754679273581          218.401696405540       921427.352982868091
  7          255.006358691516       920773.295581819373          348.091279516966       920425.204302302445
  8          242.722167184026       920079.087881000014          511.652579770748       919567.435301229241
  9          262.668744374229       919735.592889309395          622.478534950342       919113.114354359102
 10          186.730801767404       919426.961155738332          746.268732580096       918680.692423158209
 11          171.750335538463       919169.974599316483          872.838350865680       918297.136248450843
 12          140.783932978492       918949.290186646511         1005.168070202175       917944.122116444283
 13          124.363902873866       918749.169992247946         1151.164328079107       917598.005664168857
 14          116.082163446679       918637.652475654846         1246.697264809214       917390.955210845685
 15           95.928571670249       918530.679031247273         1351.510729793313       917179.168301453930
 16           79.430619326277       918459.164985263254         1430.853471090864       917028.311514172354
 17           78.469311345073       918400.619108452694         1503.418335008914       916897.200773443794
 18           65.215769559462       918358.728129926370         1560.848474082368       916797.879655843950
 19           53.234441606617       918321.475198222441         1616.990851186973       916704.484347035410
 20           45.744982831159       918290.842107911594         1667.913145593505       916622.928962318110
 21           41.480023812921       918270.735146103892         1704.452544963807       916566.282601140090
 22           33.792354110666       918253.986590232584         1737.455811839445       916516.530778393149
 23           31.498517459769       918242.510641156579         1761.852341129093       916480.658300027484
 24           26.532694177847       918234.301937879762         1780.496344510303       916453.805593369412
 25           24.318361824013       918228.320568230702         1794.909690131321       916433.410878099385
 26           20.533854489036       918223.904876503279         1806.139568646552       916417.765307856724
 27           16.949790720391       918220.011638803408         1816.590854083601       916403.420784719754
 28           14.802681522809       918217.395374932326         1823.994331472634       916393.401043459657
 29           12.208671243451       918215.334778947290         1830.119405472387       916385.215373474872
 30           10.597694807877       918213.649325041566         1835.392362267986       916378.256962773623
 31            9.324369026106       918212.456975585199         1839.316204815798       916373.140770769445
 32            7.188145937699       918211.494166851742         1842.644682759960       916368.849484091741
 33            6.530769102749       918210.931746748975         1844.678311177740       916366.253435571212
 34            5.276100613022       918210.382189100608         1846.758150469936       916363.624038630631
 35            4.536002095578       918210.059738711803         1848.035287902489       916362.024450809346
 36            3.800233853587       918209.805393991992         1849.085244401515       916360.720149590517
 37            3.496149394896       918209.641095593572         1849.790915527556       916359.850180065958
 38            2.855042357023       918209.507269593538         1850.387905774654       916359.119363818900
 39            2.162477811426       918209.410787799861         1850.834957542711       916358.575830257148
 40            1.753978361278       918209.338649985148         1851.182286014883       916358.156363970251
 41            1.570219170020       918209.294732824783         1851.401717830547       916357.893014994217

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000908707)
  i                   resNorm                         J                        Jb                      JoJc
  0           56.388496665101       918225.722966994159         1851.401717830547       916374.321249163593
  1           36.977958921814       918222.565029815771         1851.555021513648       916371.010008302168
  2           56.738347764846       918217.457894907449         1851.850843908051       916365.607050999417
  3           50.762783531344       918209.255290169152         1852.711483546624       916356.543806622503
  4           41.125473387903       918204.082971668453         1853.628911010225       916350.454060658230
  5           30.358028514302       918198.158222869388         1854.765663182835       916343.392559686559
  6           27.411879534114       918193.530075032264         1855.797681551793       916337.732393480488
  7           21.998525360921       918190.156282458454         1856.642381194322       916333.513901264174
  8           20.192447724610       918185.762314854073         1857.785992890321       916327.976321963710
  9           17.426568987039       918182.194364478113         1859.103833974097       916323.090530504007
 10           15.422523674247       918180.135881724069         1859.927764032192       916320.208117691916
 11           17.445089495148       918177.870921447291         1860.909413577295       916316.961507870001
 12           15.282664953008       918175.577684397926         1861.962151452101       916313.615532945842
 13           13.715302343087       918174.502332050120         1862.739186321763       916311.763145728386
 14           10.568614846514       918173.484117312357         1863.423875986450       916310.060241325875
 15            8.247872488322       918172.420181300142         1864.626858651404       916307.793322648737
 16            8.888482108226       918171.809789535357         1865.452759378941       916306.357030156418
 17            7.370027814666       918171.014628425939         1866.717469032367       916304.297159393551
 18            6.113156430400       918170.579801342334         1867.583039586850       916302.996761755436
 19            4.892536593071       918170.238373244763         1868.304871961519       916301.933501283289
 20            4.638549766247       918170.019305393100         1868.822723535656       916301.196581857395
 21            4.145242977793       918169.801269488991         1869.213970291925       916300.587299197097
 22            3.227743216340       918169.670530551346         1869.455132706661       916300.215397844673
 23            3.486195158433       918169.576079865801         1869.620303185756       916299.955776680028
 24            2.395836391458       918169.489544441341         1869.723701909938       916299.765842531458
 25            1.977605862910       918169.421141699306         1869.794125390594       916299.627016308717
 26            1.825161210238       918169.364801050862         1869.770467364907       916299.594333685935
 27            1.405186977573       918169.333244935842         1869.738908009196       916299.594336926588
 28            1.521415219694       918169.304870459135         1869.707145674710       916299.597724784398
 29            1.222276925547       918169.288122204714         1869.600170702165       916299.687951502507
 30            0.965165419283       918169.270679517533         1869.596123448509       916299.674556069076
 31            0.823098740269       918169.260286659352         1869.589101780382       916299.671184878913
 32            0.746597605847       918169.253276234609         1869.590146657509       916299.663129577064
 33            0.590981027669       918169.246269776486         1869.606917063385       916299.639352713129
