        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3885882  3885882  3885882  3750027  3750027            5     0.421636     0.421636
     adpsfc_t181    10410      593      593      583      583       0.7528      1.36341     0.484513
     adpsfc_t183    10410      223      223      221      221  3.36336e+09    0.0430729    0.0208208
     adpsfc_t187    10410     2111     2111     2108     2108       2.2585     0.220813     0.153808
     adpsfc_q181    10410     3593     3593     3590     3590      913.532    0.0879949     0.045768
     adpsfc_q183    10410     3813     3813     3808     3808      969.983    0.0223935   0.00937703
     adpsfc_q187    10410     2658     2658     2655     2655      470.134     0.587176     0.355217
    adpsfc_ps181    10410      596      596      589      588      54.9983       1.9264     0.540139
    adpsfc_ps187    10410     1982     1982     1981     1981      54.7782      1.16477     0.336138
    adpsfc_uv281    10410     1158     1158     1148     1148      1.69832     0.801425     0.357429
    adpsfc_uv284    10410      450      450      428      428      1.28605      1.30603      0.38367
    adpsfc_uv287    10410     4184     4184     4150     4150       1.5874     0.694562     0.410781
     adpupa_t120    44272    20704    20704    20704    20704  5.83347e+19    0.0556328    0.0303846
     adpupa_q120    44272    10398    10398    10398    10398      1.25323     0.123508    0.0431765
    adpupa_ps120    44272      125      125      125      124      71.4312      1.10167     0.391161
    adpupa_uv220    44272    46978    46978    46978    46978  6.09115e+19     0.484055     0.161335
     aircar_t133    81005    34759    34759    34746    34746     0.940957     0.338522     0.189578
     aircar_q133    81005     3018     3018     3018     3018     0.362814     0.283584     0.164506
    aircar_uv233    81005    70234    70234    70190    70190      2.33034     0.508739     0.260374
     sfcshp_t180     6539     1820     1820     1819     1819  6.20344e+08    0.0829327    0.0536038
     sfcshp_t183     6539      101      101      101      101  1.99007e+09     0.633854     0.403926
     sfcshp_q180     6539      851      851      850      850   0.00116108     0.506127     0.290441
     sfcshp_q183     6539      501      501      500      500      942.455     0.131811    0.0577327
    sfcshp_ps180     6539     2546     2546     2537     2536      38.1634      3.27882     0.778475
    sfcshp_uv280     6539     4104     4104     4104     4104      2.64854     0.345281     0.152016
    sfcshp_uv282     6539       78       78       76       76      1.08388      3.20472     0.266328
    sfcshp_uv284     6539      470      470      470      470      1.13891      1.84172     0.345852
